ou_mean,ou_std,IT2_r,IT2_cv,IT3_r,IT3_cv,ITP4_r,ITP4_cv,IT5A_r,IT5A_cv,IT5B_r,IT5B_cv,CT5B_r,CT5B_cv,PT5B_r,PT5B_cv,IT6_r,IT6_cv,CT6_r,CT6_cv
0.0373684210526315,0.011578947368421,38.65680473372781,0.6493796412552134,22.42434431741762,0.43471803525591673,2.5029868578255674,0.33222888896906055,40.31476323119777,0.3312999065632221,0.8237791932059448,0.3777440345749838,0.0,,30.57112526539278,0.4735926594731059,0.5232903865213082,0.3884475610881922,0.0,
0.0321052631578947,0.0073684210526315,37.80177514792899,0.3089775192928577,30.49562878278413,0.29600512529678025,23.731182795698924,0.40880384479677545,31.077994428969358,0.241062823033674,26.076433121019107,0.23353647968144878,9.05732484076433,0.26546061850270053,21.441613588110403,0.36778777938942714,27.858275520317147,0.2383129660369579,9.400396432111002,0.2560835128015719
0.0189473684210526,0.0094736842105263,19.423076923076923,0.44739861219356947,14.74624523649406,0.42854583756432707,15.194743130227002,0.4707513958207224,17.75766016713092,0.36533652507544906,15.428874734607218,0.3436989398578899,7.904458598726115,0.40493000739876917,5.774946921443736,0.5391177980160579,16.76412289395441,0.33865322821866084,7.9801783944499505,0.40335556529226874
0.0136842105263157,0.0168421052631578,17.27810650887574,0.6411604185329041,13.124635731898678,0.6190859332903978,12.115890083632019,0.6855557236276779,13.186629526462395,0.5941986720619018,5.8471337579617835,0.6010297999413864,0.4182590233545648,0.5375894883372455,7.116772823779193,0.6566955462371151,4.662041625371655,0.5832495155952027,0.34390485629335976,0.5756921368509916
0.0347368421052631,0.0010526315789473,41.06804733727811,0.043257190764040804,33.30105357543152,0.041479406084959404,36.7037037037037,0.3670877212796241,32.61559888579387,0.032428165428731955,30.503184713375795,0.031023362616169368,24.976645435244162,0.03320847672221138,24.632696390658175,0.05304447317061371,31.942517343904857,0.03143461847426736,24.982160555004956,0.033165253407262424
0.0268421052631578,0.0021052631578947,29.59171597633136,0.09483043927082235,23.416946872898453,0.08786316120100182,22.41457586618877,0.15039472659994202,24.735376044568245,0.0681728110430158,23.044585987261147,0.06589466006295422,17.552016985138003,0.08073871497789951,11.492569002123142,0.21014853471736794,24.473736372646183,0.06459457882118079,17.594648166501486,0.07913048233862914
0.0163157894736842,0.0094736842105263,15.902366863905325,0.4628453725532358,11.763505940372115,0.45332407862588286,11.959378733572281,0.4691233859991998,14.952646239554317,0.385158755464934,13.571125265392782,0.36759144439689967,7.089171974522293,0.45002461841154756,3.4798301486199574,0.514973057328033,14.517343904856293,0.35794412200581915,7.0763131813676905,0.43892052910490015
0.0373684210526315,0.0,45.0,0.0011028694034036688,37.0,0.0009440754829383699,34.0,0.0053479640848118105,35.0,0.0008718395815113251,33.0,0.000795757870748365,27.0,0.00018440897942900654,29.0,0.0003155301369979318,34.0,0.001091411761230821,27.0,0.0001533312251181193
0.021578947368421,0.0126315789473684,24.449704142011836,0.5250748507867852,19.052006276619593,0.5014655607475766,16.544802867383513,0.5764030832545641,21.38718662952646,0.44718520893880076,8.59660297239915,0.45399448528567793,0.7515923566878981,0.48067272464419136,11.065817409766455,0.5890820227085245,9.665014866204162,0.4568491656082828,0.647175421209118,0.4831572936195329
0.0242105263157894,0.0126315789473684,27.82248520710059,0.5101896353348818,22.01636404393634,0.4891951792788408,15.974910394265233,0.5283404788499728,24.080779944289695,0.4343239482508106,6.174097664543525,0.44517470648845436,0.3481953290870488,0.4644133277124254,14.10828025477707,0.5768157047969419,7.659068384539148,0.4467936122222069,0.3062438057482656,0.4045333699348514
0.021578947368421,0.011578947368421,23.884615384615383,0.4976486450235068,18.643577673167453,0.4729405779253804,18.145758661887694,0.5461899774155073,21.181058495821727,0.4156997844821176,11.766454352441613,0.41458467350015094,1.8365180467091295,0.4160636335495793,10.1932059447983,0.5643812830190288,13.262636273538156,0.413129901092159,1.8761149653121902,0.4349251085659227
0.0110526315789473,0.0157894736842105,13.887573964497042,0.6314571625047796,10.227303295225285,0.6111717916801662,10.431302270011948,0.6795600053192634,12.45125348189415,0.5791589076222079,7.496815286624204,0.5839094102042481,1.3524416135881103,0.5411133252752066,4.762208067940552,0.6433628756378191,7.333994053518335,0.55755381979844,1.4826560951437067,0.560161564402154
0.0136842105263157,0.0157894736842105,16.615384615384617,0.6237535217816833,12.56018829858776,0.6030974031475432,12.195937873357229,0.6717550163572644,14.300835654596101,0.5730033330409611,7.004246284501062,0.5816623565133217,0.7133757961783439,0.5502944233448963,6.469214437367303,0.6351706333752519,6.337958374628345,0.560401182504029,0.7819623389494549,0.5347790978075558
0.0110526315789473,0.0052631578947368,5.8579881656804735,0.462686314391024,2.6242994844205336,0.4188985682156402,3.162485065710872,0.38696114591171493,7.818941504178273,0.3436673264523167,6.670912951167728,0.34543792772858484,0.7048832271762208,,0.0021231422505307855,,8.507433102081269,0.31137526382128494,0.6134786917740337,
0.0136842105263157,0.0,7.0,0.00019571123939516932,0.0,,0.0,,11.0,2.3817854089618256e-15,10.0,1.7753072910847482e-15,0.0,,0.0,,11.0,2.4965702479479375e-15,0.0,
0.04,0.0136842105263157,28.207100591715978,1.0917767880194975,6.960771127549877,0.5632947806400348,0.8303464755077659,0.3488280330168682,30.348189415041784,0.35132297343998425,1.227176220806794,0.3654643923874898,0.0,,34.34394904458599,0.5035874976555224,0.0,,0.0,
0.0163157894736842,0.0052631578947368,14.103550295857989,0.3309175290083779,9.966823582156467,0.3493756923107751,10.01553166069295,0.308476541959085,14.041782729805014,0.23055460256037844,12.78768577494692,0.22926426603381525,5.902335456475583,0.38996115199229153,0.2951167728237792,,14.258671952428147,0.21231640252715278,6.0356788899900895,0.3827371700788503
0.0057894736842105,0.0105263157894736,4.955621301775148,0.5477100243084291,2.7502802062317864,0.5073285242259907,2.9295101553166067,0.5079431029091847,5.225626740947075,0.48753556310714347,4.441613588110403,0.47968600701204467,1.5116772823779194,0.5129826655788989,0.2611464968152866,,5.607532210109019,0.4637549614322758,1.3865213082259662,0.48583558963768947
