ou_mean,ou_std,TC_V_num_-200_0,TC_V_mean_-200_0,TC_V_median_-200_0,TC_V_num_-200_-70,TC_V_mean_-200_-70,TC_V_median_-200_-70,TC_V_num_-70_-50,TC_V_mean_-70_-50,TC_V_median_-70_-50,TC_V_num_-50_0,TC_V_mean_-50_0,TC_V_median_-50_0,TCM_V_num_-200_0,TCM_V_mean_-200_0,TCM_V_median_-200_0,TCM_V_num_-200_-70,TCM_V_mean_-200_-70,TCM_V_median_-200_-70,TCM_V_num_-70_-50,TCM_V_mean_-70_-50,TCM_V_median_-70_-50,TCM_V_num_-50_0,TCM_V_mean_-50_0,TCM_V_median_-50_0,HTC_V_num_-200_0,HTC_V_mean_-200_0,HTC_V_median_-200_0,HTC_V_num_-200_-70,HTC_V_mean_-200_-70,HTC_V_median_-200_-70,HTC_V_num_-70_-50,HTC_V_mean_-70_-50,HTC_V_median_-70_-50,HTC_V_num_-50_0,HTC_V_mean_-50_0,HTC_V_median_-50_0
0.0183421052631578,0.015,302539,-58.30094332796454,-60.48021503833077,52298,-74.18528655654701,-72.66283310866828,192465,-60.61202214026716,-60.774905731053714,57776,-36.22393616619794,-42.083874703128636,302514,-58.26245687117831,-60.43468308931388,51688,-74.1132389054542,-72.61603063555185,192824,-60.6342287166293,-60.76683255315056,58002,-36.25235797605582,-42.11970203401283,302354,-57.771044018130475,-59.99122229922759,42016,-74.26813844680657,-72.51858057643288,200992,-60.67674493632827,-60.84232846083789,59346,-36.25039294702773,-42.11489455228182
-0.0015526315789473,0.0071052631578947,317625,-78.89274354924797,-78.81814890410996,212175,-89.32501805484651,-87.51234103901103,89212,-61.94568519821192,-62.56115616929871,16238,-35.68626038551186,-41.18548703187659,317613,-78.47569982194396,-78.64104365818768,212464,-88.67480411579218,-87.1671985168541,89071,-61.88209885214858,-62.588474996029944,16078,-35.62622459445771,-41.09979267313631,317890,-78.90191724504518,-78.23953990613222,210487,-89.36787198977031,-87.74125426797585,92449,-62.07264392335683,-62.76104319155269,14954,-35.62935291201064,-40.95974568346074
0.0183421052631578,0.0094736842105263,301525,-57.132666685434025,-59.21419395745318,42798,-71.97118154238967,-71.67421476100509,197673,-60.248249273401235,-60.15453508480917,61054,-36.64383195291484,-42.616918037081206,301508,-57.16841279947796,-59.222953892716646,42961,-71.9708747841629,-71.68448963228494,198023,-60.22912450082167,-60.09811698254335,60524,-36.64729914936833,-42.57582306622186,301242,-56.57547120109214,-58.75772286984025,29592,-71.66366102404038,-71.25486535087146,208740,-60.43821320861707,-60.37955574192851,62910,-36.66133227418959,-42.59943436630347
0.0083947368421052,0.0063157894736842,310672,-60.00848158668972,-60.363623887290615,54862,-72.98376075225005,-72.81533269741281,224884,-59.89488574726406,-59.49979961343215,30926,-37.8166727906096,-43.99099991676938,310742,-59.95905571703326,-60.377476221747344,52935,-72.87788274390856,-72.74538836018031,226982,-59.94657082822231,-59.57344718768073,30825,-37.86581115464702,-44.02657409023879,310541,-59.436465352606945,-59.95649226555831,44191,-72.31133049269692,-72.03089227659223,234749,-59.921466092682294,-59.51805149015911,31601,-37.82934519382521,-43.96933952278146
0.0133684210526315,0.0078947368421052,305446,-58.44254399864516,-59.67714857146797,50849,-72.44553916226525,-72.17809122416742,206843,-59.88214328957199,-59.53294642429479,47754,-37.296475874339485,-43.362150567301185,305490,-58.458798088202784,-59.77683431525659,51089,-72.41069744579475,-72.183371680312,206657,-59.9015301567951,-59.62981062600966,47744,-37.28463447855329,-43.37397273562837,305196,-57.88059455920709,-59.273167411802234,39170,-71.85780437666315,-71.5136126973519,216875,-60.026778694861534,-59.69787693438194,49151,-37.27183801366763,-43.33037887292816
-0.0048684210526315,0.001578947368421,319996,-115.44581631962578,-115.43774867295124,319996,-115.44581631962578,-115.43774867295124,0,,,0,,,319996,-115.54289640941553,-115.56508288661038,319996,-115.54289640941553,-115.56508288661038,0,,,0,,,319996,-115.53503494628012,-115.54315099195958,319996,-115.53503494628012,-115.54315099195958,0,,,0,,
-0.0098421052631578,0.0007894736842105,319996,-158.71444718967143,-158.70933151334475,319996,-158.71444718967143,-158.70933151334475,0,,,0,,,319996,-158.76298779736348,-158.77382182055752,319996,-158.76298779736348,-158.77382182055752,0,,,0,,,319996,-158.7590594769441,-158.76294841553772,319996,-158.7590594769441,-158.76294841553772,0,,,0,,
-0.0048684210526315,0.0071052631578947,319528,-109.08142950842651,-110.95886579280216,302067,-112.3570064696338,-112.15574161486111,11542,-61.14992061650941,-61.77845550110523,5919,-35.383468651780134,-39.5554911048006,319693,-110.24037150778057,-111.82379453593512,307592,-112.51557101146064,-112.66181016675064,8099,-60.888454440992405,-61.32564669385587,4002,-35.24487190457412,-39.38452039550099,319622,-109.66811832911684,-111.44716579709461,305951,-112.2564271698169,-112.35313972589351,8717,-61.14601447663408,-61.76844092672518,4954,-35.1972869122959,-39.341960138253036
-0.0115,0.0055263157894736,313917,-171.80342272658535,-172.08644088871853,313917,-171.80342272658535,-172.08644088871853,0,,,0,,,314726,-172.22395082192128,-172.5806862097275,314726,-172.22395082192128,-172.5806862097275,0,,,0,,,313795,-172.09441357828555,-172.48053913102922,313795,-172.09441357828555,-172.48053913102922,0,,,0,,
0.0166842105263157,0.0134210526315789,303463,-58.48830339121107,-60.439259754752925,52442,-73.64420268999577,-72.51459077337108,196659,-60.517663731828364,-60.5421508690376,54362,-36.526314386900594,-42.428297065057194,303501,-58.48230922643716,-60.42533336868095,52900,-73.65869011956413,-72.49837697091303,196196,-60.48246219100918,-60.49792435213021,54405,-36.51277406820555,-42.45054945253318,303275,-57.96895027167528,-60.018633279675136,42266,-73.55123771157072,-72.1582662503561,205125,-60.60747845927716,-60.67211102613966,55884,-36.4989578692621,-42.42235523262536
