ou_mean,ou_std,IT5A_r,IT5A_cv
0.0121052631578947,0.0252631578947368,3.4582172701949863,0.6432292907937441
-0.0068421052631578,0.0,0.0,
0.0184210526315789,0.0205263157894736,1.4704038997214484,0.5287982466853927
0.0152631578947368,0.0268421052631578,2.2096100278551534,0.6423328036067203
0.0436842105263157,0.0031578947368421,68.46901114206128,0.09901627738459112
0.05,0.0126315789473684,0.022632311977715876,0.3020303437272209
0.0310526315789473,0.0078947368421052,25.684540389972145,0.25047748656173524
0.0247368421052631,0.0268421052631578,0.06406685236768803,0.5054248844637954
0.0026315789473684,0.0189473684210526,3.6702646239554317,0.7551673786286279
0.0247368421052631,0.0047368421052631,25.877785515320333,0.10430414954224523
0.0278947368421052,0.0047368421052631,29.627785515320333,0.1080279982377464
0.021578947368421,0.0110526315789473,15.079038997214484,0.31004789812408917
-0.0036842105263157,0.0031578947368421,0.0,
0.0436842105263157,0.0205263157894736,0.0,
0.0405263157894736,0.0078947368421052,17.170961002785514,0.21695315849822913
0.0405263157894736,0.03,0.0031337047353760445,
0.0373684210526315,0.0078947368421052,20.651810584958216,0.23695428559921322
-0.0068421052631578,0.0142105263157894,0.002437325905292479,
0.0278947368421052,0.0031578947368421,29.428621169916436,0.07041990587731811
0.021578947368421,0.0284210526315789,0.18036211699164345,0.6477547640846346
0.0152631578947368,0.0094736842105263,14.832520891364902,0.2480293845835842
-0.01,0.0236842105263157,0.21657381615598886,0.8214266760175021
0.0057894736842105,0.0268421052631578,6.206128133704736,0.7687967600308669
0.0026315789473684,0.001578947368421,0.0,
-0.0068421052631578,0.0031578947368421,0.0,
-0.01,0.0047368421052631,0.0,
-0.0005263157894736,0.0157894736842105,0.6483286908077994,0.7332219963883381
0.0057894736842105,0.0157894736842105,5.56058495821727,0.627735574460993
0.0405263157894736,0.0110526315789473,1.8527158774373258,0.28301042458487363
0.05,0.001578947368421,57.52959610027855,0.05206313570643828
0.0089473684210526,0.0252631578947368,4.621169916434541,0.6780621027270926
0.0278947368421052,0.0110526315789473,9.96483286908078,0.32237421089493284
0.0247368421052631,0.001578947368421,25.61699164345404,0.034043670361213536
0.05,0.0268421052631578,0.0010445682451253482,
0.0184210526315789,0.0126315789473684,11.434540389972145,0.3472783218701886
0.0342105263157894,0.0236842105263157,0.004526462395543176,0.5680851316489344
0.0026315789473684,0.0142105263157894,1.7235376044568245,0.7644477270429189
0.0247368421052631,0.0078947368421052,25.028899721448468,0.20327096926801583
0.0468421052631579,0.0063157894736842,30.947771587743734,0.17072433321202157
0.0310526315789473,0.0157894736842105,0.5696378830083565,0.37052882846949486
0.0468421052631579,0.0252631578947368,0.0,
-0.0036842105263157,0.0221052631578947,1.1883704735376044,0.7968507371295501
0.0121052631578947,0.0078947368421052,11.124651810584957,0.24912252236713628
0.0342105263157894,0.0110526315789473,4.456128133704736,0.2992797246040136
-0.0036842105263157,0.0094736842105263,0.0,
0.0247368421052631,0.0252631578947368,0.10724233983286909,0.5051488578185195
0.021578947368421,0.0221052631578947,0.45647632311977715,0.5409839041251147
0.021578947368421,0.0157894736842105,3.647632311977716,0.41999570814285697
0.0310526315789473,0.0189473684210526,0.052924791086350974,0.43635980055535006
0.0184210526315789,0.0047368421052631,18.438022284122564,0.10783635466902224
0.0405263157894736,0.0236842105263157,0.0,
0.0089473684210526,0.0268421052631578,4.826253481894151,0.7371100646469658
0.0405263157894736,0.0063157894736842,40.11559888579387,0.18472199975374315
0.021578947368421,0.0205263157894736,0.9606545961002786,0.48650882111195315
0.0026315789473684,0.0031578947368421,0.0,
0.0373684210526315,0.0031578947368421,40.7075208913649,0.08656017888765766
0.0184210526315789,0.0157894736842105,6.188718662952646,0.42637000408667003
0.0436842105263157,0.0284210526315789,0.0006963788300835655,
0.021578947368421,0.0252631578947368,0.37151810584958217,0.5849321074705162
0.0247368421052631,0.0063157894736842,26.411211699164344,0.14697838143090056
-0.0005263157894736,0.0142105263157894,0.3112813370473538,0.7274074439552657
0.0026315789473684,0.0110526315789473,0.5351671309192201,0.7181632780179932
0.0342105263157894,0.0078947368421052,25.43210306406685,0.2469180641004048
0.0436842105263157,0.0189473684210526,0.0,
-0.0036842105263157,0.0268421052631578,2.753133704735376,0.8824590039564925
0.0152631578947368,0.0078947368421052,15.00208913649025,0.19901190546804529
0.0436842105263157,0.0063157894736842,37.94045961002786,0.17076807853098455
0.0436842105263157,0.0173684210526315,0.0,
-0.0005263157894736,0.0221052631578947,2.8039693593314765,0.8226322028222222
0.0247368421052631,0.0173684210526315,0.7604456824512534,0.4500737983034147
-0.0005263157894736,0.0094736842105263,0.003481894150417827,
-0.0005263157894736,0.0063157894736842,0.0,
