ou_mean,ou_std,IT5A_V_num_-200_0,IT5A_V_mean_-200_0,IT5A_V_median_-200_0,IT5A_V_num_-200_-70,IT5A_V_mean_-200_-70,IT5A_V_median_-200_-70,IT5A_V_num_-70_-50,IT5A_V_mean_-70_-50,IT5A_V_median_-70_-50,IT5A_V_num_-50_0,IT5A_V_mean_-50_0,IT5A_V_median_-50_0
0.0373684210526315,0.0205263157894736,319996,-22.98391126291288,-23.135899317928065,0,,,0,,,319996,-22.98391126291288,-23.135899317928065
0.05,0.0110526315789473,319996,-22.15354531984059,-22.234395561022616,0,,,0,,,319996,-22.15354531984059,-22.234395561022616
0.0278947368421052,0.0205263157894736,319996,-23.670301861033227,-23.80935503696756,0,,,0,,,319996,-23.670301861033227,-23.80935503696756
0.0373684210526315,0.0126315789473684,319996,-23.09194015495853,-23.17708154397474,0,,,0,,,319996,-23.09194015495853,-23.17708154397474
0.0310526315789473,0.0284210526315789,319996,-23.294670490333022,-23.52122640429556,0,,,0,,,319996,-23.294670490333022,-23.52122640429556
0.0089473684210526,0.0047368421052631,317968,-68.2325696508547,-67.83920035164198,113172,-74.70677674377127,-74.5337150316354,201125,-65.24689645708256,-65.72734576771083,3671,-32.21910083523666,-36.43823732322214
0.0089473684210526,0.0221052631578947,318089,-47.06596965949184,-27.63931730607429,96026,-80.08759287170294,-78.91207332723017,43772,-64.27380638047023,-65.16679909092285,178291,-25.056132822374696,-25.048187221143838
0.021578947368421,0.0236842105263157,319996,-24.058357432892407,-24.19453791670823,0,,,0,,,319996,-24.058357432892407,-24.19453791670823
0.0184210526315789,0.0284210526315789,319996,-24.176928100822927,-24.344217328975564,0,,,0,,,319996,-24.176928100822927,-24.344217328975564
0.021578947368421,0.0047368421052631,311941,-63.80078434564473,-65.98726623554555,39488,-71.2127307181848,-70.9860752484175,257605,-64.50855806840411,-65.4402874344604,14848,-31.8093384801886,-35.7164247855333
0.0468421052631579,0.0268421052631578,319996,-22.167561645533937,-22.44678623909005,0,,,0,,,319996,-22.167561645533937,-22.44678623909005
-0.0068421052631578,0.0284210526315789,319344,-92.18047163374824,-91.95780528380551,300227,-94.03888765529693,-93.05914730159978,18029,-65.02877249405677,-66.12144015071755,1088,-29.286461420505187,-31.205041718240295
0.0089473684210526,0.0236842105263157,318715,-39.284133945610314,-26.20315953405568,61916,-80.45610844651007,-79.12681971308324,28643,-64.1748812684286,-65.05674556007583,228156,-24.986242815132957,-25.02973055696446
0.0057894736842105,0.0078947368421052,319349,-71.51514528891342,-71.48819804619835,198398,-74.66096780271465,-74.03645939452538,119824,-66.68339145369737,-67.34906713456718,1127,-31.439880388988215,-35.19087404801593
0.0026315789473684,0.0284210526315789,318822,-50.43446700518491,-28.55136547335232,114598,-86.71087707237461,-85.28852723545876,25311,-64.08749697437636,-64.95695750606129,178913,-25.26706227534409,-25.310942043980432
0.0184210526315789,0.0189473684210526,319525,-26.89235039028328,-24.588675726124112,8221,-75.91139897900445,-75.10768899243563,9657,-63.64722875530553,-64.28985047704745,301647,-24.379719869114844,-24.451091980179534
0.021578947368421,0.03,319926,-24.225900040369023,-24.14122155435203,1017,-84.04998923941642,-83.25853383874026,842,-62.98866231844478,-64.03954952564698,318067,-23.932001759335254,-24.120133736475022
0.0121052631578947,0.0252631578947368,319951,-24.985235604741863,-24.79718406765219,1423,-82.30059623511089,-80.23192310004885,449,-63.162659315042646,-63.48967666864722,318079,-24.674930864652328,-24.779393946173776
-0.0068421052631578,0.0,319996,-92.72602363544082,-92.72602353005459,319996,-92.72602363544082,-92.72602353005459,0,,,0,,
0.0184210526315789,0.0205263157894736,318671,-27.63939976145909,-24.653762534930777,5911,-74.36073610174742,-73.43903060749882,19216,-63.075670340968806,-63.74360316069573,293544,-24.378855534483566,-24.44040393440153
0.0152631578947368,0.0268421052631578,319401,-26.655324856040377,-24.72893080811147,7338,-79.04882847997062,-75.7640679641924,7706,-63.52967791129503,-64.33154597818879,304357,-24.458505679099506,-24.568250970623428
0.0436842105263157,0.0031578947368421,293171,-55.04973175305256,-59.38104209105368,0,,,249198,-59.218349368710584,-59.94912231483379,43973,-31.42589047347769,-35.10899600278521
0.05,0.0126315789473684,319996,-22.137642752020454,-22.23249277465489,0,,,0,,,319996,-22.137642752020454,-22.23249277465489
0.0310526315789473,0.0078947368421052,308706,-50.61027835356605,-60.16135133940293,8111,-71.44831141522958,-71.15685387999437,200514,-62.43513613994644,-62.83978168467745,100081,-25.230168039506186,-23.75079299077696
0.0247368421052631,0.0268421052631578,319996,-23.773851353411146,-23.962571931209602,0,,,0,,,319996,-23.773851353411146,-23.962571931209602
0.0026315789473684,0.0189473684210526,318629,-78.6163758286783,-78.57333840699596,259664,-81.9646225399272,-80.94382949736547,56656,-65.23431892056142,-66.18722272044882,2309,-30.437372864859373,-33.067876724566446
0.0247368421052631,0.0047368421052631,310581,-62.64487450932058,-64.97707455920798,15332,-70.83220796640603,-70.60619694104884,277824,-64.12243125427626,-65.01493762933654,17425,-31.88281300719162,-35.804300789482646
0.0278947368421052,0.0047368421052631,309211,-61.61293225574913,-64.0780839247504,5270,-70.74871319701154,-70.55940209694612,283837,-63.541819935011205,-64.3258572854802,20104,-31.985233400836446,-35.9727004426978
0.021578947368421,0.0110526315789473,307815,-61.16005825304774,-64.02026177061633,46218,-72.99122038540993,-72.36301788550617,230680,-63.149834824910684,-63.65190593322687,30917,-28.627331564466765,-25.231733594541787
-0.0036842105263157,0.0031578947368421,319996,-87.51989347902524,-87.51312253196357,319996,-87.51989347902524,-87.51312253196357,0,,,0,,
0.0436842105263157,0.0205263157894736,319996,-22.513370021186176,-22.68851978575472,0,,,0,,,319996,-22.513370021186176,-22.68851978575472
0.0405263157894736,0.0078947368421052,311688,-33.05698776820376,-23.451776756964986,16,-70.4850351682646,-70.52561343455338,82129,-59.964257338120625,-60.348757823491894,229543,-23.427131962249746,-22.99082555258942
0.0405263157894736,0.03,319996,-22.573184939251096,-22.873957786883068,0,,,0,,,319996,-22.573184939251096,-22.873957786883068
0.0373684210526315,0.0078947368421052,313900,-30.931919710212323,-23.519998400517043,1,-70.01704486862708,-70.01704486862708,63921,-60.13242134488229,-60.50084643172005,249978,-23.465005221277707,-23.215924527133943
-0.0068421052631578,0.0142105263157894,319996,-92.064826062192,-92.03998134135509,319200,-92.126646623175,-92.06689089902743,796,-67.2744704519147,-67.72171959851707,0,,
0.0278947368421052,0.0031578947368421,309234,-61.50288093523693,-64.13445888824022,498,-70.32798124716516,-70.16353226884334,288679,-63.53547128909531,-64.47525790842178,20057,-32.02882944613957,-36.04059570699567
0.021578947368421,0.0284210526315789,319942,-24.23843631512127,-24.15699528088021,1005,-83.15921161138614,-82.34014851779172,709,-62.96487309933467,-63.89166283593427,318228,-23.966076802907534,-24.13788247177192
0.0152631578947368,0.0094736842105263,315722,-57.17383195194339,-65.80173566485549,91336,-73.62488103224587,-73.07293236880878,143699,-64.58752535487068,-65.4200860708478,80687,-25.348217576570043,-24.769895068544354
-0.01,0.0236842105263157,319904,-96.2002007288458,-96.13581057968278,313785,-96.80222591767783,-96.45748717109896,5970,-66.25635873020802,-67.14209183400337,149,-28.134850757155796,-29.845204911995012
0.0057894736842105,0.0268421052631578,319135,-37.19598512441902,-26.08539361693921,55321,-83.6637778754902,-82.26877657647665,15899,-64.3203619075945,-65.42110232704077,247915,-25.08741876394176,-25.157845886606733
0.0026315789473684,0.001578947368421,319996,-76.37909999768604,-76.37620545498731,319996,-76.37909999768604,-76.37620545498731,0,,,0,,
-0.0068421052631578,0.0031578947368421,319996,-92.6308556686376,-92.62407971808112,319996,-92.6308556686376,-92.62407971808112,0,,,0,,
-0.01,0.0047368421052631,319996,-97.25173089057412,-97.24239904053775,319996,-97.25173089057412,-97.24239904053775,0,,,0,,
-0.0005263157894736,0.0157894736842105,319667,-82.11523286110325,-82.13591221313301,294411,-83.56617044966139,-83.01684031026372,24693,-65.98627007126645,-66.96368907959899,563,-30.783957167391723,-34.035864899806704
0.0057894736842105,0.0157894736842105,318044,-73.21877000070884,-74.41958622213001,220768,-78.66551439591726,-77.81754261471272,86205,-65.21345439248431,-66.13159135286224,11071,-26.938521185391227,-25.535624546263765
0.0405263157894736,0.0110526315789473,319996,-22.873536596474864,-22.950018554753857,0,,,0,,,319996,-22.873536596474864,-22.950018554753857
0.05,0.001578947368421,297506,-56.11579728480816,-60.10078126452102,0,,,259431,-59.6865901663528,-60.57338799281908,38075,-31.785544676744927,-35.661259778960705
0.0089473684210526,0.0252631578947368,318919,-36.75424403505901,-25.923457798370826,51406,-81.32750471173277,-79.86756181869472,22251,-64.01531010105641,-64.8373592202101,245262,-24.938638603399824,-24.99532704560969
0.0278947368421052,0.0110526315789473,318888,-27.38237257812911,-24.010581605770792,3944,-72.37490916998823,-71.72789727600691,23532,-63.313714715511,-63.97271728233004,291412,-23.87192377198811,-23.872280359136376
0.0247368421052631,0.001578947368421,310596,-62.53038645225521,-65.11500862656578,181,-70.12878094370909,-70.10414185745863,293070,-64.33706967443537,-65.45315159111937,17345,-31.9244503711199,-35.89902325947897
0.05,0.0268421052631578,319996,-21.93261867033616,-22.219549790118105,0,,,0,,,319996,-21.93261867033616,-22.219549790118105
0.0184210526315789,0.0126315789473684,316081,-47.22364654351302,-57.023950989905586,58273,-74.01319479357267,-73.3768870145006,107305,-64.12477240466825,-64.89491663803001,150503,-24.800952938023514,-24.530540852276133
0.0342105263157894,0.0236842105263157,319996,-23.1602939524487,-23.343998351421142,0,,,0,,,319996,-23.1602939524487,-23.343998351421142
0.0026315789473684,0.0142105263157894,319290,-77.40702601486164,-77.45700572961138,266953,-79.7801247918136,-79.06949457412462,51151,-66.10270287744315,-67.01858397890584,1186,-30.797915558223195,-33.83161851241524
0.0247368421052631,0.0078947368421052,313527,-49.946104289924634,-60.983699907536455,22502,-71.64724516748969,-71.32915998242134,175017,-63.75503131225174,-64.43642041342008,116008,-24.90372744786551,-24.169736542499948
0.0468421052631579,0.0063157894736842,319996,-22.43332459114253,-22.484659777086684,0,,,0,,,319996,-22.43332459114253,-22.484659777086684
0.0310526315789473,0.0157894736842105,319996,-23.515653688418706,-23.60849117988523,0,,,0,,,319996,-23.515653688418706,-23.60849117988523
0.0468421052631579,0.0252631578947368,319996,-22.196349717414936,-22.442952524349856,0,,,0,,,319996,-22.196349717414936,-22.442952524349856
-0.0036842105263157,0.0221052631578947,319502,-87.41388703919542,-87.2900399371762,298797,-89.02215481334194,-88.26136884908064,19928,-65.553528707622,-66.58515518035733,777,-29.611615121492743,-31.892267537908463
0.0121052631578947,0.0078947368421052,315960,-68.11857206033982,-69.15419580074888,140661,-74.04627328186652,-73.58395485423321,168082,-64.72361421014288,-65.3789584427465,7217,-31.653964031467705,-35.33773738993121
0.0342105263157894,0.0110526315789473,319996,-23.34060855946967,-23.40436993299452,0,,,0,,,319996,-23.34060855946967,-23.40436993299452
-0.0036842105263157,0.0094736842105263,319996,-87.26846863602728,-87.24437371223254,319807,-87.27949342573888,-87.2479305665208,189,-68.613416131842,-69.19380771264534,0,,
0.0247368421052631,0.0252631578947368,319996,-23.806858700928867,-23.976987549327696,0,,,0,,,319996,-23.806858700928867,-23.976987549327696
0.021578947368421,0.0221052631578947,319347,-25.258683394113007,-24.304328145583806,1794,-73.04193031909207,-72.29494893887413,7204,-62.49661419861414,-62.9926428505989,310349,-24.118079755953897,-24.224751325891997
0.021578947368421,0.0157894736842105,318971,-28.76888577191033,-24.504491942995543,10915,-74.70059514164899,-73.60544870544432,22628,-63.68423269171468,-64.30494645120248,285428,-24.244420485140882,-24.271194188439026
0.0310526315789473,0.0189473684210526,319996,-23.469401334579832,-23.589673922000408,0,,,0,,,319996,-23.469401334579832,-23.589673922000408
0.0184210526315789,0.0047368421052631,313220,-65.08606923989996,-66.99873050069831,79131,-71.82415985853845,-71.54055851783201,221761,-64.52924124859337,-65.31647241669934,12328,-31.85203966792189,-35.79491923410729
0.0405263157894736,0.0236842105263157,319996,-22.696288521567936,-22.90542491311869,0,,,0,,,319996,-22.696288521567936,-22.90542491311869
0.0089473684210526,0.0268421052631578,318415,-40.74003559965272,-26.48487738950953,68622,-81.91098971974345,-80.22846480879473,28759,-63.87796596761333,-64.69899348593941,221034,-24.94763735738662,-24.988722993915516
0.0405263157894736,0.0063157894736842,319996,-22.911574992143095,-22.959620747957246,0,,,0,,,319996,-22.911574992143095,-22.959620747957246
0.021578947368421,0.0205263157894736,319859,-24.73554099180289,-24.267774582745627,1925,-76.49647546299491,-75.26184169681338,2441,-63.161859268754625,-63.39155403505716,315493,-24.12241029866206,-24.232828134958087
0.0026315789473684,0.0031578947368421,319996,-76.33495226665528,-76.32817520668249,319927,-76.33641215007545,-76.32858692503875,69,-69.5660229484329,-69.70904055766133,0,,
0.0373684210526315,0.0031578947368421,305091,-58.77952964340267,-61.923416273927096,0,,,276004,-61.5483904544071,-62.3312592117274,29087,-32.5060514820086,-36.801764864729826
0.0184210526315789,0.0157894736842105,319249,-28.400483184443274,-24.684916172610098,11293,-74.81845958863948,-73.83165799753468,17644,-63.741633307237954,-64.48036853118894,290312,-24.44695229250916,-24.489645898528167
0.0436842105263157,0.0284210526315789,319996,-22.374150529563096,-22.659686989748117,0,,,0,,,319996,-22.374150529563096,-22.659686989748117
0.021578947368421,0.0252631578947368,319798,-24.81362452482384,-24.235449288784906,2344,-76.52543905814996,-74.77022095441086,3098,-63.908173732386906,-65.11383072735867,314356,-24.042755170616676,-24.18054945956356
0.0247368421052631,0.0063157894736842,310538,-62.72722788989795,-64.79362932733727,24685,-71.30406126227076,-70.99996945077721,268416,-63.94229666785751,-64.66032618904461,17437,-31.881151563590617,-35.73014268027277
-0.0005263157894736,0.0142105263157894,319830,-81.9191812709155,-81.90455925423228,298784,-83.03514324350019,-82.56822174423874,20776,-66.53309205607471,-67.30579656485696,270,-30.918468347914995,-34.16310120572233
0.0026315789473684,0.0110526315789473,319726,-76.55647886560087,-76.62516295806662,274420,-78.25294061786988,-77.73776390694007,44836,-66.64958441013354,-67.48373960165631,470,-31.114959179813997,-33.97697442629932
0.0342105263157894,0.0078947368421052,302729,-48.04940468335426,-58.14085413990673,62,-70.35185550780754,-70.27239601846561,194730,-60.62027593860209,-61.03689822027198,107937,-25.35738515820974,-23.57025575585836
0.0436842105263157,0.0189473684210526,319996,-22.537254447213964,-22.694610793053624,0,,,0,,,319996,-22.537254447213964,-22.694610793053624
-0.0036842105263157,0.0268421052631578,319063,-87.99647300615288,-87.72893300234875,290482,-90.43803409852792,-89.3004994651657,27087,-65.0522901695086,-66.09007752196608,1494,-29.26791293982109,-31.14426978239873
0.0152631578947368,0.0078947368421052,314504,-66.7126922596884,-68.12412361865061,115275,-73.24378143876406,-72.82270835947325,189298,-64.57382349078934,-65.41659560213269,9931,-31.672139958520525,-35.466778964910475
0.0436842105263157,0.0063157894736842,292994,-55.21697591941046,-59.24307532146601,0,,,248505,-59.464028333928205,-59.92635881479401,44489,-31.493948648180865,-35.17722660097206
0.0436842105263157,0.0173684210526315,319996,-22.56045466354296,-22.697942055754936,0,,,0,,,319996,-22.56045466354296,-22.697942055754936
-0.0005263157894736,0.0221052631578947,319049,-83.16088869462398,-83.01083600924287,280233,-85.82696886181232,-84.8071572655382,37287,-65.31256798986298,-66.27555330549771,1529,-29.783969549264075,-32.19774805158773
0.0247368421052631,0.0173684210526315,319996,-23.942735752641536,-24.042918386235645,0,,,0,,,319996,-23.942735752641536,-24.042918386235645
-0.0005263157894736,0.0094736842105263,319996,-81.83331662655142,-81.80409602438594,315492,-82.02757632986713,-81.89819794735712,4504,-68.22599373168518,-68.89540686367371,0,,
-0.0005263157894736,0.0063157894736842,319996,-81.93919894416368,-81.92164454929122,319891,-81.94349939147766,-81.92293824421996,105,-68.83753807069841,-68.96834114578456,0,,
