ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.0194736842105263,0.0110526315789473,39384,-34.273829986701045,-28.048615882258222,2790,-89.69881952628707,-81.48421507381073,3927,-59.765725310218336,-59.67300133611462,32667,-26.47567301633654,-26.430090260098392
0.0247368421052631,0.0142105263157894,39279,-32.49582240850839,-26.555672245464184,2762,-93.72703322049038,-84.34191418097437,3170,-58.521269137411,-57.994423921213965,33347,-24.95027796992875,-24.861849777374164
-0.0147368421052631,0.0031578947368421,888,-190.8949225893749,-194.04282709929856,888,-190.8949225893749,-194.04282709929856,0,,,0,,
0.0273684210526315,0.001578947368421,40000,-22.761312055038523,-22.779041352132168,0,,,0,,,40000,-22.761312055038523,-22.779041352132168
0.0221052631578947,0.0047368421052631,40000,-24.5795795751574,-24.717147463796053,0,,,0,,,40000,-24.5795795751574,-24.717147463796053
-0.02,0.0134210526315789,7017,-156.86341037822768,-163.03200586142003,6863,-159.13358990615703,-163.88725540887802,118,-62.06457184561195,-62.125298982427935,36,-34.80843389682974,-37.93672332449471
-0.001578947368421,0.0,40000,-100.47229677188508,-100.47229675863753,40000,-100.47229677188508,-100.47229675863753,0,,,0,,
0.0010526315789473,0.0134210526315789,37477,-92.2799555365512,-85.65370684032283,24743,-115.12017691328697,-107.60849661410685,6792,-61.08983792036834,-61.392204396248715,5942,-32.823153336036405,-33.58016382117411
-0.0068421052631578,0.0102631578947368,31708,-124.31372365396962,-123.7434137431973,28902,-131.37202372350265,-128.3698032699583,1785,-61.652463259936326,-62.276833551497326,1021,-34.060404548881074,-36.107742481018285
0.011578947368421,0.0094736842105263,39133,-48.14221925988652,-35.80983511662357,8459,-91.21767912618012,-84.45663080046131,6531,-60.01610814731395,-60.00018885934421,24143,-29.837796307777577,-29.35903260860793
-0.0173684210526315,0.001578947368421,0,,,0,,,0,,,0,,
0.0273684210526315,0.0071052631578947,39985,-23.008069312713257,-23.200331218717835,0,,,52,-54.97966094992615,-55.10345352087183,39933,-22.966436508638054,-23.19302604035372
-0.02,0.0126315789473684,6362,-161.01478538413906,-167.62655188240922,6238,-163.1075769009572,-168.44821689564776,94,-62.44484298799896,-62.649574397152044,30,-34.706155494991066,-40.0798218730598
