ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
-0.0006315789473684,0.0043421052631578,319295,-92.00867065942074,-92.00580777834931,297243,-94.2036270880066,-93.3050225214886,20672,-64.41257229925127,-65.56784752607209,1380,-32.6109254415068,-36.852262288730934
-7.894736842105256e-05,0.0039473684210526,319068,-87.6149765510693,-87.70703808132035,287782,-90.33103295239636,-89.42715701389062,29406,-64.52855949430479,-65.64105631080223,1880,-32.9591450002862,-37.47041750422239
0.0021315789473684,0.0019736842105263,316913,-73.47681382448664,-74.24137593999258,201899,-79.99771202922744,-79.70946317529814,108625,-63.73078024121929,-64.54756067528471,6389,-33.11057049117172,-37.683123210734266
-0.0002631578947368,0.0007894736842105,319996,-88.17121755287096,-88.16358961002166,319996,-88.17121755287096,-88.16358961002166,0,,,0,,
0.0002894736842105,0.0,319996,-81.81356997762911,-81.81356998071358,319996,-81.81356997762911,-81.81356998071358,0,,,0,,
-0.0006315789473684,0.0007894736842105,319996,-91.96729008290009,-91.96148626809884,319996,-91.96729008290009,-91.96148626809884,0,,,0,,
0.0006578947368421,0.0007894736842105,319996,-76.78412531230043,-76.768601772783,315267,-76.90115621402919,-76.82489446309012,4729,-68.98205694788666,-69.33583287997854,0,,
-0.0004473684210526,0.0019736842105263,319996,-89.56060342503683,-89.55192636684001,318661,-89.65446489935064,-89.5925538352615,1335,-67.15611558509781,-67.83725985525699,0,,
0.001578947368421,0.0059210526315789,316009,-82.81554624483687,-83.09095892596355,250678,-88.96512337081973,-87.35621537035317,56943,-63.05053446203892,-64.01683511184912,8388,-33.210797933049776,-37.75712685182708
0.0013947368421052,0.0043421052631578,316987,-80.66159663994598,-81.32766649889828,249935,-86.02894704504428,-84.95490763696287,60764,-63.49250675805496,-64.43470688469351,6288,-33.23377445244462,-37.880997396101435
0.0001052631578947,0.0055263157894736,317944,-88.86452193836445,-88.77353411247901,276212,-93.15226712012499,-91.67977754872665,37459,-63.60209503462348,-64.59576360660982,4273,-33.16093599003587,-37.81474183106763
0.0006578947368421,0.0003947368421052,319996,-76.87080787285306,-76.86347071305171,319996,-76.87080787285306,-76.86347071305171,0,,,0,,
0.0010263157894736,0.0075,315831,-87.56354565743862,-87.35612456653114,258864,-94.06851505998293,-91.96913159831387,47463,-62.87004259429843,-63.87801401954409,9504,-33.70467954481225,-38.33611097672222
-7.894736842105256e-05,0.0067105263157894,317315,-91.8735248593748,-91.64605565640207,276427,-96.74774118172807,-94.82732884181283,35298,-63.02055706944319,-64.04743426598768,5590,-33.03400101498311,-37.61883485297801
0.0013947368421052,0.0023684210526315,318000,-75.79402399774511,-75.99954870757202,224091,-81.21234380934436,-80.38797064221323,89836,-64.21886375101144,-65.18751396946757,4073,-32.99249957458867,-37.37266910136351
0.0023157894736842,0.0019736842105263,316571,-73.33646916379489,-74.2052726615415,198003,-80.25551357737905,-80.26236563925397,111416,-63.62298894611279,-64.51136944837559,7152,-33.102347367144894,-37.6120776793275
-0.001,0.0059210526315789,318712,-96.18585091769559,-95.94015137761188,293328,-99.27018812550702,-97.8241321716163,22753,-63.736919890024595,-64.86080431004072,2631,-32.93539982673495,-37.32243309138192
