ou_mean,ou_std,IRE_V_num_-200_0,IRE_V_mean_-200_0,IRE_V_median_-200_0,IRE_V_num_-200_-70,IRE_V_mean_-200_-70,IRE_V_median_-200_-70,IRE_V_num_-70_-50,IRE_V_mean_-70_-50,IRE_V_median_-70_-50,IRE_V_num_-50_0,IRE_V_mean_-50_0,IRE_V_median_-50_0,IREM_V_num_-200_0,IREM_V_mean_-200_0,IREM_V_median_-200_0,IREM_V_num_-200_-70,IREM_V_mean_-200_-70,IREM_V_median_-200_-70,IREM_V_num_-70_-50,IREM_V_mean_-70_-50,IREM_V_median_-70_-50,IREM_V_num_-50_0,IREM_V_mean_-50_0,IREM_V_median_-50_0,TI_V_num_-200_0,TI_V_mean_-200_0,TI_V_median_-200_0,TI_V_num_-200_-70,TI_V_mean_-200_-70,TI_V_median_-200_-70,TI_V_num_-70_-50,TI_V_mean_-70_-50,TI_V_median_-70_-50,TI_V_num_-50_0,TI_V_mean_-50_0,TI_V_median_-50_0,TIM_V_num_-200_0,TIM_V_mean_-200_0,TIM_V_median_-200_0,TIM_V_num_-200_-70,TIM_V_mean_-200_-70,TIM_V_median_-200_-70,TIM_V_num_-70_-50,TIM_V_mean_-70_-50,TIM_V_median_-70_-50,TIM_V_num_-50_0,TIM_V_mean_-50_0,TIM_V_median_-50_0
-0.0168421052631578,0.0007894736842105,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,319996,-189.03426203801786,-189.02475193233482,319996,-189.03426203801786,-189.02475193233482,0,,,0,,,319996,-188.97335985001268,-188.98125071002988,319996,-188.97335985001268,-188.98125071002988,0,,,0,,
-0.0105263157894736,0.0055263157894736,208058,-181.8245747786117,-184.0982569178602,208058,-181.8245747786117,-184.0982569178602,0,,,0,,,211660,-182.37431614003924,-184.63569599088407,211660,-182.37431614003924,-184.63569599088407,0,,,0,,,319996,-140.5688131732694,-140.5015567691339,319996,-140.5688131732694,-140.5015567691339,0,,,0,,,319996,-140.14328932278264,-140.19917513024356,319996,-140.14328932278264,-140.19917513024356,0,,,0,,
-0.0105263157894736,0.0094736842105263,190892,-170.48777358721384,-174.7539874950077,190560,-170.71680647687194,-174.79922276297873,100,-60.52445719035313,-60.50990549696276,232,-29.7628778390841,-31.154974798614937,194024,-171.52577360515622,-175.7152602564015,193627,-171.80131402796525,-175.77157325203734,108,-57.92273020664865,-58.573398667008995,289,-29.37028308539206,-29.84801967964624,319974,-140.41220801958855,-140.3014099958038,319974,-140.41220801958855,-140.3014099958038,0,,,0,,,319996,-139.69117949022825,-139.79083013381296,319996,-139.69117949022825,-139.79083013381296,0,,,0,,
-0.0105263157894736,0.0063157894736842,203028,-179.62676906236314,-182.27192947296908,203028,-179.62676906236314,-182.27192947296908,0,,,0,,,206161,-180.23324069474077,-182.84813451493628,206161,-180.23324069474077,-182.84813451493628,0,,,0,,,319996,-140.53646503996842,-140.4594628829318,319996,-140.53646503996842,-140.4594628829318,0,,,0,,,319996,-140.05036334874495,-140.11449611799793,319996,-140.05036334874495,-140.11449611799793,0,,,0,,
0.0005263157894736,0.0126315789473684,301315,-79.11689198500538,-73.04663213980811,160117,-104.72459980174835,-100.51413583353619,82909,-59.56288859304729,-59.44374644201715,58289,-36.58697235575141,-40.50458814508985,301764,-77.93921874497599,-72.65375142591685,159641,-102.30618141259524,-96.61021504823904,85545,-59.80098823763592,-59.74546606491747,56578,-36.60987945283058,-40.55799343064583,318388,-75.74140493798005,-73.43726841028489,184778,-86.6435432240988,-83.54402886925715,127436,-61.78678789591289,-62.120028105371816,6174,-37.4915295153091,-43.52299994920409,318347,-74.21244955163445,-72.66748122323091,181316,-84.60249580004877,-81.91240123822021,130602,-61.594384860531875,-61.84943548524606,6429,-37.513563132266825,-43.58107001045722
0.0052631578947368,0.0102631578947368,299926,-61.6950113417342,-61.031309444544945,79751,-84.3947914959759,-80.60993151689544,150685,-60.1947268316907,-60.453075061926135,69490,-38.896626024637946,-42.70001701334569,299833,-61.32572455540356,-60.88529401966128,76021,-84.13638631835269,-80.25272512328206,153134,-60.278229416818114,-60.584775405789344,70678,-39.06020774212341,-42.86356087915386,317236,-65.52569495067789,-64.54797106239153,100481,-77.83685101431081,-76.27761723902204,205988,-60.978156572251,-60.847116171049464,10767,-37.635016309040935,-43.83379213641358,317263,-64.85435124742105,-63.989435904570065,91239,-77.12975752449533,-75.7189375386475,215431,-60.9980899276772,-60.86054628733917,10593,-37.549757559113495,-43.73722197374092
0.01,0.015,291892,-59.35352614154749,-58.71681976633181,64848,-86.69062722249222,-81.67931871810868,142527,-59.77988786654349,-59.88597552097577,84517,-37.65937717180638,-41.60168381563301,291943,-58.982942191356685,-58.58890519126588,60305,-86.73203013363617,-81.54251921788521,146934,-59.842731552382745,-59.99262387858809,84704,-37.73552721293567,-41.66326659860534,316239,-65.0644056112206,-63.96311551542529,99515,-78.3751908123247,-76.7817684954608,201638,-60.555225321040034,-60.263999889335466,15086,-37.52889626901915,-43.61336518359808,316235,-64.57297308688621,-63.68912224890107,92202,-77.78883225258255,-76.19466954586346,208982,-60.696575772184204,-60.475461282965604,15051,-37.436478290893774,-43.46847655396183
0.0021052631578947,0.0086842105263157,304085,-67.45041473681557,-64.83964305934487,119827,-88.46701149608059,-85.07956602515746,128640,-60.330246674265865,-60.53847137676733,55618,-38.639286679243284,-42.59382225894446,304553,-67.02089438803306,-64.82850700064347,116875,-87.47608548274903,-83.45911977779353,133597,-60.57058731709153,-60.91635539638069,54081,-38.74925027201529,-42.63686416548997,318240,-68.32561335785792,-67.16925247858006,128387,-79.43443795637575,-77.59169827766067,183121,-61.66661442485535,-61.8050853462239,6732,-37.602779115500795,-43.826896149477676,318241,-67.73018719286837,-67.0067930936836,125341,-78.30014621511997,-76.59096818866347,186305,-61.685801146461785,-61.78540845825702,6595,-37.5937366345271,-43.730144149377175
-0.0057894736842105,0.0102631578947368,303078,-129.82671971930029,-134.64685894665314,274504,-139.06673178711634,-139.0342039260149,10649,-59.07405560826532,-58.56205185082706,17925,-30.35809196223682,-32.338819957996755,304321,-129.67968651855145,-134.82990303216405,277898,-138.12465307916708,-138.5824091799611,9780,-59.51816054230952,-59.09981037201708,16643,-29.898421529407596,-31.56860437450619,319947,-107.25514052006788,-107.52989587872297,309966,-108.67442949423997,-108.23570005954909,9806,-63.64272793909013,-64.55132134232471,175,-37.152235382035535,-43.29128420288957,319945,-106.58379790869603,-106.81322940497894,313382,-107.51178370735883,-107.29050400524719,6353,-63.076957248695784,-63.762614643786065,210,-37.9405272250667,-43.86343368976142
0.0068421052631578,0.0142105263157894,295651,-63.40169534102285,-60.71190825685908,89391,-90.32228516474724,-85.057510587324,130692,-59.78760478680096,-59.81733575109262,75568,-37.807188112828634,-41.78234952943029,295598,-62.90312187534183,-60.67167152365832,85884,-89.56364508999773,-84.06835837470815,133982,-59.92467382235249,-60.02396176362859,75732,-37.93806154771434,-41.874100116843564,316756,-66.70926084379049,-65.55077610895077,115779,-79.57661254932414,-77.65564811945005,188179,-60.78290817822178,-60.56484238674904,12798,-37.442657088443944,-43.4662768124892,316784,-65.96199049903818,-64.85885702717647,107902,-78.68283662954515,-76.93152512526672,196151,-60.82083227308858,-60.641726662353236,12731,-37.35768510309726,-43.41117981708033
-0.02,0.015,11186,-180.20784208760452,-184.8663580690408,11186,-180.20784208760452,-184.8663580690408,0,,,0,,,10136,-180.39596843382495,-184.5172917406849,10136,-180.39596843382495,-184.5172917406849,0,,,0,,,103617,-183.87542762905673,-186.92208084919514,103617,-183.87542762905673,-186.92208084919514,0,,,0,,,98618,-184.41818612543236,-187.78126332948665,98618,-184.41818612543236,-187.78126332948665,0,,,0,,
0.0084210526315789,0.0023684210526315,295375,-52.44126883395357,-53.99532892235668,14,-70.1332887752146,-70.12001847225821,185735,-59.53749214856826,-59.66310427329988,109626,-40.416158681078,-43.63770018252368,295376,-52.447797907566056,-54.00865917374284,0,,,185982,-59.53665498810598,-59.676870056784615,109394,-40.39595029660958,-43.62374100670105,316609,-56.80310124241298,-57.25542685880246,39,-70.2367271883251,-70.19293037684685,303928,-57.58984370156316,-57.37755975830473,12642,-37.847479225605085,-44.186137714310334,316615,-56.85997687067328,-57.31179562916906,220,-70.7296255235083,-70.69011867100562,303746,-57.64246101942337,-57.43295395472528,12649,-37.828610521564386,-44.199196225816415
-0.0042105263157894,0.0,319996,-124.2859611616992,-124.28600470073471,319996,-124.2859611616992,-124.28600470073471,0,,,0,,,319996,-124.28587408362823,-124.28583054459276,319996,-124.28587408362823,-124.28583054459276,0,,,0,,,319996,-95.00942688622379,-94.99448672133738,319996,-95.00942688622379,-94.99448672133738,0,,,0,,,319996,-95.00942688622379,-94.99448672133738,319996,-95.00942688622379,-94.99448672133738,0,,,0,,
-0.0089473684210526,0.0126315789473684,231560,-148.59910779933995,-156.88691222559606,218585,-155.1389172175159,-159.348944046695,3942,-59.21997998617762,-58.68175676699303,9033,-29.350605659130682,-30.415665514360647,238775,-151.4348820991771,-158.60201133389214,228773,-156.41269885358602,-160.33219327247875,2965,-58.61500549944658,-57.88255943117457,7037,-28.715095508556583,-29.120329040895623,319868,-128.470346364441,-128.33744988793273,319572,-128.52673244878812,-128.3659464108211,296,-67.59394857051014,-68.42226489540609,0,,,319985,-127.69076181874006,-127.96210902600296,318695,-127.95419975810006,-128.06508329538653,1235,-63.65480766527428,-65.85271126378352,55,-39.10983991330111,-46.048883303328225
-0.0089473684210526,0.0118421052631578,234767,-152.37123451564813,-158.90175671788825,227322,-156.12258224042418,-160.22145154918917,2182,-59.12027287121156,-58.84591861199557,5263,-29.002382305241227,-29.897583891822574,242204,-154.29511858548042,-160.59295148715904,234610,-158.05112746788,-161.78894050868624,2328,-59.10471370932689,-58.241066029256416,5266,-29.03989994740928,-29.961239453716495,319941,-128.4700145498847,-128.32985991764855,319893,-128.4791531308426,-128.3341131889977,48,-67.56651291774779,-67.68881492542025,0,,,319992,-127.64455016958809,-127.7937224105552,319391,-127.76458703566828,-127.83584170287567,585,-64.6800260592827,-66.13845922104592,16,-33.616544563643984,-39.66397718496191
0.0084210526315789,0.0126315789473684,294504,-59.22561283464603,-59.06852670688697,62813,-84.74487448449884,-80.59849089039784,150309,-59.90872616645223,-60.131212963123346,81382,-38.267422278962236,-42.101424333718896,294666,-58.8138516565803,-58.95795023764974,58487,-84.13664979782054,-79.39419220721656,154206,-60.06728887292533,-60.31434852726281,81973,-38.38832088095394,-42.24982229227663,316563,-64.66968774338197,-63.75144595659509,91955,-77.72095901616458,-76.22972288964324,210847,-60.74624390648957,-60.58132965773073,13761,-37.57258090438252,-43.73517733143551,316557,-64.10458050593024,-63.336435297382444,84381,-77.12806968576106,-75.56790049623555,218669,-60.72794729722623,-60.46762999235687,13507,-37.40953102275825,-43.44993939875888
0.0084210526315789,0.0086842105263157,295913,-55.55955536500808,-57.22340955567218,29253,-77.44095102385619,-75.01734129282048,177694,-60.064673638229806,-60.408077194862365,88966,-39.366527088473845,-42.988399569598776,295585,-55.4239021366235,-57.00150961432233,28302,-77.78770347512958,-75.31422595407074,176562,-60.0388113135989,-60.376117155833796,90721,-39.46554740522139,-43.068324021765825,316658,-62.057821159701604,-61.34187263824458,56800,-75.08122305780145,-73.98483670741695,246715,-60.35315231996695,-59.98878467920236,13143,-37.77403092787162,-44.08248827908313,316642,-61.657242124595406,-61.12194749615858,48843,-74.74761715061176,-73.74406083304478,254747,-60.374521741408365,-60.022842945870224,13052,-37.70658184724625,-43.94945853835429
-0.0089473684210526,0.0094736842105263,248173,-161.48446850893657,-165.2360949825996,246873,-162.1346176091192,-165.41741749782307,416,-57.843166168991516,-55.89004200984909,884,-28.690942450132656,-29.162124034253843,255864,-163.10376682443643,-166.4283080467016,255474,-163.29508444577553,-166.47873982598446,126,-61.765963360413146,-61.765917356328295,264,-26.330604864111365,-24.134512663197356,319996,-128.4701391947984,-128.35338071915984,319996,-128.4701391947984,-128.35338071915984,0,,,0,,,319996,-127.75711597931137,-127.85656956530201,319888,-127.77855860236103,-127.86293466808726,108,-64.24565484859511,-64.34310403183564,0,,
-0.0168421052631578,0.0118421052631578,22111,-181.87176054944788,-185.6312988660322,22111,-181.87176054944788,-185.6312988660322,0,,,0,,,20566,-182.13972404841442,-186.1564062973893,20566,-182.13972404841442,-186.1564062973893,0,,,0,,,227556,-178.65105650378507,-180.37858961492387,227556,-178.65105650378507,-180.37858961492387,0,,,0,,,237700,-179.6659399226481,-181.85001498120647,237700,-179.6659399226481,-181.85001498120647,0,,,0,,
-0.0057894736842105,0.015,276751,-117.44415226314061,-124.36739837199644,219598,-137.22832435405104,-137.28838086785146,20853,-59.04648417249514,-58.48384297666843,36300,-31.306464931859157,-33.95992581185804,280908,-118.7963938652376,-125.97711755364867,226172,-137.5409454499211,-138.103334863648,20274,-58.98059508179735,-58.4444033150217,34462,-30.966691106385728,-33.435063659702166,319611,-107.43714764410356,-106.07511083728089,291094,-111.9407953670305,-109.4315268358723,27267,-62.59290977558808,-63.16146194320903,1250,-36.86355060659136,-42.51879258245299,319683,-107.01967039939721,-106.11289043294012,298753,-110.27137170222204,-108.29809325269187,19668,-62.10471671260259,-62.65430161298898,1262,-37.23503473303588,-43.048190911259894
-0.0073684210526315,0.0102631578947368,281976,-145.61837984463972,-150.61447776973998,270858,-149.9632578706529,-152.27936672258835,3743,-59.82917711328828,-59.26757908776832,7375,-29.586381668852493,-30.950008987843347,288455,-147.13348329509526,-151.47076484546236,279024,-150.78349493400543,-152.73156773646843,3100,-59.29445813341746,-58.660698126199655,6331,-29.278504692333048,-30.293989635020576,319996,-116.90488667121294,-116.78568328841533,319583,-116.96820309110257,-116.81601981335541,413,-67.91008904991128,-68.4357953360416,0,,,319987,-116.46623494254219,-116.67222183005794,318285,-116.74554577330505,-116.78258999449919,1665,-64.83227560612144,-66.58304271820806,37,-37.279600504218436,-43.356986192932865
-0.0168421052631578,0.0126315789473684,26133,-179.77409167700222,-184.24466661636868,26133,-179.77409167700222,-184.24466661636868,0,,,0,,,24228,-179.9382220766472,-184.2610783881355,24228,-179.9382220766472,-184.2610783881355,0,,,0,,,223868,-177.58744694941117,-179.4595914519537,223868,-177.58744694941117,-179.4595914519537,0,,,0,,,233632,-178.66785561966944,-181.0498954041438,233632,-178.66785561966944,-181.0498954041438,0,,,0,,
0.0021052631578947,0.0007894736842105,313547,-57.207469356143726,-58.704511534813285,391,-70.18667459579281,-70.15422680625711,252276,-60.48288804715477,-60.83022512954517,60880,-43.55135248784205,-45.80279569310714,313446,-57.24876358790474,-58.76032971795124,546,-70.22194432618728,-70.16253549747556,251745,-60.554188314868256,-60.89138107466485,61155,-43.526132493594645,-45.77363451274889,318676,-58.18451981534735,-58.161946654579765,0,,,313958,-58.492442766721254,-58.21126643219671,4718,-37.693872514063266,-43.843414870559755,318656,-58.11742406390362,-58.10362605146378,0,,,313885,-58.4248926330191,-58.15264937704822,4771,-37.889008256565994,-43.97796188347754
-0.0073684210526315,0.0007894736842105,319996,-158.84597070892676,-158.8366689589449,319996,-158.84597070892676,-158.8366689589449,0,,,0,,,319996,-158.81054082567326,-158.8158220377109,319996,-158.81054082567326,-158.8158220377109,0,,,0,,,319996,-116.83191219737849,-116.82175109234778,319996,-116.83191219737849,-116.82175109234778,0,,,0,,,319996,-116.77320604922613,-116.7813639438568,319996,-116.77320604922613,-116.7813639438568,0,,,0,,
0.01,0.0142105263157894,292066,-58.59025412962019,-58.32878560675166,59965,-85.36387845107038,-80.68413474160424,146133,-59.76435448083981,-59.85388841917445,85968,-37.919130117655975,-41.82145277010497,292094,-58.318564836508514,-58.362093359555686,56147,-85.42775368820853,-80.18945924401619,149872,-59.85707441850847,-60.03579492221636,86075,-37.956332660732734,-41.83798870712143,316285,-64.6663976182053,-63.64688780826384,94785,-77.92909234305205,-76.43788584477765,206494,-60.55676905962028,-60.252749028072685,15006,-37.444561024965886,-43.5538351337732,316275,-64.06916795805738,-63.16658225424281,85500,-77.44506575885966,-75.87403050283692,215909,-60.60641434103078,-60.35664183813977,14866,-37.43122962427551,-43.46609920028715
-0.0121052631578947,0.0023684210526315,31042,-196.07927415947404,-197.0030385804443,31042,-196.07927415947404,-197.0030385804443,0,,,0,,,28635,-196.08733746601857,-196.92943209191583,28635,-196.08733746601857,-196.92943209191583,0,,,0,,,319996,-152.76198361341045,-152.73335679736618,319996,-152.76198361341045,-152.73335679736618,0,,,0,,,319996,-152.57933354725463,-152.60307593765464,319996,-152.57933354725463,-152.60307593765464,0,,,0,,
-0.0089473684210526,0.015,223740,-138.86681287319095,-149.63730351212672,198748,-151.48673760404242,-155.5311592734757,7717,-58.9874323114112,-58.45392995693461,17275,-29.358528033132025,-30.682240569492855,230314,-141.60378267727546,-151.92468181568367,209197,-152.07684098570817,-156.4495769742254,6449,-58.88464657049555,-58.02472406690504,14668,-28.604282391171076,-29.39450242338932,318974,-128.0580887619541,-128.5267801353116,314496,-128.99129316296185,-128.99597577724126,4355,-63.23672405570957,-63.95832511167504,123,-37.0661537730193,-43.080430597746336,319710,-127.29246846307042,-127.75466582434973,316318,-128.0020257637735,-128.07985334382838,3221,-62.32688508375914,-63.1909378734318,171,-38.452689638339415,-44.005614726356036
-0.0152631578947368,0.0142105263157894,61146,-171.4978314459389,-178.27387099769936,60529,-172.87878909276105,-178.54112726388317,142,-59.47976643317734,-60.47380858331171,475,-29.010631082391217,-30.25292664476727,57489,-172.92474027762688,-179.5108313205554,57176,-173.69396338267302,-179.67345146754312,56,-58.29057926984783,-58.167437392429804,257,-26.77070433334511,-24.56356595447151,265834,-168.86139079079422,-170.60247644881744,265834,-168.86139079079422,-170.60247644881744,0,,,0,,,278245,-169.95902278424913,-171.9062987950211,278245,-169.95902278424913,-171.9062987950211,0,,,0,,
-0.0026315789473684,0.0094736842105263,307739,-95.83610519871198,-98.16519053182189,225950,-113.48094282054095,-110.84473850941211,41134,-59.80923632380868,-59.632959538568244,40655,-34.221990419423214,-37.819080977514645,307579,-95.35865587090295,-97.7506261135961,226454,-112.77271283419336,-110.30346278513008,40029,-59.71186105530135,-59.455803360020646,41096,-34.122104725019184,-37.64443079307155,319596,-89.51533902320801,-88.19412592646538,267369,-94.87063601506384,-92.56686576107978,50730,-62.824023705853456,-63.41482478026195,1497,-37.55142762300129,-43.50443968733032,319585,-89.12979376035243,-88.69845705590251,273721,-93.69803454148297,-91.8560965007827,44230,-62.75198097355469,-63.685172704996894,1634,-37.88574523417907,-44.03302284383473
-0.0184210526315789,0.0047368421052631,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,146791,-193.81451974366422,-194.68294510093602,146791,-193.81451974366422,-194.68294510093602,0,,,0,,,149259,-194.24750907393675,-195.32319504340575,149259,-194.24750907393675,-195.32319504340575,0,,,0,,
0.0068421052631578,0.0134210526315789,296051,-62.48841949854729,-60.568091074806794,83993,-88.57760379382741,-83.73107565572082,136613,-59.93396750814183,-60.05176741451516,75445,-38.068809096954055,-41.99463749692456,295989,-62.12183714667119,-60.610693344657896,81439,-87.8881622626515,-82.74191866878485,139486,-60.048809867321346,-60.20926733205097,75064,-38.01939832069695,-41.91082588462774,316827,-66.19135624968749,-64.96184551609038,109451,-79.2026390441114,-77.34120830854856,194693,-60.750631379172255,-60.484180465085295,12683,-37.42632700445578,-43.54376389139674,316792,-65.58222931260752,-64.54768774734367,103208,-78.2060610979556,-76.5373268192307,201015,-60.85653438766897,-60.720433559567134,12569,-37.50164489334697,-43.52235165341598
-0.0057894736842105,0.0094736842105263,307037,-131.66397178512125,-136.28672754119717,282409,-139.51793617986561,-139.70149501138025,9483,-59.17721765658917,-58.57873587940556,15145,-30.598383052569925,-32.750611090563886,308072,-131.9583550857811,-136.05008297397015,287524,-138.48254009219625,-138.80632770617808,7452,-59.50608349058314,-59.04141285831294,13096,-29.94663838930217,-31.57133245901808,319977,-106.28845970085246,-106.3186070689043,314188,-107.0637090449744,-106.71739377792386,5715,-64.55788081804944,-65.61655069594009,74,-37.58869462296619,-43.797395568550044,319967,-106.2965641688339,-106.35108349667895,316110,-106.83091271005766,-106.60749311180822,3752,-63.2175357835342,-64.532982256893,105,-36.959394029808806,-42.19513439102705
-0.0089473684210526,0.0039473684210526,309173,-174.60083826111335,-175.0192321074482,309173,-174.60083826111335,-175.0192321074482,0,,,0,,,309519,-174.45137133530423,-174.96001667437378,309519,-174.45137133530423,-174.96001667437378,0,,,0,,,319996,-128.6136468387345,-128.56642064565995,319996,-128.6136468387345,-128.56642064565995,0,,,0,,,319996,-128.3113565023405,-128.35137074068922,319996,-128.3113565023405,-128.35137074068922,0,,,0,,
-0.0010526315789473,0.0023684210526315,314649,-83.3673941014846,-87.05785888861183,269158,-88.86550674436,-88.89880011378386,27150,-61.37840344730724,-61.943935874715194,18341,-35.231528746807214,-38.71964451084341,314995,-83.40661990259768,-86.85787946226743,273066,-88.46418530752598,-88.38775148628093,24773,-61.00827612262057,-61.47808885091708,17156,-35.249999221741334,-38.78009549776654,319996,-77.11383556546092,-77.10696217255384,297486,-77.82921298551504,-77.54587857175281,22510,-67.65960334945787,-68.05530788945532,0,,,319994,-77.10872414281864,-77.19029885602922,301320,-77.69308974111577,-77.51540990949484,18665,-67.69510552733996,-68.41063750809879,9,-35.347544033680165,-41.685686654816436
-0.0184210526315789,0.0102631578947368,4298,-188.14123897430332,-192.03026722169403,4298,-188.14123897430332,-192.03026722169403,0,,,0,,,4011,-188.90954037098305,-191.8039934728125,4011,-188.90954037098305,-191.8039934728125,0,,,0,,,156070,-186.10734823902985,-187.97176287402465,156070,-186.10734823902985,-187.97176287402465,0,,,0,,,160036,-187.09294697544806,-189.40266022506748,160036,-187.09294697544806,-189.40266022506748,0,,,0,,
-0.0168421052631578,0.0134210526315789,30434,-177.8884517831014,-183.0961125794883,30434,-177.8884517831014,-183.0961125794883,0,,,0,,,28095,-177.92331249397398,-182.72872363266848,28095,-177.92331249397398,-182.72872363266848,0,,,0,,,220483,-176.50958115533277,-178.5312681558367,220483,-176.50958115533277,-178.5312681558367,0,,,0,,,229848,-177.650512712807,-180.2321422361772,229848,-177.650512712807,-180.2321422361772,0,,,0,,
-0.0105263157894736,0.015,184913,-148.57477067456776,-159.450116955823,171532,-157.15441942655661,-162.6518527424248,4189,-59.59726434393185,-59.20294463364112,9192,-29.018902995378394,-30.235048125304665,188168,-151.98423459030784,-161.60931163585315,177875,-158.65555323117738,-163.9194943713884,2861,-59.11804822303273,-58.555196538939434,7432,-28.064610794843404,-28.259554634848186,316635,-139.57854571228918,-139.77947183934316,316416,-139.62859717483383,-139.80311753469613,219,-67.26309560935225,-68.14114600639695,0,,,318648,-138.90636750200008,-139.26886740232706,317654,-139.14681491388134,-139.3677665103189,944,-63.39731236822153,-65.05844859454382,50,-36.935684953047655,-43.586673957644365
0.01,0.0078947368421052,292909,-53.64539641940359,-55.573559824928594,14779,-74.9112518699173,-73.04685812996291,178045,-59.919202018417565,-60.29679827891847,100085,-39.344474247453896,-42.95966452470348,292786,-53.446879976279995,-55.25189679251106,13061,-75.4428980616966,-73.20098930252747,178565,-59.80136113063623,-60.12007253101098,101160,-39.3901587471257,-43.00298909997668,316401,-60.747808244133466,-60.220082696300224,37133,-74.14992227981092,-73.35038304084614,265164,-60.098074142804386,-59.57952204271962,14104,-37.67813955142305,-43.987608917813574,316353,-60.46471272356095,-60.05803366746672,32061,-74.036832956451,-73.22457686177599,270139,-60.04265142609453,-59.573724604215315,14153,-37.77549277369812,-44.06515551779883
-0.0026315789473684,0.0,319996,-106.93277545998045,-106.93280269361296,319996,-106.93277545998045,-106.93280269361296,0,,,0,,,319996,-106.93272099271124,-106.93269375907448,319996,-106.93272099271124,-106.93269375907448,0,,,0,,,319996,-85.98437000156827,-85.97575574616417,319996,-85.98437000156827,-85.97575574616417,0,,,0,,,319996,-85.98437000156827,-85.97575574616417,319996,-85.98437000156827,-85.97575574616417,0,,,0,,
-0.0184210526315789,0.0071052631578947,239,-194.88513355399073,-196.2745407650945,239,-194.88513355399073,-196.2745407650945,0,,,0,,,175,-187.04086328866157,-184.4520058239956,175,-187.04086328866157,-184.4520058239956,0,,,0,,,152544,-190.51378422106455,-191.80642334794243,152544,-190.51378422106455,-191.80642334794243,0,,,0,,,156001,-191.18766857519634,-192.79718052328627,156001,-191.18766857519634,-192.79718052328627,0,,,0,,
-0.0136842105263157,0.001578947368421,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,319996,-164.86315474714334,-164.84408635367708,319996,-164.86315474714334,-164.84408635367708,0,,,0,,,319996,-164.741358452482,-164.75710552183205,319996,-164.741358452482,-164.75710552183205,0,,,0,,
-0.0152631578947368,0.0055263157894736,2896,-193.48372069228114,-195.30180121784252,2896,-193.48372069228114,-195.30180121784252,0,,,0,,,2768,-194.26857561320676,-196.18157509133027,2768,-194.26857561320676,-196.18157509133027,0,,,0,,,317714,-176.56782010170375,-176.6040403404935,317714,-176.56782010170375,-176.6040403404935,0,,,0,,,319134,-176.26061672501714,-176.35708442409407,319134,-176.26061672501714,-176.35708442409407,0,,,0,,
0.0052631578947368,0.0007894736842105,303640,-53.92552970199108,-55.222489215378076,0,,,207007,-59.59141772328954,-59.564782486340604,96633,-41.7880768481531,-44.611892245762085,303640,-53.91756917041408,-55.210917966123276,0,,,206941,-59.59525763830533,-59.565936841535,96699,-41.76701405367157,-44.601317273054704,317338,-56.67971587201044,-57.33479046264975,0,,,307755,-57.267299312456146,-57.39735705284149,9583,-37.809660386841834,-43.98088596736917,317351,-56.739862523927606,-57.403341482623745,0,,,307738,-57.33204632273287,-57.47080577043296,9613,-37.78246547027734,-43.96883540211499
-0.0168421052631578,0.0142105263157894,34575,-175.8965115174851,-181.391107219433,34565,-175.92751612420835,-181.40027802246016,10,-68.72908837864222,-68.54866145208385,0,,,31890,-174.82242916332402,-180.6680716326756,31576,-176.2162883279019,-180.89500392184507,72,-59.114760374750176,-60.62927884097763,242,-27.378029047896348,-27.66369230979266,217692,-175.45609211915894,-177.6049395219501,217692,-175.45609211915894,-177.6049395219501,0,,,0,,,226638,-176.64848725543425,-179.4236890560752,226638,-176.64848725543425,-179.4236890560752,0,,,0,,
-0.0184210526315789,0.015,21740,-177.1740175561453,-181.88121005529888,21740,-177.1740175561453,-181.88121005529888,0,,,0,,,20400,-176.01769624584594,-182.4886556899931,20110,-178.01915614312765,-182.76412257583286,83,-60.94798976547806,-62.69946433669104,207,-27.71541172186252,-28.52720042733303,158562,-179.49375756121674,-182.23427488617403,158562,-179.49375756121674,-182.23427488617403,0,,,0,,,162906,-180.94808708928184,-184.29031453596812,162906,-180.94808708928184,-184.29031453596812,0,,,0,,
0.0068421052631578,0.0110526315789473,297329,-59.78206511582143,-59.71408019213897,65138,-83.972581265063,-80.008690274776,154807,-60.111878638216325,-60.41306434372706,77384,-38.75989925607418,-42.58153728722837,297512,-59.6079144306317,-59.778308811094504,63486,-83.25039599132083,-79.2690491358693,157804,-60.18301647580532,-60.49647744911535,76222,-38.725229805477746,-42.56313973023378,316851,-64.71687422940202,-63.69361319744961,92406,-77.51089265348071,-76.12865822454111,212214,-60.703576570338406,-60.47693337218459,12231,-37.689965793878685,-43.831572890378034,316854,-64.22951152712952,-63.429466737094316,84069,-76.91722477094316,-75.5156338115894,220659,-60.859396496516176,-60.704204962933204,12126,-37.59276798811783,-43.75271352444028
