ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
0.0146052631578947,0.0189473684210526,314770,-68.06507523148998,-69.48766558545346,151602,-78.37610919798169,-77.05002987433983,137439,-62.60146968143065,-63.432160362750146,25729,-36.49521677630443,-40.683671143752676
0.0111842105263157,0.0173684210526315,316304,-70.8620395482224,-71.7077412049473,177901,-79.21979459515076,-78.04589042564407,122961,-63.08544073978443,-64.05734091598991,15442,-36.498963876724765,-41.73621774120464
0.0214473684210526,0.0221052631578947,311756,-62.87470002543754,-65.13221506844337,107372,-77.69003979674436,-76.29804477862615,152556,-61.6533124227727,-62.305261910566976,51828,-35.776940999185186,-38.26638273906161
0.03,0.0047368421052631,319996,-31.75401544541318,-31.74551552993828,0,,,0,,,319996,-31.75401544541318,-31.74551552993828
0.0128947368421052,0.0173684210526315,315613,-69.21883998675786,-70.2403692226698,160710,-78.38522947376103,-77.17770724224499,136548,-62.81371027463013,-63.72630565976756,18355,-36.61067858525106,-41.68608881404903
-0.0007894736842105,0.0221052631578947,319227,-86.96887458793164,-86.97720218028024,283010,-90.15384924272615,-88.98501321196761,33732,-64.05523205309859,-65.15808276947227,2485,-35.27604276966134,-40.21330802254453
0.0111842105263157,0.0031578947368421,319221,-64.44650091435014,-63.90683882224775,41731,-73.75280002550193,-73.80991192474838,274767,-63.31158106163297,-63.42124418070556,2723,-36.344170750582656,-41.79897935793748
0.0231578947368421,0.0031578947368421,312144,-57.41939806644156,-59.50879019054354,1770,-71.2135230770524,-70.99825000639771,276778,-59.74092828742914,-60.23717362756848,33596,-37.56691286661754,-43.13171759489889
-0.0007894736842105,0.0094736842105263,319996,-86.82662898644077,-86.79760977437573,318679,-86.90598155538535,-86.83185064133694,1317,-67.62541614004603,-68.08133262150123,0,,
-0.0025,0.0236842105263157,319283,-89.56590626862454,-89.5371615306448,288667,-92.49904917593202,-91.36263842226435,28316,-64.06944623969873,-65.24300734000599,2300,-35.32947085790064,-40.328863577089194
