ou_mean,ou_std,CT5B_V_num_-200_0,CT5B_V_mean_-200_0,CT5B_V_median_-200_0,CT5B_V_num_-200_-70,CT5B_V_mean_-200_-70,CT5B_V_median_-200_-70,CT5B_V_num_-70_-50,CT5B_V_mean_-70_-50,CT5B_V_median_-70_-50,CT5B_V_num_-50_0,CT5B_V_mean_-50_0,CT5B_V_median_-50_0,CT5A_V_num_-200_0,CT5A_V_mean_-200_0,CT5A_V_median_-200_0,CT5A_V_num_-200_-70,CT5A_V_mean_-200_-70,CT5A_V_median_-200_-70,CT5A_V_num_-70_-50,CT5A_V_mean_-70_-50,CT5A_V_median_-70_-50,CT5A_V_num_-50_0,CT5A_V_mean_-50_0,CT5A_V_median_-50_0,CT6_V_num_-200_0,CT6_V_mean_-200_0,CT6_V_median_-200_0,CT6_V_num_-200_-70,CT6_V_mean_-200_-70,CT6_V_median_-200_-70,CT6_V_num_-70_-50,CT6_V_mean_-70_-50,CT6_V_median_-70_-50,CT6_V_num_-50_0,CT6_V_mean_-50_0,CT6_V_median_-50_0
-0.0226315789473684,0.0078947368421052,319996,-112.58861998782926,-112.5902999778477,319996,-112.58861998782926,-112.5902999778477,0,,,0,,,319996,-112.66434225932889,-112.75488283665976,319996,-112.66434225932889,-112.75488283665976,0,,,0,,,319996,-112.74144817950294,-112.71270557029031,319996,-112.74144817950294,-112.71270557029031,0,,,0,,
-0.0152631578947368,0.0157894736842105,319996,-103.87519811066494,-103.87219211963226,319974,-103.87765634342446,-103.87275966648987,22,-68.12199042835688,-68.05942133289075,0,,,319996,-104.02175509203127,-104.21317476348106,319996,-104.02175509203127,-104.21317476348106,0,,,0,,,319996,-104.17422529697507,-104.11425614024829,319996,-104.17422529697507,-104.11425614024829,0,,,0,,
0.0326315789473684,0.0205263157894736,319952,-28.45024312443199,-28.402534920379637,0,,,32,-51.845870069972555,-51.946915040517766,319920,-28.44790297670051,-28.402285083240926,319965,-28.457041479756374,-28.42332370531494,0,,,29,-51.28849672654706,-51.29695829790503,319936,-28.454971965221727,-28.42301935459819,319871,-28.662703117132214,-28.44803247940704,352,-75.02689617991382,-74.3278151743053,1205,-61.439936959315375,-62.0474471627349,318314,-28.4873518515959,-28.432387149380126
0.0178947368421052,0.0094736842105263,319996,-29.795400194384012,-29.781056933652444,0,,,0,,,319996,-29.795400194384012,-29.781056933652444,319984,-29.862744835905644,-29.797814824045332,199,-71.79093435142593,-71.75598900470759,308,-64.49022576238416,-64.03887157527005,319477,-29.803244546874065,-29.795447418540952,319652,-32.50177425649993,-29.917778862065056,8333,-73.72654937960704,-73.2006840691063,14224,-64.03256750716224,-64.79326352813021,297095,-29.83589278997147,-29.80081123446632
0.0031578947368421,0.0236842105263157,318201,-81.73553179138221,-82.5625225639277,264477,-86.4204602260951,-85.31014749973308,44040,-64.28638481041672,-65.45215916616115,9684,-33.14038674947477,-33.748025675706266,318065,-81.93155458274529,-83.09830916624365,265227,-86.73820812472815,-85.78493423650153,41832,-64.28087313969634,-65.46301872883882,11006,-33.18623449789433,-34.145388025006525,318294,-82.42271339297369,-83.0313317318809,268735,-86.59411817546345,-85.53800990726141,42191,-64.37791956807465,-65.52231727950802,7368,-33.606946840847996,-35.09017754045319
0.0326315789473684,0.0236842105263157,319691,-28.510401996397153,-28.377773364496598,8,-70.1346360739399,-70.13536758855562,637,-56.35694904463217,-55.400307797443006,319046,-28.45376049535233,-28.370119744891525,319576,-28.813349362664855,-28.448721648177145,602,-76.15867509648972,-76.08135681001255,2545,-59.887730843999606,-59.71110928431108,316429,-28.47334832937853,-28.41085366724213,319572,-28.952409393362554,-28.445603634067474,1027,-75.69013431228026,-75.3940700973955,3064,-61.161841189453,-61.78204514959431,315481,-28.4874389434307,-28.3977971435418
0.04,0.0031578947368421,319996,-27.967955204198063,-27.994625666653775,0,,,0,,,319996,-27.967955204198063,-27.994625666653775,319996,-27.97006587715539,-27.9956463000114,0,,,0,,,319996,-27.97006587715539,-27.9956463000114,319996,-27.97251552279138,-28.00027396944887,0,,,0,,,319996,-27.97251552279138,-28.00027396944887
0.0252631578947368,0.0173684210526315,319978,-29.107745157307452,-29.0590592377582,0,,,14,-51.05175578838567,-51.2071684220302,319964,-29.106784998824516,-29.05894888174568,319996,-29.111196271328687,-29.081771810057855,0,,,0,,,319996,-29.111196271328687,-29.081771810057855,319934,-29.238148949574693,-29.094245700133044,245,-74.68109397400649,-74.30590392522153,654,-61.623251045038124,-62.49707328938854,319035,-29.136864205576636,-29.086292816546194
0.0105263157894736,0.0268421052631578,314883,-73.20913802235877,-75.9489954500601,207057,-83.75201554933032,-82.31539420138618,71499,-63.26960733727417,-64.37618642061322,36327,-32.67977728105628,-33.186871518100034,314938,-73.64159120897943,-76.56981414767276,209398,-83.94612348146586,-82.70337561645454,70939,-63.176384415341765,-64.1732534315838,34601,-32.736497597226766,-33.40462724915994,315257,-73.2032211159843,-75.73745147938149,205479,-83.68913886004903,-82.30996443244373,74876,-63.287633195136785,-64.23334796433912,34902,-32.741461590132076,-33.33101470134335
-0.0042105263157894,0.0063157894736842,319996,-91.45638696042013,-91.44644319454709,319996,-91.45638696042013,-91.44644319454709,0,,,0,,,319996,-91.52609300548855,-91.6046340098577,319996,-91.52609300548855,-91.6046340098577,0,,,0,,,319996,-91.59052502806156,-91.56431862965442,319996,-91.59052502806156,-91.56431862965442,0,,,0,,
-0.0152631578947368,0.0047368421052631,319996,-104.28839006486315,-104.28580646265678,319996,-104.28839006486315,-104.28580646265678,0,,,0,,,319996,-104.33142551703818,-104.38874437869332,319996,-104.33142551703818,-104.38874437869332,0,,,0,,,319996,-104.37517546427055,-104.35415002367333,319996,-104.37517546427055,-104.35415002367333,0,,,0,,
0.021578947368421,0.0284210526315789,311944,-57.25628544274777,-62.79060748918567,110142,-80.28152270704908,-78.73641922108384,87217,-62.35403260474496,-63.193979309923755,114585,-31.243666888900552,-30.899928834445177,312169,-56.695515787846595,-62.38249719514947,112884,-80.02448912070369,-78.66290107558058,79126,-62.2633572740913,-63.13945326780096,120159,-31.112506182683134,-30.791694135250918,311899,-57.99159633258234,-63.63925580649748,116211,-80.26020360817104,-78.71916567517769,85061,-62.293506348794,-63.11761914367778,110627,-31.291225826354896,-30.87343844896065
0.04,0.0236842105263157,319909,-27.78139836312761,-27.73709594006928,0,,,201,-54.63735522672962,-53.62055361566295,319708,-27.76451405829449,-27.73476597986098,319916,-27.783028603927466,-27.754887158787753,0,,,126,-53.60277521138391,-53.97917609476301,319790,-27.77285540253736,-27.753241999131447,319733,-28.00657371649735,-27.786923989501332,376,-73.94724618050931,-73.98132453791433,1298,-59.22560945090208,-58.92741803122878,318059,-27.824858999323098,-27.7678096601326
-0.0263157894736842,0.0031578947368421,319996,-117.09579201084404,-117.0965320874019,319996,-117.09579201084404,-117.0965320874019,0,,,0,,,319996,-117.12772201222508,-117.16412440993417,319996,-117.12772201222508,-117.16412440993417,0,,,0,,,319996,-117.15911154981248,-117.14746122206972,319996,-117.15911154981248,-117.14746122206972,0,,,0,,
-0.011578947368421,0.0078947368421052,319996,-100.07661922388665,-100.07092836292566,319996,-100.07661922388665,-100.07092836292566,0,,,0,,,319996,-100.15040782860224,-100.24714510021667,319996,-100.15040782860224,-100.24714510021667,0,,,0,,,319996,-100.22451765934801,-100.18815108417986,319996,-100.22451765934801,-100.18815108417986,0,,,0,,
-0.0263157894736842,0.03,319984,-116.55237740305766,-116.58096655326352,319353,-116.6568760822203,-116.61745428646425,609,-64.83994360689447,-65.5519793089786,22,-31.138990822830724,-33.933294556629946,319984,-116.86591928862161,-117.22461514802433,319273,-116.98304639485974,-117.26989471103872,681,-65.6470524734982,-67.00528531793981,30,-33.01677632586095,-38.85672479285195,319996,-117.16485511929649,-117.07635557566431,319560,-117.2347048143577,-117.1042557918295,436,-65.96951439966978,-66.82016977222187,0,,
-0.0226315789473684,0.0047368421052631,319996,-112.6602566590412,-112.66072131297723,319996,-112.6602566590412,-112.66072131297723,0,,,0,,,319996,-112.70577497947619,-112.75957785002137,319996,-112.70577497947619,-112.75957785002137,0,,,0,,,319996,-112.75157581995816,-112.73366322655683,319996,-112.75157581995816,-112.73366322655683,0,,,0,,
0.0252631578947368,0.0031578947368421,319996,-29.238887247950892,-29.251915576159412,0,,,0,,,319996,-29.238887247950892,-29.251915576159412,319996,-29.240373992273916,-29.253104401259236,0,,,0,,,319996,-29.240373992273916,-29.253104401259236,319996,-29.24258847001394,-29.255628329289138,0,,,0,,,319996,-29.24258847001394,-29.255628329289138
-0.0152631578947368,0.0110526315789473,319996,-104.07373100772364,-104.0699502043783,319996,-104.07373100772364,-104.0699502043783,0,,,0,,,319996,-104.1750201854406,-104.30943306221216,319996,-104.1750201854406,-104.30943306221216,0,,,0,,,319996,-104.28002035129914,-104.23540369570648,319996,-104.28002035129914,-104.23540369570648,0,,,0,,
0.021578947368421,0.0205263157894736,318815,-32.73579479801231,-29.677529690567887,12081,-76.84572498942507,-75.78733242394343,13687,-62.77635112373183,-63.87513011320182,293047,-29.514273468421546,-29.369027611071598,318944,-32.477670707687224,-29.67240791968579,10909,-76.66763355271908,-75.50748242389527,13296,-62.40683351407335,-63.11549515908875,294739,-29.49195638637188,-29.387633231324354,319087,-32.2901793120394,-29.623293093790227,10499,-77.2461987196259,-76.42227981106878,11992,-62.577358349971135,-63.559909413908784,296596,-29.474237428861176,-29.365151230442045
-0.0005263157894736,0.0189473684210526,319665,-86.22630838008352,-86.30895792987306,300003,-87.67059738916358,-87.12769616717682,18791,-65.56732525745771,-66.65008146318975,871,-34.46042579250965,-39.054580675035176,319689,-86.38166537857327,-86.73653702564182,299989,-87.86004468192898,-87.55116609998242,18610,-65.57095151521375,-66.53840579123855,1090,-34.812726078342024,-38.21218565749304,319814,-86.5044848738501,-86.4926618403503,302067,-87.7896978496594,-87.2099837547106,17095,-65.79359475588336,-66.87810984185869,652,-34.099942853694806,-37.69532014127989
0.0068421052631578,0.0157894736842105,319003,-66.75015524497378,-74.03690716952173,197241,-80.42537193495211,-79.54477342129823,49008,-65.16849620177943,-66.19197551515555,72754,-30.741145860484366,-30.60402896294462,318678,-76.97842324337496,-77.49825073650311,252917,-80.59456228839466,-79.87999522944037,61346,-65.11855273305636,-66.13497876169258,4415,-34.61660613731749,-37.951896032047166,318955,-72.91084194066198,-76.07349161163394,231141,-80.3105321890927,-79.4798502313343,57282,-65.31665339218884,-66.33899278757404,30532,-31.139536579765625,-30.825087484043756
-0.0078947368421052,0.0063157894736842,319996,-95.9281878859656,-95.91913708608041,319996,-95.9281878859656,-95.91913708608041,0,,,0,,,319996,-95.99122096248756,-96.06974864977616,319996,-95.99122096248756,-96.06974864977616,0,,,0,,,319996,-96.05192266858077,-96.02211694953496,319996,-96.05192266858077,-96.02211694953496,0,,,0,,
0.04,0.0189473684210526,319996,-27.823290086189022,-27.81711871742589,0,,,0,,,319996,-27.823290086189022,-27.81711871742589,319996,-27.832710186044803,-27.83202339156385,0,,,0,,,319996,-27.832710186044803,-27.83202339156385,319981,-27.856091770076205,-27.83327619746019,0,,,3,-50.08274455735502,-50.11204384221238,319978,-27.855883380879565,-27.833260133833942
0.04,0.0173684210526315,319996,-27.846845238751932,-27.84303599224188,0,,,0,,,319996,-27.846845238751932,-27.84303599224188,319996,-27.85568452789742,-27.860151704096072,0,,,0,,,319996,-27.85568452789742,-27.860151704096072,319996,-27.872936011706845,-27.85657236369132,0,,,0,,,319996,-27.872936011706845,-27.85657236369132
0.0289473684210526,0.0252631578947368,318337,-31.401267449084127,-29.042481131914073,7965,-77.53611558505995,-76.09961009375797,12297,-61.338672154302074,-62.14294745841718,298075,-28.933417642615577,-28.751533309335635,317744,-32.92427402668557,-29.316586529041906,12059,-77.12754050853376,-75.85456622483822,20435,-61.647613842669735,-62.28520201490986,285250,-28.99786337061461,-28.827767245423807,317885,-32.683745960539575,-29.25935194054757,12377,-76.57109547969053,-75.50167756336874,17786,-61.726865450748846,-62.48699352128447,287722,-29.000486952707735,-28.81084354393751
0.0105263157894736,0.0063157894736842,319847,-70.08411322038965,-70.1234418312836,164009,-73.07074553417606,-72.57687614385259,155473,-67.01574345709516,-67.55977915131882,365,-35.05417638995239,-39.98175575948609,319886,-70.12099870623656,-70.23887511079373,167961,-73.02001729185407,-72.58562605467517,151638,-66.97599051559867,-67.48332098487265,287,-35.210515615816576,-40.38684679146325,319898,-70.19629661540853,-70.19505356442912,166940,-73.04108746486828,-72.54843210740508,152709,-67.14371409122525,-67.64997516851993,249,-35.045454353127354,-40.39253608638459
-0.03,0.0110526315789473,319996,-121.515099236281,-121.52000544885064,319996,-121.515099236281,-121.52000544885064,0,,,0,,,319996,-121.63133187499609,-121.75937308416479,319996,-121.63133187499609,-121.75937308416479,0,,,0,,,319996,-121.74555205203589,-121.71134615867504,319996,-121.74555205203589,-121.71134615867504,0,,,0,,
0.0252631578947368,0.0205263157894736,319504,-29.95845736868848,-29.098153290648632,2945,-77.16317444242958,-76.43210889405539,3912,-61.00756858121587,-61.24821549498023,312647,-29.125306835193605,-29.024521043515136,319697,-29.62112234866997,-29.097609487700076,1592,-77.15528588325394,-76.27493758540555,2771,-61.167097528924074,-61.895436814970644,315334,-29.103930147475236,-29.05134875197696,319687,-29.564340045895666,-29.083181884079956,1070,-74.54733004473074,-73.83379459918143,2723,-62.149032765642644,-63.27783085404563,315894,-29.131093711446056,-29.04382677280509
0.0252631578947368,0.0268421052631578,314935,-42.35193096791262,-32.0279843986345,48406,-78.65490228755945,-77.3050905391791,49293,-62.17723345288079,-63.137876192112905,217236,-29.764099001340057,-29.37936899657789,314311,-44.25927198286226,-33.29166924233742,54588,-78.18766034227438,-76.81738828230846,57584,-62.255558668390265,-63.163239494947675,202139,-29.97018854887361,-29.57326750069427,315148,-41.6111405926562,-31.805250128089902,45330,-78.49432150266274,-76.99021706877218,47181,-62.046704299099524,-62.946897552873104,222637,-29.77085833101819,-29.431473990994686
0.04,0.0047368421052631,319996,-27.961563173350797,-27.990035079223237,0,,,0,,,319996,-27.961563173350797,-27.990035079223237,319996,-27.96447883233327,-27.992578329200743,0,,,0,,,319996,-27.96447883233327,-27.992578329200743,319996,-27.968460779592878,-27.99755196119149,0,,,0,,,319996,-27.968460779592878,-27.99755196119149
-0.0189473684210526,0.0284210526315789,319921,-107.69732906731194,-107.71855863176373,318008,-107.96915718553389,-107.82959565762295,1768,-64.99469550611059,-66.49594336606395,145,-32.21277676860018,-36.080008032389046,319933,-107.95806006606333,-108.30681308818082,317861,-108.25439929707991,-108.43623100852277,1911,-64.87903408873264,-65.72065621389847,161,-34.22721741087635,-37.55846972762574,319948,-108.22528612405351,-108.1381746646791,318333,-108.45449283750739,-108.23130839188111,1504,-65.23334633696868,-66.69349954959291,111,-33.412824194911316,-38.28670914793135
-0.0226315789473684,0.0157894736842105,319996,-112.3883578932346,-112.39523561923698,319996,-112.3883578932346,-112.39523561923698,0,,,0,,,319996,-112.54057725265207,-112.72391625899188,319996,-112.54057725265207,-112.72391625899188,0,,,0,,,319996,-112.6983272339086,-112.64431092359814,319996,-112.6983272339086,-112.64431092359814,0,,,0,,
-0.0005263157894736,0.001578947368421,319996,-86.73583683416832,-86.73359479233851,319996,-86.73583683416832,-86.73359479233851,0,,,0,,,319996,-86.75502587728899,-86.77374523427184,319996,-86.75502587728899,-86.77374523427184,0,,,0,,,319996,-86.77242420901786,-86.76743163043909,319996,-86.77242420901786,-86.76743163043909,0,,,0,,
-0.0005263157894736,0.0078947368421052,319996,-86.52784361421367,-86.51738306951322,319958,-86.52996417660825,-86.51792817942517,38,-68.67281986061555,-68.52201994473471,0,,,319996,-86.624580607666,-86.71997170229142,319961,-86.62644099229502,-86.72046395073306,35,-69.61742271383878,-69.55101269064252,0,,,319996,-86.71113378734768,-86.6870692599137,319996,-86.71113378734768,-86.6870692599137,0,,,0,,
-0.0042105263157894,0.0221052631578947,319700,-90.77557556460906,-90.83258329345638,305759,-92.01300583297161,-91.50741505982184,13142,-65.44288324491778,-66.52015368436005,799,-33.91299864484359,-38.08979916374601,319683,-90.96271452336708,-91.36106043104147,305518,-92.27062028742897,-92.03860808195324,12952,-65.47012365060384,-66.52919402374897,1213,-33.74200863661102,-36.33544694951674,319834,-91.11127292731173,-91.07502479681365,307579,-92.18642828796841,-91.64541739372967,11696,-65.57272161019425,-66.74181309777903,559,-33.87278550259202,-36.743543080032694
-0.0005263157894736,0.0173684210526315,319833,-86.21441093978484,-86.23987841725922,304861,-87.2414269657999,-86.81844304337558,14564,-66.16628528443447,-67.07861757015559,408,-34.458943629856506,-39.31702048865718,319847,-86.36657017861701,-86.64775743813802,304775,-87.42674740480155,-87.21678444210944,14497,-66.13419890659841,-67.07929030496884,575,-34.52860882222,-38.161185991016254,319872,-86.55161804095665,-86.51567727691693,306943,-87.43612374775417,-86.9924476145927,12610,-66.32459037690893,-67.28652642519535,319,-35.04686469332769,-40.101628124492926
0.021578947368421,0.0126315789473684,319996,-29.468183060671542,-29.44558724481326,0,,,0,,,319996,-29.468183060671542,-29.44558724481326,319996,-29.47549115659557,-29.462012862771942,0,,,0,,,319996,-29.47549115659557,-29.462012862771942,319996,-29.485253907071755,-29.45423002956069,0,,,0,,,319996,-29.485253907071755,-29.45423002956069
0.0068421052631578,0.0252631578947368,316532,-77.73378419307916,-79.29410443631073,237705,-84.9327638050591,-83.67259385508628,59071,-63.707354603881534,-64.81804628378667,19756,-33.05478913323916,-34.064125382196664,316559,-77.64277534871488,-79.6752374950422,235624,-85.23825590414398,-84.25980922460639,59587,-63.57681894857522,-64.62228977713151,21348,-33.070479753000704,-33.86517560435419,316837,-78.24389678033387,-79.40261093513831,240469,-84.900120498613,-83.53689316825438,59790,-63.85371882858375,-65.07819771982568,16578,-33.592749381628934,-34.91846560432557
-0.0189473684210526,0.0094736842105263,319996,-108.28614581979926,-108.2862907090179,319996,-108.28614581979926,-108.2862907090179,0,,,0,,,319996,-108.37372174603182,-108.48604513221866,319996,-108.37372174603182,-108.48604513221866,0,,,0,,,319996,-108.46454899166328,-108.42697499982458,319996,-108.46454899166328,-108.42697499982458,0,,,0,,
-0.0152631578947368,0.0031578947368421,319996,-104.3298037416235,-104.32791664255848,319996,-104.3298037416235,-104.32791664255848,0,,,0,,,319996,-104.35849719299577,-104.39650320433012,319996,-104.35849719299577,-104.39650320433012,0,,,0,,,319996,-104.38742919882672,-104.37291842586183,319996,-104.38742919882672,-104.37291842586183,0,,,0,,
-0.0226315789473684,0.0110526315789473,319996,-112.51136094255665,-112.51457244691642,319996,-112.51136094255665,-112.51457244691642,0,,,0,,,319996,-112.6174303179605,-112.74414773473326,319996,-112.6174303179605,-112.74414773473326,0,,,0,,,319996,-112.7264368225837,-112.68783547389438,319996,-112.7264368225837,-112.68783547389438,0,,,0,,
0.0031578947368421,0.0284210526315789,317122,-82.4721477400776,-83.39117609965342,257230,-88.44863797359521,-87.02720114499313,46408,-63.6477811817615,-64.6471227844011,13484,-33.24852125465765,-34.689666547469116,317179,-82.87362990587584,-84.01199868558258,258993,-88.65719329200445,-87.53603269584688,45565,-63.64203878976983,-64.73324509273733,12621,-33.621194848571726,-35.552015442494096,317470,-82.83748998037542,-83.70416699607928,261141,-88.42437275964474,-87.01853201420784,43627,-63.84387960100996,-64.98585596709627,12702,-33.21302801843305,-34.57204495029944
-0.0263157894736842,0.0189473684210526,319996,-116.76902124426262,-116.78215296051621,319996,-116.76902124426262,-116.78215296051621,0,,,0,,,319996,-116.95994256525546,-117.18187808324099,319996,-116.95994256525546,-117.18187808324099,0,,,0,,,319996,-117.15404111942176,-117.09227394741036,319996,-117.15404111942176,-117.09227394741036,0,,,0,,
0.0252631578947368,0.0236842105263157,318103,-32.664575589642844,-29.486141231408997,11965,-76.98907301550017,-76.02191163263493,15708,-61.39016723684566,-62.10563037569675,290430,-29.284882702218525,-29.094689833928104,317968,-33.45834682520191,-29.59563068894274,15442,-77.9247980947753,-76.67752166617444,17574,-61.95905918948401,-62.848494178902214,284952,-29.290899467069142,-29.130842922795534,318075,-33.56096864910266,-29.610656200253974,15226,-77.30731838013263,-75.93970515982365,18949,-62.23219085708789,-63.24156343364688,283900,-29.301113380966783,-29.118548363956755
-0.03,0.001578947368421,319996,-121.69624985113315,-121.69671025814134,319996,-121.69624985113315,-121.69671025814134,0,,,0,,,319996,-121.71300570175451,-121.73092695057949,319996,-121.71300570175451,-121.73092695057949,0,,,0,,,319996,-121.72914772340046,-121.72396756565419,319996,-121.72914772340046,-121.72396756565419,0,,,0,,
0.0252631578947368,0.0252631578947368,316225,-37.87523524391393,-30.54738619635569,30483,-77.61717338071166,-76.18730532135602,36073,-61.91589313177403,-62.666975985144525,249669,-29.54952339257163,-29.248113176973078,316108,-39.256854095111606,-30.860054448261288,36960,-77.86345076696618,-76.49549074511316,39302,-62.12654855661396,-62.98218138388321,239846,-29.560113083305236,-29.306486874216294,316701,-37.00067164415409,-30.332857703295286,26438,-78.16184511203994,-76.55180747227053,33435,-62.13197863501911,-62.82805101394023,256828,-29.491816093421534,-29.23901804241755
0.0289473684210526,0.0189473684210526,319975,-28.779671371784158,-28.72996310030149,0,,,5,-50.37618385862235,-50.410679675678814,319970,-28.77933389463807,-28.729918886098496,319982,-28.786600896109796,-28.756078239443504,0,,,6,-50.588892079659196,-50.59721707311056,319976,-28.78619207248834,-28.755995393766206,319899,-28.94565593671792,-28.77140740955765,344,-74.89667118733136,-74.97561986402438,802,-61.218055645049134,-62.457287248546535,318753,-28.814866222386467,-28.761010509331022
0.021578947368421,0.0110526315789473,319996,-29.486412536376797,-29.474456113311827,0,,,0,,,319996,-29.486412536376797,-29.474456113311827,319996,-29.49230100434477,-29.485533927128806,0,,,0,,,319996,-29.49230100434477,-29.485533927128806,319996,-29.500993370478227,-29.480785018511767,0,,,0,,,319996,-29.500993370478227,-29.480785018511767
0.0031578947368421,0.03,316824,-82.46156337181112,-83.6403251631894,254491,-89.06452071232002,-87.56927342702312,46141,-63.428265413593,-64.40579844820182,16192,-32.91994927513956,-34.116465756104134,316889,-82.58487931106797,-84.06899516354194,253881,-89.30399881680194,-88.09858790663769,46472,-63.42273230143972,-64.3725088023716,16536,-33.27709729584069,-34.90359114245477,317127,-83.08319092731035,-84.00421939635515,258248,-89.1309523890474,-87.71479159958028,45040,-63.676014736182786,-64.77483535970552,13839,-33.388625834292434,-34.90591610611616
0.0068421052631578,0.03,315608,-78.38165610387085,-80.14184470498138,233338,-86.93000933053871,-85.38991211083294,57459,-63.2496641221562,-64.34657235383845,24811,-33.031347050350874,-34.3403795552522,315489,-78.50039213127704,-80.72522696100785,233119,-87.25222164583633,-85.93063835108161,56648,-63.14808710732214,-64.31319021118199,25722,-32.9930299662998,-34.19916069819694,316128,-78.76662086548833,-80.15717845634268,234580,-86.89086824641933,-85.35446755460653,59926,-63.40253415602396,-64.47745083151537,21622,-33.20757496467278,-34.3051955478733
0.0142105263157894,0.0205263157894736,316160,-55.9236722170853,-63.2077624096221,117227,-79.47903113555732,-78.219771482529,69398,-63.366037720352374,-64.43485036367915,129535,-30.61924220873662,-30.23207008697353,316456,-53.514347118805745,-58.44232171138471,106827,-79.4041739648023,-78.27850194022741,62630,-63.26208522088707,-64.27042625969413,146999,-30.546616931453265,-30.270480210859283,316619,-54.45728377462234,-60.79404280671479,111632,-79.50397257396152,-78.38547801250616,64155,-63.47114582100157,-64.51060448639312,140832,-30.49755669815329,-30.175856200679625
0.0142105263157894,0.0063157894736842,317685,-67.28306587327133,-67.46427701124418,106592,-74.24447570737792,-73.76114086855756,204761,-64.63441320927106,-65.18144381056746,6332,-35.746453601677445,-41.03241317197709,318273,-57.83011491159282,-65.08191877990105,79850,-74.24069158681192,-73.80807733676023,152523,-64.65292297186423,-65.27340690216288,85900,-30.460851799916256,-30.16707865684773,318343,-58.67378485042226,-65.05017229812843,80403,-74.14222539410463,-73.66326364619493,160716,-64.49043091522617,-64.96368969423266,77224,-30.46316232394446,-30.158929076226652
-0.03,0.0157894736842105,319996,-121.42835511733597,-121.43689692366436,319996,-121.42835511733597,-121.43689692366436,0,,,0,,,319996,-121.59411862632997,-121.77677694357605,319996,-121.59411862632997,-121.77677694357605,0,,,0,,,319996,-121.75813132291857,-121.71019505740274,319996,-121.75813132291857,-121.71019505740274,0,,,0,,
-0.0042105263157894,0.0031578947368421,319996,-91.56696261278486,-91.56159016775366,319996,-91.56696261278486,-91.56159016775366,0,,,0,,,319996,-91.6016107431272,-91.64047188931926,319996,-91.6016107431272,-91.64047188931926,0,,,0,,,319996,-91.63370718445663,-91.62029499948234,319996,-91.63370718445663,-91.62029499948234,0,,,0,,
-0.011578947368421,0.0063157894736842,319996,-100.13660134151654,-100.1317888257249,319996,-100.13660134151654,-100.1317888257249,0,,,0,,,319996,-100.19545234428666,-100.27300499691609,319996,-100.19545234428666,-100.27300499691609,0,,,0,,,319996,-100.2543656788568,-100.22483055082257,319996,-100.2543656788568,-100.22483055082257,0,,,0,,
0.0326315789473684,0.0284210526315789,316847,-33.2482753414269,-29.23859303932779,12873,-77.04673163932925,-75.63402275688662,24113,-61.183754211881194,-61.52377039203382,279861,-28.826702739577538,-28.573816596922704,316250,-34.545080811943286,-29.52596540839233,17912,-77.3498216794332,-76.13843609338659,28203,-61.28620715371255,-61.7565647480189,270135,-28.914938458544448,-28.657417835969092,317243,-32.766173279262844,-29.11117431273043,12550,-77.80846215466599,-76.41167931257631,19889,-61.26812978941187,-61.69282953443442,284804,-28.79096177093901,-28.551582254859365
-0.0226315789473684,0.0094736842105263,319996,-112.55060361281565,-112.55297008895596,319996,-112.55060361281565,-112.55297008895596,0,,,0,,,319996,-112.64146973274958,-112.75013522877003,319996,-112.64146973274958,-112.75013522877003,0,,,0,,,319996,-112.73445612781148,-112.70021724467813,319996,-112.73445612781148,-112.70021724467813,0,,,0,,
0.0326315789473684,0.03,315483,-35.62988408017148,-29.83582129855208,21778,-78.20161604319556,-76.6424610694865,31396,-61.21621165722673,-61.71469807795502,262309,-29.032948712723304,-28.70197918606955,315147,-36.632097223957615,-30.148782208552614,24306,-77.72723961877006,-75.9946420991921,36789,-61.531957482211816,-62.1821482159295,254052,-29.09466594969398,-28.772608250208624,315622,-35.66436837731789,-29.852702031174147,21674,-78.4091274698177,-76.92168172690182,31568,-61.357128150593674,-61.85943589593853,262380,-29.042221304013488,-28.733538125661987
0.0326315789473684,0.0142105263157894,319996,-28.53376243958803,-28.52741470304148,0,,,0,,,319996,-28.53376243958803,-28.52741470304148,319996,-28.54106875625691,-28.535458261831185,0,,,0,,,319996,-28.54106875625691,-28.535458261831185,319996,-28.553482135772136,-28.536881635645045,0,,,0,,,319996,-28.553482135772136,-28.536881635645045
0.0363157894736842,0.0236842105263157,319798,-28.151863022986657,-28.05787087740507,21,-71.28460155538575,-71.38161757557035,421,-57.61688309455029,-56.9297510683002,319356,-28.110183640231025,-28.052460961687366,319819,-28.16514047808274,-28.085543989649608,22,-70.73608658059429,-70.87935164021137,482,-58.639452716000946,-57.369143979371216,319315,-28.11620704459878,-28.079481728420102,319741,-28.39630709211543,-28.104639899490433,585,-74.00564135189603,-73.6326184469355,1648,-60.348861344136544,-60.04124321830487,317508,-28.146425923926593,-28.076772201538642
0.0105263157894736,0.0173684210526315,318327,-48.784524823425244,-33.46018865773214,90090,-79.61942841062064,-78.5648318543354,41867,-63.98839471041399,-65.14311270593024,186370,-30.463674446599615,-30.312803339348108,318277,-51.42472140152321,-36.46332368988521,105539,-79.2964045893926,-78.33916968619637,44872,-64.05848820289864,-65.054885372757,167866,-30.524408319208316,-30.359975887916107,318436,-50.792185531503875,-34.693352773622976,102802,-79.51766523295767,-78.5946419790306,42438,-64.2411803645477,-65.44193413647234,173196,-30.44653547611251,-30.310782808465675
