ou_mean,ou_std,CT5B_r,CT5B_cv,CT5A_r,CT5A_cv,CT6_r,CT6_cv
-0.03,0.0252631578947368,0.0,,0.0,,0.0004955401387512388,
-0.0263157894736842,0.0268421052631578,0.0031847133757961785,,0.002785515320334262,,0.0028493557978196233,
0.0142105263157894,0.0236842105263157,13.763535031847134,0.8026902001404517,13.888927576601672,0.785833914753642,13.831268582755204,0.7917545753782311
-0.0042105263157894,0.0205263157894736,0.29803609341825904,0.7769662879857356,0.2876044568245125,0.6789566077278605,0.30190782953419226,0.7610907183845773
0.0363157894736842,0.0078947368421052,0.0,,0.0,,0.0,
0.021578947368421,0.0236842105263157,10.500265392781316,1.6779011601783929,10.598189415041782,1.6703693169151526,10.442021803766105,1.6667325364243408
0.0178947368421052,0.0189473684210526,2.982484076433121,1.8237850797840518,3.153899721448468,1.8368498119328844,3.10691278493558,1.867457834353174
0.04,0.0,0.0,,0.0,,0.0,
-0.0152631578947368,0.0236842105263157,0.033174097664543524,,0.027158774373259052,,0.027750247770069375,
-0.03,0.0173684210526315,0.0,,0.0,,0.0,
0.04,0.0063157894736842,0.0,,0.0,,0.0,
-0.03,0.0284210526315789,0.002653927813163482,,0.0020891364902506965,,0.002106045589692765,
0.0142105263157894,0.0252631578947368,15.121284501061572,0.7264856131972707,15.165738161559888,0.7238323095003042,15.148290386521309,0.718498056542348
0.0252631578947368,0.0063157894736842,0.0,,0.0,,0.0001238850346878097,
0.0105263157894736,0.0221052631578947,9.947983014861995,0.7135521538750041,9.961350974930362,0.7078044272462684,9.93780971258672,0.703775762731786
-0.03,0.0236842105263157,0.0,,0.0,,0.0001238850346878097,
0.0289473684210526,0.0,0.0,,0.0,,0.0,
0.0252631578947368,0.03,22.63004246284501,1.0649768662896313,22.672005571030642,1.056692201403993,22.702428146679882,1.0634643566513766
0.0031578947368421,0.0221052631578947,3.487791932059448,0.8073723706385324,3.490598885793872,0.8016663211204051,3.4774529236868186,0.8078056592064232
-0.0005263157894736,0.0221052631578947,1.5406050955414012,0.8407772816558505,1.5153203342618384,0.8344164599747347,1.513627353815659,0.8166727523860692
0.0289473684210526,0.0268421052631578,10.390392781316349,1.7391123040664223,10.482938718662952,1.7097157607351146,10.390609514370665,1.7216223989354522
-0.0189473684210526,0.0063157894736842,0.0,,0.0,,0.0,
0.021578947368421,0.0047368421052631,0.7226645435244161,0.14043934200890704,1.075208913649025,0.14074987175658973,0.8147918731417245,0.15284154363532107
-0.0042105263157894,0.0126315789473684,0.0002653927813163482,,0.0,,0.0004955401387512388,
-0.0152631578947368,0.0142105263157894,0.0,,0.0,,0.0,
0.0068421052631578,0.0,0.0,,0.0,,0.0,
0.0068421052631578,0.0221052631578947,6.466825902335456,0.7433787612726812,6.504874651810585,0.7375848910238604,6.476337958374629,0.7380945801646009
0.021578947368421,0.0173684210526315,0.33970276008492567,1.5412158862657448,0.4331476323119777,1.5630489884556356,0.37326560951437066,1.5231464945721327
0.0068421052631578,0.0047368421052631,0.0,,0.0,,0.0,
-0.011578947368421,0.0126315789473684,0.0,,0.0,,0.0,
-0.0226315789473684,0.0189473684210526,0.0,,0.0,,0.0,
-0.011578947368421,0.0110526315789473,0.0,,0.0,,0.0,
0.0105263157894736,0.0284210526315789,13.560774946921443,0.7107641110849775,13.543871866295264,0.7089565374141938,13.549554013875124,0.7055354921158367
0.04,0.001578947368421,0.0,,0.0,,0.0,
-0.0078947368421052,0.0284210526315789,1.2346072186836519,0.8356805545899944,1.230849582172702,0.8245045934679802,1.2091179385530229,0.8162970623991372
-0.0005263157894736,0.0236842105263157,2.137208067940552,0.8413125527147283,2.1267409470752088,0.834942177296941,2.1232656095143705,0.833273585004077
0.0068421052631578,0.0126315789473684,1.0225583864118897,0.7679947497472086,0.9794568245125348,0.76124610822981,0.9955401387512388,0.7558253065068812
0.04,0.0268421052631578,2.0599787685774946,1.3277233444572032,2.1100278551532035,1.3384364191698515,2.075074331020813,1.314528659678112
0.0031578947368421,0.0078947368421052,0.0,,0.0,,0.0,
-0.0226315789473684,0.03,0.06395966029723991,,0.05222841225626741,,0.06045589692765114,0.7905680750356812
0.0178947368421052,0.0173684210526315,1.0732484076433122,1.7334509913166072,1.0581476323119776,1.7338387512691804,1.1185579781962338,1.7072692137050431
-0.0189473684210526,0.0078947368421052,0.0,,0.0,,0.0,
-0.03,0.0,0.0,,0.0,,0.0,
0.0031578947368421,0.0126315789473684,0.11438428874734607,1.1318671302479932,0.10445682451253482,,0.11261149653121903,0.8577080709158712
0.0142105263157894,0.0,0.0,,0.0,,0.0,
-0.0263157894736842,0.0252631578947368,0.0010615711252653928,,0.0010445682451253482,,0.0009910802775024777,
-0.0152631578947368,0.0078947368421052,0.0,,0.0,,0.0,
0.021578947368421,0.0157894736842105,0.07696390658174097,0.9608178101971023,0.08426183844011143,0.694622982079707,0.08870168483647176,1.1016314433551102
-0.0078947368421052,0.0031578947368421,0.0,,0.0,,0.0,
0.0142105263157894,0.0221052631578947,11.93232484076433,0.9754677157391749,12.03133704735376,0.9481034494573239,12.011521308225966,0.9587121496601544
-0.0078947368421052,0.0157894736842105,0.001326963906581741,,0.0010445682451253482,,0.0011149653121902874,
0.0252631578947368,0.0157894736842105,0.022823779193205943,0.4747816704365726,0.027158774373259052,0.478060623938087,0.0318384539147671,0.5007319875943329
-0.0263157894736842,0.0284210526315789,0.010084925690021231,,0.009749303621169917,,0.008300297324083251,
0.0178947368421052,0.0268421052631578,18.471337579617835,0.809828593904295,18.532381615598887,0.8123224246961198,18.539271555996034,0.8098012585485772
-0.011578947368421,0.0284210526315789,0.5761677282377919,0.7572883695115747,0.54491643454039,0.754564889644206,0.561818632309217,0.7535331937733936
-0.0152631578947368,0.0126315789473684,0.0,,0.0,,0.0,
0.0178947368421052,0.0078947368421052,0.33970276008492567,0.24747461848566626,0.32903899721448465,0.238871755109307,0.29521803766105054,0.2520756978331764
0.0105263157894736,0.0031578947368421,0.0,,0.0,,0.0,
0.0031578947368421,0.0252631578947368,5.128184713375796,0.8007877123897272,5.123955431754875,0.7841865196583377,5.129088206144698,0.7965549705348712
0.0105263157894736,0.0047368421052631,0.007696390658174098,,0.010445682451253482,,0.00842418235877106,
-0.0189473684210526,0.0110526315789473,0.0,,0.0,,0.0,
0.0142105263157894,0.0047368421052631,4.114384288747346,0.5155930119595106,4.101323119777159,0.5157187588137189,4.105426164519326,0.5081675606307754
0.0326315789473684,0.0078947368421052,0.0,,0.0,,0.0,
-0.0189473684210526,0.0157894736842105,0.0,,0.0,,0.0,
0.0068421052631578,0.0094736842105263,0.12765392781316348,0.5940912526992367,0.1149025069637883,,0.12475222993062438,0.7108823934894889
-0.0005263157894736,0.0284210526315789,4.240180467091295,0.8316502742929504,4.243036211699164,0.8241244063482283,4.217046580773043,0.8274934152485044
-0.0152631578947368,0.0205263157894736,0.0037154989384288748,,0.003481894150417827,,0.0028493557978196233,
