ou_mean,ou_std,NGF2_V_num_-200_0,NGF2_V_mean_-200_0,NGF2_V_median_-200_0,NGF2_V_num_-200_-70,NGF2_V_mean_-200_-70,NGF2_V_median_-200_-70,NGF2_V_num_-70_-50,NGF2_V_mean_-70_-50,NGF2_V_median_-70_-50,NGF2_V_num_-50_0,NGF2_V_mean_-50_0,NGF2_V_median_-50_0,NGF3_V_num_-200_0,NGF3_V_mean_-200_0,NGF3_V_median_-200_0,NGF3_V_num_-200_-70,NGF3_V_mean_-200_-70,NGF3_V_median_-200_-70,NGF3_V_num_-70_-50,NGF3_V_mean_-70_-50,NGF3_V_median_-70_-50,NGF3_V_num_-50_0,NGF3_V_mean_-50_0,NGF3_V_median_-50_0,NGF4_V_num_-200_0,NGF4_V_mean_-200_0,NGF4_V_median_-200_0,NGF4_V_num_-200_-70,NGF4_V_mean_-200_-70,NGF4_V_median_-200_-70,NGF4_V_num_-70_-50,NGF4_V_mean_-70_-50,NGF4_V_median_-70_-50,NGF4_V_num_-50_0,NGF4_V_mean_-50_0,NGF4_V_median_-50_0,NGF5A_V_num_-200_0,NGF5A_V_mean_-200_0,NGF5A_V_median_-200_0,NGF5A_V_num_-200_-70,NGF5A_V_mean_-200_-70,NGF5A_V_median_-200_-70,NGF5A_V_num_-70_-50,NGF5A_V_mean_-70_-50,NGF5A_V_median_-70_-50,NGF5A_V_num_-50_0,NGF5A_V_mean_-50_0,NGF5A_V_median_-50_0,NGF5B_V_num_-200_0,NGF5B_V_mean_-200_0,NGF5B_V_median_-200_0,NGF5B_V_num_-200_-70,NGF5B_V_mean_-200_-70,NGF5B_V_median_-200_-70,NGF5B_V_num_-70_-50,NGF5B_V_mean_-70_-50,NGF5B_V_median_-70_-50,NGF5B_V_num_-50_0,NGF5B_V_mean_-50_0,NGF5B_V_median_-50_0,NGF6_V_num_-200_0,NGF6_V_mean_-200_0,NGF6_V_median_-200_0,NGF6_V_num_-200_-70,NGF6_V_mean_-200_-70,NGF6_V_median_-200_-70,NGF6_V_num_-70_-50,NGF6_V_mean_-70_-50,NGF6_V_median_-70_-50,NGF6_V_num_-50_0,NGF6_V_mean_-50_0,NGF6_V_median_-50_0
-0.0236842105263157,0.0110526315789473,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,24,-183.6819848081725,-181.31088576207634,24,-183.6819848081725,-181.31088576207634,0,,,0,,,0,,,0,,,0,,,0,,
-0.0047368421052631,0.0031578947368421,253108,-164.56202552098173,-167.42800204820844,253061,-164.58073753985798,-167.4315741824676,47,-63.81134022625093,-65.67652991390077,0,,,252043,-166.1450650185415,-169.02507638773622,251967,-166.17596252736436,-169.0323162762033,76,-63.708846524082254,-62.975642295163695,0,,,255861,-166.2180576796094,-169.22347417477158,255801,-166.24165762282357,-169.23190439957298,60,-65.60323977756552,-66.11608936140755,0,,,252924,-166.27340672321543,-169.19000627164797,252902,-166.28196481497721,-169.19272470284147,22,-67.89347387170027,-67.65452358960248,0,,,253160,-165.24767456945156,-167.95950907034376,253024,-165.3053373681076,-167.9730974337221,136,-57.96773363459385,-56.95976665473779,0,,,252726,-166.13846738077794,-169.0118580588805,252715,-166.1426792920886,-169.01324546235855,11,-69.37363402825048,-69.55327991212505,0,,
-0.0236842105263157,0.0252631578947368,12811,-133.18859594210934,-137.00874294148977,11744,-140.68239015267687,-143.87387263429713,643,-60.92943634279294,-61.28123427737107,424,-35.20633276629603,-39.08463299438488,8789,-133.67895329685612,-142.74753115209876,7826,-143.6002762408456,-151.7475870915257,650,-61.485443034846895,-62.384135646981235,313,-35.53680732447379,-39.27620219225402,10575,-136.78877555791308,-144.8580483412446,9551,-145.98871678761725,-152.35292629464757,608,-60.66801276526049,-61.05323251841129,416,-36.81950895461564,-41.01877542788256,9121,-136.1356480765376,-144.50955490684728,8378,-143.6958891205486,-149.87275700849955,455,-61.38522236003858,-61.70557356021738,288,-34.30142666779792,-37.60980349502704,10454,-136.48842782648643,-145.24731771438832,9567,-144.52172145918144,-150.6336862591543,498,-61.046759497275204,-61.468097725701725,389,-35.49981765670215,-39.19042908513046,10075,-137.17628540493777,-144.60293226752592,9203,-145.31455149412727,-149.8167608220334,541,-60.322310460128534,-60.69042844353656,331,-36.51627823373112,-39.893493149718175
0.0110526315789473,0.0110526315789473,299846,-65.8930308357171,-65.98047834348137,126623,-83.64941142374772,-81.13498843910811,111088,-60.29335334895716,-60.47661952087557,62135,-39.71922852544085,-42.34446627223904,300133,-66.0921041712898,-66.15782834275731,128339,-83.91909200811249,-81.39421891664985,108859,-60.25761113963779,-60.37123721053208,62935,-39.83071201974657,-42.48996969455339,299990,-66.19075336677209,-66.31660789455731,128474,-83.82417171863081,-81.3787079125261,110547,-60.34330952718682,-60.50364984639905,60969,-39.635972819246845,-42.3867592005,300185,-66.13474691939328,-66.13074938207214,128459,-84.00799809906685,-81.27534390465091,109029,-60.202145986362446,-60.275279716065064,62697,-39.83118492819322,-42.423120100913806,299835,-66.25509380255117,-66.39747079007803,129208,-83.91321565091427,-81.25386775366019,109166,-60.35292788280487,-60.5063290308441,61461,-39.61617216137586,-42.2041341036868,299942,-66.47339962791773,-66.77580869136023,131050,-83.87309218918787,-81.28993770902207,108025,-60.44133613851177,-60.6485884524634,60867,-39.71643687780064,-42.47678980610014
0.0173684210526315,0.0221052631578947,287948,-71.65000586475453,-70.45081971139247,146040,-91.88248457617247,-84.47955628015262,83173,-60.49075236406373,-60.721040479041136,58735,-37.145832891186416,-40.3588391050176,288422,-72.13019170777793,-70.74078068563762,147734,-92.39426940618797,-84.79388285401504,82690,-60.41392666608913,-60.59604389813501,57998,-37.21734474064703,-40.478150471867934,288365,-71.98441919926286,-70.59820608796134,146902,-92.25156425922913,-84.74116117727985,83354,-60.48127164271387,-60.7048148307242,58109,-37.248822610600456,-40.53498495116375,288464,-72.21538731695057,-70.59904138755101,147057,-92.60296345093982,-84.64117091157084,83802,-60.464512701630156,-60.64895002797927,57605,-37.263751364811384,-40.55210971268708,288369,-71.92765414708,-70.37141966852461,145893,-92.40831194013933,-84.53205154146345,84147,-60.444606249347586,-60.680030750079354,58329,-37.267012340220326,-40.54608327309799,288211,-72.36862704309023,-71.02631345567306,148986,-92.30564173999315,-84.67250642598344,82661,-60.574286780081806,-60.838618774256595,56564,-37.09169982520895,-40.36234454345433
-0.03,0.0094736842105263,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0142105263157894,0.0236842105263157,144928,-126.52330261169719,-128.44583488410478,128565,-136.07050098646488,-137.20852619136278,10235,-61.022260108646314,-61.52485143315987,6128,-35.62376132036539,-39.05086847102669,128686,-127.23906362559134,-129.73600209113903,113917,-137.04748549336608,-138.54332031618574,9134,-61.01814579662244,-61.56284678235705,5635,-36.29245662266391,-40.05233938361159,142269,-126.66299866778091,-128.44517398214865,126143,-136.27747831225875,-137.6527144304304,9927,-61.106710369172916,-61.620725095740866,6199,-35.9996607337456,-39.58463966293251,133370,-127.16277941839071,-129.2757638976905,118234,-136.8252590985941,-138.456604984745,9483,-61.041750615210006,-61.531401970242555,5653,-35.98855221715219,-39.75342022543246,136687,-126.70629172030512,-128.31635487995743,121619,-136.01340303574338,-137.0004979632274,9342,-61.077931901424186,-61.571887894654054,5726,-36.098287241733985,-39.80362818829127,133323,-128.19009425023833,-131.11578708591995,118616,-137.69499057587342,-139.74736816498728,9099,-61.2043656576851,-61.8326034465314,5608,-35.834595302682494,-39.529501065458646
0.0236842105263157,0.0157894736842105,278416,-58.973288788033145,-59.256190269476896,86933,-80.53691610543486,-78.70823911735486,100385,-59.78802578521073,-59.65955398136422,91098,-37.49775488997443,-40.42535531886108,279012,-59.26344716796771,-59.70626476559791,88045,-80.66935824875077,-78.81239951534448,101682,-59.875224842745475,-59.82684068140362,89285,-37.45810227650444,-40.37616345294736,278975,-59.16574656063064,-59.652787405319216,87408,-80.56850412908761,-78.76446745878323,101899,-59.922818395679855,-59.88088587387509,89668,-37.44208710058506,-40.31765431136924,279039,-59.22071303683149,-59.5474192971205,87321,-80.88841249290729,-78.9416789740492,101549,-59.86592426659567,-59.820191865248546,90169,-37.51074908718894,-40.36451456681552,278867,-59.07698104553757,-59.42820011716103,86383,-80.82785968828892,-78.84400927298228,101329,-59.93261834575457,-59.89331335566354,91155,-37.51363266321648,-40.39020457164035,279281,-59.26126918510905,-59.6901609917736,87446,-80.72524962064027,-78.76265970317095,102434,-59.908410271547034,-59.87647641564007,89401,-37.52517581687324,-40.48642449728256
-0.0110526315789473,0.0126315789473684,51676,-145.3147171764335,-153.59766882007023,48953,-150.28606442066277,-156.77401395153564,2032,-61.84097033686868,-62.44761055164361,691,-38.59444500746101,-42.158676356343946,45146,-148.93200457771889,-157.6141709733194,43061,-153.59470583529415,-160.0246065158907,1268,-60.21233845905868,-60.52352521925839,817,-40.873201378226526,-43.45042513671212,45402,-145.91956841543296,-154.29939171237854,43153,-150.68093045908617,-157.208805272892,1532,-61.485756331900134,-62.40313281691847,717,-39.76272579647759,-41.83346550970629,45534,-148.6190033856582,-157.55823944182245,43666,-152.69813892429903,-159.83811496290224,1226,-60.652047070237636,-60.92495122226214,642,-39.160990943935204,-42.64926210233051,49487,-147.70661149085245,-155.62562872929553,47178,-152.29707817403877,-158.43492811694767,1552,-61.174019425584326,-61.825058646543596,757,-39.02701532960355,-42.43975831163341,43025,-145.63359021032085,-153.6137110470876,40846,-150.49042997352376,-156.52940981356502,1504,-61.40113234285145,-62.25037468194798,675,-39.41601934348855,-41.56213087017729
-0.0047368421052631,0.0284210526315789,253502,-108.01209683619537,-100.45225988618091,202608,-122.23588915706803,-115.56494015974712,31120,-61.03015936729013,-61.549229530006215,19774,-36.211944084348,-39.871419690257156,252575,-108.61074426640076,-101.58465263497006,203437,-122.34088833125269,-115.86836614094807,30877,-61.06195876729053,-61.55452829739312,18261,-36.04870120932551,-39.67805744946949,254361,-108.63438069937214,-101.46913855655048,203666,-122.85222163948589,-116.5783554778327,31243,-60.96553621415337,-61.43129662519013,19452,-36.334715643978974,-39.93681388026572,253068,-108.90147646264742,-101.66130343512637,204121,-122.66903434736163,-116.20727727958976,30297,-60.97420416577768,-61.541749535805955,18650,-36.076001170021094,-39.63941617719059,253395,-107.94043224818779,-100.4849223713255,203223,-121.87897338340699,-114.67139814592768,31071,-60.94950001947941,-61.42350352904591,19101,-36.08153010461183,-39.77469784741729,253280,-108.85103412761072,-102.12058143856206,203387,-122.91939020169,-116.65912425032441,30867,-60.91506003669551,-61.38197474310024,19026,-36.23035586762496,-39.90166890435236
0.001578947368421,0.0142105263157894,307053,-91.53059384341648,-86.5486763632725,224830,-105.37795410648847,-97.56406609279409,54918,-60.907628780127474,-61.38774074789552,27305,-39.10246666521609,-42.10105365268058,307132,-92.07502224307781,-86.7697192533692,226501,-105.63451736693851,-97.53808603207132,54922,-61.01300163624724,-61.490542600153134,25709,-38.97101550297815,-42.020843720500345,307152,-91.72403939222986,-86.693963841632,225110,-105.56887318971884,-97.81548918780504,55167,-60.87948771922493,-61.27733508286615,26875,-39.07253598727776,-42.09658828066192,306795,-92.09973765455584,-86.8115445984111,226004,-105.74249637123056,-97.72017154411672,54928,-60.99134345164363,-61.44888129524046,25863,-38.95059934013776,-42.041839719049314,306284,-91.68958216213784,-86.44766787993464,225654,-105.30366003422152,-97.15579824503723,53820,-60.87413975221201,-61.28123753110182,26810,-38.96358374195974,-41.96421708864156,306936,-92.01130074022299,-87.0107211705089,225879,-105.75979020842477,-97.88065886105834,54175,-60.881252207397026,-61.31536649208448,26882,-39.22413187919676,-42.24160412055123
-0.0236842105263157,0.0236842105263157,9014,-137.54883504948828,-144.4252720201875,8306,-144.81877819734984,-148.892867217017,462,-61.57322228077975,-62.87765138278663,246,-34.770726565769706,-38.713890905127144,5814,-133.49607112264098,-134.50445261356526,5273,-141.74121071903056,-142.87014511215824,363,-61.11520114691392,-61.60883394766823,178,-36.85356949020587,-41.745440707534264,7123,-139.72076767619325,-147.39592890501504,6619,-146.34280702632128,-152.8217915387399,343,-60.94191962643923,-61.09349093365576,161,-35.310000114503346,-37.76543863999897,6354,-139.39250623582836,-148.33708894836573,5824,-147.44177862767472,-153.6092817917379,317,-60.81719110877048,-61.107083223948266,213,-36.24420804411036,-39.74645057610484,7184,-140.12319653600636,-147.17561827134037,6621,-147.77769306609883,-152.57028160927408,337,-60.54075840466308,-61.07760710302953,226,-34.5429316002557,-38.10178231904085,7026,-143.6895278053825,-151.34075711311692,6680,-148.5817088632537,-154.1102598458279,189,-61.237213649514075,-61.12556465803939,157,-34.79601130143201,-37.26891280668687
0.0142105263157894,0.0284210526315789,285538,-81.48721145795484,-77.02013402394229,172648,-101.6581897971741,-90.89457151435255,66436,-60.63715102957402,-60.93171322552317,46454,-36.339657884750984,-39.77632576156559,285689,-81.86079407597924,-77.08229875890272,172891,-102.11659349859971,-91.1398968472398,66976,-60.62498024683255,-60.947558636502706,45822,-36.47308618554791,-39.908836082176876,285784,-81.80284693904225,-77.08648149939215,173369,-101.89761877684916,-91.10236570523934,66734,-60.68926407141695,-60.999528763935146,45681,-36.38316130036017,-39.79778235229211,285533,-81.8386345529396,-76.91831830714943,172368,-102.10638233759123,-91.05906620252529,67857,-60.614577899543335,-60.94028418697315,45308,-36.5196988723681,-40.06616413400329,285202,-81.60627892593139,-76.83043769332033,172297,-101.7590144787519,-90.82024330406983,67102,-60.670529495937586,-61.021637125222796,45803,-36.468946888884176,-39.938533320485035,285603,-82.12031709865062,-77.38156013039334,174495,-102.03551035629881,-91.21686123133455,66145,-60.71466338146188,-61.03856658129766,44963,-36.32211229981882,-39.79970267964222
-0.0173684210526315,0.0205263157894736,33713,-134.58245373801373,-141.59715453845521,30510,-143.2721517269294,-148.1614674149859,2002,-60.50643584543118,-60.79788865958344,1201,-37.3114314059023,-41.440927895600815,25834,-139.3678286729146,-146.66489172811978,24067,-145.83978535697682,-151.4220514941141,1106,-60.877351710676585,-61.43476213546346,661,-35.056007197741046,-38.9348311157061,27871,-135.02418948867125,-141.3160648029396,25584,-142.4789964222994,-146.9599976296766,1392,-60.954815359996196,-61.67661150633464,895,-37.125628815122376,-40.78301531700689,26241,-139.2155297750787,-146.47894172861925,24461,-145.62017257304817,-151.23721227145464,1068,-61.39970952219298,-61.691222369745354,712,-35.905597961806336,-40.46701207455271,30166,-138.13115896753186,-145.92295768286039,27848,-145.3884932782963,-150.83012305363394,1389,-60.83764636996603,-61.39133391817194,929,-36.14885876500329,-40.06355320806951,27865,-136.35327597280997,-142.85925175058887,25687,-143.7022298095639,-148.10780981715214,1214,-60.64658318645444,-60.862696703913855,964,-35.871271655317415,-39.428282518572686
0.03,0.0078947368421052,263410,-51.479120655032006,-50.206305542795334,52750,-76.64972663372238,-77.14359616411244,79993,-59.21525034541925,-58.788712477287625,130667,-36.581819211675494,-39.000766779070055,263701,-51.44505389470654,-50.12592927769449,52401,-76.64177251796806,-77.14368870923428,80086,-59.2111376951393,-58.76284421127809,131214,-36.64261025440152,-39.03461203029636,263610,-51.48920779264961,-50.227262723968096,52608,-76.66332752825626,-77.17038325477616,80408,-59.197241888939296,-58.76111300327233,130594,-36.60224746778585,-38.982534243726576,263807,-51.46317128440175,-50.18381922662464,52507,-76.65354821076595,-77.16195923439118,80339,-59.200640411492486,-58.776109587047436,130961,-36.61683036249409,-39.04223212755869,263654,-51.42659369385722,-50.13247082465469,52283,-76.62652817759653,-77.12392255677707,80226,-59.18643985322301,-58.74153652069069,131145,-36.63327642980122,-39.045648385411695,263877,-51.4366625925853,-50.10800980530416,52343,-76.61204173391398,-77.10635624307155,80147,-59.23878771091441,-58.82680114404696,131387,-36.647742895406026,-39.08982867562845
0.0173684210526315,0.0173684210526315,288895,-66.35602776854002,-66.36961957184707,125809,-86.16527409508113,-81.71237013057541,95665,-60.35328268262894,-60.493007331023406,67421,-37.90897325359459,-40.93801944635457,289341,-66.77012562401671,-66.71113323720702,128200,-86.49377085913473,-81.91435881267662,94807,-60.26209574782491,-60.39371104827359,66334,-37.95285950603779,-40.928565904623326,289279,-66.62403384411789,-66.48856344744614,127154,-86.40936257909762,-81.94668373686739,95392,-60.2767359561818,-60.3984111893994,66733,-37.99798301706669,-41.06552444883884,289464,-66.77176246338395,-66.51672510700169,126886,-86.72892675156204,-81.91341464432908,96168,-60.313418259826065,-60.45645825051395,66410,-37.99298362733499,-41.033013565372244,289265,-66.74982533787957,-66.55268426312925,126768,-86.60567528450217,-81.7828579830928,96694,-60.33727332506715,-60.499286173333104,65803,-37.92088012707496,-40.9637194270803,289266,-66.95333665368078,-66.94625417414184,128878,-86.51547604789882,-81.87931139967203,95243,-60.37400033233815,-60.56199010833966,65145,-37.87215357601711,-40.898079674800464
0.0268421052631578,0.0205263157894736,274447,-60.95803601843413,-61.37183070237571,97281,-83.09236844098888,-79.52207656710341,92354,-60.02844544670426,-60.01702533419848,84812,-36.5817851961801,-39.68964062219045,275197,-61.29682668275982,-61.8766552502132,98584,-83.25436731115849,-79.57615420133192,93693,-60.14227378228012,-60.21896527898587,82920,-36.49595041158996,-39.523004134600995,274906,-61.29736280230245,-61.91692944534513,98963,-83.1528556857522,-79.51715759269534,93164,-60.107851040751626,-60.17412341054866,82779,-36.5076761852653,-39.619669616392166,275207,-61.3369527207001,-61.59480569864271,98286,-83.62661702775783,-79.76760045319342,93058,-60.06915914277635,-60.109622858067524,83863,-36.62064622905246,-39.757836626631864,274878,-61.209621843555325,-61.47079458585799,97502,-83.58822027144122,-79.67377333722509,92964,-60.06440438279604,-60.0574654007882,84412,-36.621955304512184,-39.7547543249101,275514,-61.27509925682991,-61.648730734364534,97918,-83.40304768298341,-79.59315846150903,94087,-60.095247714790716,-60.10648477411444,83509,-36.65840211093842,-39.826911893019805
0.0236842105263157,0.0252631578947368,279655,-68.11176176066266,-67.22354519590012,127234,-90.12409705211046,-82.97525314063195,84998,-60.33910749742202,-60.495787943928825,67423,-36.37099968533011,-39.64765427246281,280432,-68.58435255074464,-67.66462585181914,129721,-90.53041384188097,-83.12406480617894,83540,-60.31275537222297,-60.460767962331005,67171,-36.48931468538907,-39.810890835153955,280510,-68.36447835063012,-67.43263129014858,128565,-90.45636273104382,-83.16222199689237,84260,-60.30742063750979,-60.443545927506186,67685,-36.431916742291826,-39.6095380787819,280516,-68.51388476050997,-67.30532832165511,128083,-90.90351622226136,-83.22249421839066,84692,-60.29599642392588,-60.40817259658816,67741,-36.4543968947636,-39.76579230765455,279990,-68.41154373560843,-67.26074764741674,127444,-90.6889913938841,-82.98426687853829,85118,-60.385447122978036,-60.57293226535596,67428,-36.43726379422779,-39.686312288612086,280443,-68.7038119034581,-67.74974268635107,129844,-90.58615846709951,-83.13553119962492,84406,-60.39134771720184,-60.59686557722661,66193,-36.37910150954476,-39.69467919294851
0.0110526315789473,0.0094736842105263,300528,-63.541174466694564,-63.706518779497145,111164,-81.51136647344356,-79.84881618129165,121505,-60.20699773391044,-60.33769824378662,67859,-40.073111566838826,-42.59540176539733,300736,-63.74084602295153,-63.82851918079945,113837,-81.69440713824086,-80.06674137227358,118405,-60.084168462455004,-60.121112295402526,68494,-40.22330244058513,-42.720883000618315,300587,-63.83097883007811,-64.02932415982258,113601,-81.61984170854247,-80.05253709277926,120557,-60.15636068170288,-60.240764323297164,66429,-40.07882733385281,-42.59307197443187,300888,-63.737908946734315,-63.778131658654075,113207,-81.86227119420421,-80.1234989623084,118962,-60.08492911086747,-60.09935049954521,68719,-40.20382245369843,-42.691718145788485,300587,-63.82542511625973,-63.9820999619839,113798,-81.75009589165242,-80.03608162798676,119194,-60.178510639725616,-60.267337524566365,67595,-40.079565795568485,-42.6010750824378,300698,-63.984856066826154,-64.30791641716843,115355,-81.67099214197951,-79.98979769742205,118170,-60.2878421625261,-60.433097995647074,67173,-40.11651471124909,-42.65456445420039
0.03,0.03,272078,-66.57586843146626,-65.55991715358947,116562,-90.46208278299034,-82.54600415745183,82669,-60.2691391255701,-60.36212701170574,72847,-35.51276477238326,-38.84376956590512,272674,-67.1284444640496,-66.18297755806114,119407,-90.76191166576349,-82.560273829985,81641,-60.33222691556785,-60.49154607390523,71626,-35.475812441048866,-38.788873533010594,272639,-67.05701016632028,-66.18539921341436,119506,-90.64938359684378,-82.71111167070751,80899,-60.36998884513161,-60.54451560710221,72234,-35.51429009924251,-38.8776118498442,272690,-67.17369684448418,-65.97535747722024,118950,-91.18739342505441,-82.81448518938345,81195,-60.27215544157366,-60.42020986879544,72545,-35.523568592371596,-38.82996594352627,272132,-66.9218873328076,-65.73015735768499,117761,-91.0366108716021,-82.82825162156324,81500,-60.24124896753883,-60.336895211050944,72871,-35.42373399495628,-38.7286498582805,273021,-67.20362936983601,-66.17562622165131,119467,-90.90347799347171,-82.7609058377771,81800,-60.314962978597336,-60.46695991138254,71754,-35.59762963857974,-38.96928483003737
-0.0047368421052631,0.0236842105263157,264198,-109.78216659817988,-103.28360399757509,215249,-122.92253330416129,-117.04215939930822,30700,-60.93424188350082,-61.39315904766002,18249,-36.96614904351165,-40.38839277110943,262522,-110.33443401195116,-104.37550728645675,215500,-122.99375430516878,-117.39060201090265,29911,-61.06980610769085,-61.61167179710779,17111,-37.017314150805184,-40.67477552053981,265193,-110.35300843373699,-104.15691118096912,216559,-123.41130223785606,-117.84729212648483,30783,-60.983347188090455,-61.48470188139309,17851,-37.07169277626789,-40.643879884874906,263272,-110.75665890573204,-104.55595372472469,216882,-123.30544931330712,-117.6924444201511,29271,-60.988446960343694,-61.459594056123414,17119,-36.87141856913349,-40.50837413881309,263850,-109.727492075809,-103.03705793402091,216035,-122.48725801041323,-116.15789992047189,30433,-60.91700691488557,-61.325525105878164,17382,-36.599742750078505,-40.16965935415455,263912,-110.65529877996187,-104.95752134339654,216561,-123.46063862200862,-117.8997504460644,29933,-60.90582861947234,-61.31588387099789,17418,-36.939240035010975,-40.51877856785416
-0.0236842105263157,0.0205263157894736,3905,-146.05059479856106,-154.6167144755128,3701,-151.45190613368223,-157.8229889343302,98,-61.572481982670276,-62.19098639987732,106,-35.56570616340855,-39.332616047548356,2962,-147.83614137323798,-158.83618607851264,2826,-152.5898369299356,-162.29766759965514,74,-60.76481726115671,-61.20997420692929,62,-35.083469454955605,-38.100949884057954,2914,-150.37671346867776,-159.888041622848,2822,-153.64785766524807,-161.48380594053964,54,-61.462275387004745,-61.29407193324375,38,-33.80331172364774,-38.087065486644654,2834,-142.7874160208793,-150.61750315966987,2647,-149.23968174165097,-155.17484477033165,107,-61.439795314268615,-62.71974994733251,80,-38.10051667993916,-44.061493929674285,2896,-150.0095942636874,-159.6807649044846,2791,-153.79580580357907,-161.58258992672748,54,-62.353668028458685,-62.637464971301526,51,-35.61946894730884,-42.04748216386378,2558,-155.3046289409748,-167.64013547753933,2486,-158.38748392245088,-169.20122833127863,38,-60.90864301837045,-59.91282179459956,34,-35.39492250301592,-39.98352568954013
0.0173684210526315,0.0205263157894736,288284,-69.94030724904253,-69.2433692384263,140542,-89.92815405947857,-83.53833665897936,86794,-60.436934325087584,-60.605575088529186,60948,-37.38310739227025,-40.57367896965593,288798,-70.40708580153323,-69.57442948334699,142379,-90.4366577765173,-83.81007456674085,86069,-60.37772768813067,-60.546601672153706,60350,-37.456404695256374,-40.62054825038471,288845,-70.25596128558394,-69.32775784470242,141250,-90.34569968905002,-83.82126153112446,87135,-60.39503210804716,-60.59316213913219,60460,-37.532780908393796,-40.72961646187759,288941,-70.43327528097207,-69.32510422700433,141138,-90.67448055856686,-83.70522371055108,87922,-60.409926690947536,-60.59111183702062,59881,-37.442336991079955,-40.64773552836722,288741,-70.2900933768041,-69.28536053547036,140776,-90.49251608620472,-83.61028154172138,87818,-60.377590962510546,-60.551948167450576,60147,-37.478479791419204,-40.648498982981984,288662,-70.66127470797142,-69.85644852083392,143594,-90.40854330864282,-83.7166985372634,86281,-60.543251234361946,-60.77587630698408,58787,-37.276408936316024,-40.48865520119599
0.0205263157894736,0.0142105263157894,283875,-59.8228021333258,-60.01731808478418,89871,-80.76297817476434,-79.06710332257201,107112,-59.84325621933929,-59.73935778088247,86892,-38.13950057413503,-41.009794372826626,284332,-60.06664466207018,-60.473708328212595,91968,-80.82220151424995,-79.09850587455023,105907,-59.95550183836506,-59.975441804802145,86457,-38.12421953106709,-40.9110090744161,284116,-60.06463836474494,-60.51681921379104,92128,-80.74588585942783,-79.03035430085605,105831,-59.95991354967758,-59.9772411359652,86157,-38.07874241564329,-40.90000390058132,284408,-60.103377588427044,-60.30896306798573,91474,-81.04425470754056,-79.19926935566805,106352,-59.933196237956544,-59.859171659778184,86582,-38.18835291114368,-41.038929465493204,284260,-59.97262638942793,-60.19190392538349,90648,-80.96194170183976,-79.09051428134366,106431,-59.90430455529975,-59.88314458349587,87181,-38.23201899433709,-41.13186395224939,284394,-60.19573952976811,-60.52399394472113,92470,-80.90204240332295,-79.0612349080621,106583,-59.928991554931166,-59.87058429278307,85341,-38.092869545638926,-40.93159567508464
0.0078947368421052,0.0031578947368421,309460,-55.57199606812921,-54.116505256054445,48475,-77.06998278778181,-76.62465124433197,148241,-58.424347529762684,-57.70069187020841,112744,-42.57839694747389,-44.100299132965766,309554,-55.59709937051036,-54.17883019449,49320,-76.90478813305411,-76.37695369112463,146719,-58.49802242172666,-57.80371628505617,113515,-42.58986914613419,-44.09055335194472,309536,-55.62873349887341,-54.18669878868421,50028,-76.92943775129272,-76.3984411774785,145673,-58.54323341649345,-57.84554239917713,113835,-42.53789519044895,-44.010613110445554,309596,-55.523413900888166,-53.989965884119115,49531,-77.04745024828519,-76.62750651984406,144501,-58.479094585057425,-57.73127073047479,115564,-42.602384351322,-44.103666992876626,309402,-55.733308751610764,-54.37323747977098,50753,-76.97168267335974,-76.51000896691954,146254,-58.540906108530194,-57.81304441448989,112395,-42.4895386952077,-43.998287408731265,309558,-55.65148844290774,-54.346902301096435,48761,-77.05797174509274,-76.65727465968573,148164,-58.58798582261839,-57.92103648910286,112633,-42.52136911673078,-44.01991720841984
-0.03,0.0110526315789473,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0110526315789473,0.0173684210526315,145137,-131.50111758931067,-135.42546035698533,131441,-139.72773191095243,-142.44477820677648,8767,-61.000271587977196,-61.49920971953148,4929,-37.51988485300878,-40.82493987483854,126493,-132.3209318857044,-137.54338514456146,115014,-140.2628203904344,-143.88439405108352,7488,-61.038558576464325,-61.532642186562185,3991,-37.190399902883904,-40.642353015796196,139612,-131.7201572223225,-135.9394235615767,126763,-139.75619801448877,-142.39171348086538,8233,-60.97963579502861,-61.493288087736154,4616,-37.208474807577836,-40.54224140511892,130063,-131.8421157953224,-136.35773722892586,117738,-140.09037393020216,-143.33671895628612,8197,-61.04682487293078,-61.48775978910513,4128,-37.16565828717627,-40.725589046951036,136305,-132.2630552451765,-136.03779141457485,124457,-139.85626339946347,-142.44825130854065,7619,-61.04542918945347,-61.54225830951976,4229,-37.10561510813802,-40.48548252845501,134631,-133.46130298174538,-138.77760961859374,122725,-141.31540084776293,-144.81216420786373,7628,-61.146446165061555,-61.84173074610885,4278,-37.090000314767465,-40.731748191236335
