ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
0.0210526315789473,0.0189473684210526,312189,-62.44452598142643,-64.68751056003615,97693,-76.48141688820525,-75.27547523782692,166674,-61.77034164752435,-62.405705152763986,47822,-36.119048508983816,-39.05270657832334
0.0007894736842105,0.0063157894736842,319996,-84.13787727121097,-84.11782680307374,319798,-84.14729279378352,-84.12115933573361,198,-68.9304768285167,-69.47294209235105,0,,
-0.0035526315789473,0.02,319764,-90.82912671094499,-90.81955389614674,301570,-92.47060914356295,-91.77324650165504,17483,-64.80157452834098,-65.85244150087912,711,-34.595424325388834,-39.47767847092616
0.0181578947368421,0.0010526315789473,315335,-61.607661155671,-63.63757950134638,28,-70.03225844052159,-70.02909515174079,297936,-63.04709120953733,-64.09731041713817,17371,-36.905921402479365,-42.42715385934694
0.0196052631578947,0.0178947368421052,312866,-62.410203458008944,-65.05400976272159,99349,-76.3906115582754,-75.29469329894123,164150,-62.00611997844527,-62.74212966808746,49367,-35.61883956749524,-37.028607641895846
0.0167105263157894,0.0031578947368421,315875,-62.701855564897635,-64.36569666920069,32648,-71.16011314087673,-70.96431066166824,268093,-63.13743155204146,-63.906024679622114,15134,-36.739118254080125,-42.284687113688186
0.0080263157894736,0.011578947368421,318717,-72.01252198677224,-72.36646768822374,195877,-77.34457921856969,-76.53156716641097,118452,-64.5191096283331,-65.53352844511204,4388,-36.27467018391015,-41.56883659544212
0.0022368421052631,0.0,319996,-81.60727098167217,-81.60727131035374,319996,-81.60727098167217,-81.60727131035374,0,,,0,,
-0.0035526315789473,0.0178947368421052,319870,-90.91149550470847,-90.8872711102157,307236,-91.98998579283518,-91.48448695032187,12268,-65.59558963671446,-66.57293526534258,366,-34.14780978244189,-38.77124840225734
0.0138157894736842,0.0084210526315789,316752,-65.67758668094872,-66.6165256751652,99344,-74.00972860059416,-73.26362762590367,205545,-63.31844963189833,-64.01743569316008,11863,-36.77768934315928,-42.29464290222447
-0.005,0.02,319858,-93.01187653290555,-92.98198795602853,306954,-94.21913762013189,-93.6423949482755,12491,-65.27810640329703,-66.26240368771721,413,-34.53464389481973,-39.31466653403906
0.0036842105263157,0.0105263157894736,319889,-78.48236218658083,-78.49170201780649,282290,-80.13501048465339,-79.58932290452383,37274,-66.3425873699443,-67.1612543988479,325,-35.31891127088606,-40.39291930239798
-0.005,0.0189473684210526,319867,-93.08369174104307,-93.06076807505488,309450,-94.04486847949352,-93.56482636705131,10057,-65.60747403820493,-66.64155573950657,360,-34.45085764089048,-39.168740761773726
0.006578947368421,0.0157894736842105,318417,-75.264019348807,-75.585636124918,225041,-80.63417427473273,-79.6065901355447,87564,-64.05431870267763,-65.07427889417201,5812,-36.21742483614823,-41.36281113678078
-0.005,0.0021052631578947,319996,-94.17048888682984,-94.160919756094,319996,-94.17048888682984,-94.160919756094,0,,,0,,
0.0181578947368421,0.0189473684210526,313359,-64.56370164223593,-66.72922555995628,119677,-77.21280313658373,-75.94631893470238,153482,-62.22951298600901,-62.963754185284486,40200,-35.818662433180094,-38.06499591770234
0.0109210526315789,0.02,315981,-72.08871761625034,-72.90737494468515,187858,-80.69185510290487,-79.34684357010204,111535,-62.92333770721682,-63.89269709227978,16588,-36.28527212469669,-41.36918994751466
0.0051315789473684,0.0147368421052631,319052,-76.91351470088098,-77.13305997822184,243776,-81.11302257553648,-80.14614274915502,71907,-64.59990881012844,-65.68959614195062,3369,-35.861341098719315,-40.80937796910715
-0.005,0.011578947368421,319996,-93.57833398893001,-93.54086423027971,319539,-93.61504399540152,-93.55469431049292,457,-67.9103279541331,-68.62862719016137,0,,
0.0022368421052631,0.0189473684210526,319101,-82.08237506239239,-82.17071580973806,267316,-85.86453448911143,-84.74317929804381,48587,-64.3228965362752,-65.48931816371059,3198,-35.75593786277628,-40.11672491683616
