ou_mean,ou_std,NGF2_r,NGF2_cv,NGF3_r,NGF3_cv,NGF4_r,NGF4_cv,NGF5A_r,NGF5A_cv,NGF5B_r,NGF5B_cv,NGF6_r,NGF6_cv
-0.0047368421052631,0.0205263157894736,36.26136363636363,0.8459732046201597,35.8475,0.8640547903877879,36.0625,0.8648503777086182,35.65625,0.837068394292291,36.244791666666664,0.8571310012318252,35.79934210526316,0.8624035359911084
-0.0110526315789473,0.0078947368421052,0.03409090909090909,,0.0016666666666666668,,0.008928571428571428,,0.0,,0.020833333333333332,,0.006578947368421052,
-0.0078947368421052,0.0142105263157894,11.329545454545455,0.9972732228700668,10.750833333333333,0.9987088642729763,10.776785714285714,0.9892285591431599,11.046875,0.9966126153660819,11.0,1.0055642441371366,10.75328947368421,0.9998233490944357
-0.0142105263157894,0.0063157894736842,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.001578947368421,0.0221052631578947,59.40909090909091,0.766532769383483,58.7975,0.762968896097464,58.63392857142857,0.7506017700549795,58.609375,0.7437782078162674,59.296875,0.7515138622616462,58.57565789473684,0.760028912592092
0.0047368421052631,0.0221052631578947,70.5909090909091,0.7179692798104144,69.53833333333333,0.7251553477735738,69.58035714285714,0.7243160523233698,68.453125,0.7277910243542082,69.91666666666667,0.7203366103564646,69.6217105263158,0.7217818730512229
-0.0236842105263157,0.0047368421052631,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0110526315789473,0.0,65.25,0.0018115014107847403,65.25,0.001809886831861289,65.25,0.0018110689745437418,65.25,0.0018094658379853214,65.25,0.0018094658379853214,65.25,0.001809465837985321
0.0110526315789473,0.0078947368421052,74.56818181818181,0.5532690980367477,74.085,0.5490277031412156,73.95535714285714,0.5480457691587802,73.734375,0.5594988033915047,74.55208333333333,0.5450056570752565,74.03947368421052,0.5490568317747523
0.0205263157894736,0.0221052631578947,142.70454545454547,0.628046295020037,141.18416666666667,0.6217730808337727,140.80357142857142,0.6179377662217688,140.890625,0.6273489026851904,141.69270833333334,0.6214913864576755,140.875,0.6197331495138482
0.0173684210526315,0.0157894736842105,122.42045454545455,0.5931166358036719,121.47916666666667,0.589665149564424,121.23214285714286,0.5869321305509311,120.6875,0.5994147459520511,121.86458333333333,0.5896646983526538,121.42105263157895,0.587062340013935
-0.0268421052631578,0.0157894736842105,0.011363636363636364,,0.0008333333333333334,,0.008928571428571428,,0.0,,0.0,,0.0,
-0.0173684210526315,0.0236842105263157,7.761363636363637,1.1744946257364612,6.598333333333334,1.102869890152186,6.651785714285714,1.1063059253783876,6.21875,1.0475714499639426,7.291666666666667,1.1530924051441696,6.6644736842105265,1.135354806496049
0.0047368421052631,0.0031578947368421,27.125,0.6066892778207826,26.9225,0.623391762384609,26.839285714285715,0.6173074044976354,27.0625,0.6266013278151572,27.119791666666668,0.6289436510008463,26.911184210526315,0.6220765383344653
-0.0236842105263157,0.0110526315789473,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0047368421052631,0.0031578947368421,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0236842105263157,0.0252631578947368,1.1590909090909092,1.0294349714909579,1.1458333333333333,0.9883803481418333,1.2232142857142858,0.9957662126632562,0.921875,1.0667395542294882,1.1354166666666667,0.9862396538985443,1.006578947368421,1.010796062194407
0.0110526315789473,0.0110526315789473,79.36363636363636,0.6022466569672432,78.62166666666667,0.5956448424322983,78.70535714285714,0.5908586594358367,77.765625,0.605588278616495,78.94791666666667,0.5921446443519317,78.4967105263158,0.592325913163522
0.0173684210526315,0.0221052631578947,124.375,0.6296011626632229,123.54,0.6327231554897064,123.16964285714286,0.6275159833637776,122.890625,0.6425118706900287,123.97916666666667,0.6295331081853527,123.52960526315789,0.6277460324776948
-0.03,0.0094736842105263,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0142105263157894,0.0236842105263157,16.613636363636363,1.0232679588393898,15.5275,1.037306960582127,16.089285714285715,1.0333750632498357,16.046875,1.0128752328877244,16.078125,1.0149113030829673,15.638157894736842,1.064146012284532
0.0236842105263157,0.0157894736842105,169.97727272727272,0.5641628526321911,168.46916666666667,0.5601671804357045,168.08928571428572,0.5585755580938697,167.890625,0.568181176848745,168.890625,0.5627328513351776,168.11184210526315,0.5626488023293675
-0.0110526315789473,0.0126315789473684,1.1022727272727273,1.0006464969060844,1.1358333333333333,0.9256357139112047,1.2142857142857142,0.9260740930995169,1.03125,1.0897528413063053,1.109375,0.8864735089119727,1.0296052631578947,0.9316526169027205
-0.0047368421052631,0.0284210526315789,52.09090909090909,0.836219205894765,51.75416666666667,0.8346305680163834,51.44642857142857,0.8206875418139871,51.25,0.8027755261105476,52.151041666666664,0.8290922096711976,51.223684210526315,0.8347790317551247
0.001578947368421,0.0142105263157894,42.07954545454545,0.7632421388929012,42.02333333333333,0.7720625133296175,42.125,0.7599543683713026,41.8125,0.7366736439379915,42.286458333333336,0.7723254937416142,41.91447368421053,0.7669097309773744
-0.0236842105263157,0.0236842105263157,0.75,1.0345268984082492,0.6458333333333334,0.9401721492065143,0.6696428571428571,0.8737244538630493,0.546875,1.196573875579431,0.7708333333333334,0.9187820345295615,0.5657894736842105,0.8761324847481395
0.0142105263157894,0.0284210526315789,115.05681818181819,0.677741927456139,114.06166666666667,0.6773665874545142,113.58928571428571,0.669725994018916,113.140625,0.6918262013993903,114.82291666666667,0.6725696917372742,113.97039473684211,0.6739517120801821
-0.0173684210526315,0.0205263157894736,2.2954545454545454,1.0844338961399385,2.1783333333333332,1.05025737146523,2.142857142857143,0.9626205776998727,2.03125,1.0862132772067599,2.265625,1.1075112019267206,2.0460526315789473,1.041260122562407
0.03,0.0078947368421052,242.4090909090909,0.3089155599896938,241.5425,0.30940621106917526,241.76785714285714,0.3059929063704816,241.375,0.3122746469940002,242.00520833333334,0.30924751720997,241.45394736842104,0.30866531741717795
0.0173684210526315,0.0173684210526315,122.7840909090909,0.6032701827870927,121.7625,0.6025884382380539,121.48214285714286,0.5983692979474851,120.96875,0.610255150940419,122.27604166666667,0.6029529446729195,121.66776315789474,0.5984406386347496
0.0268421052631578,0.0205263157894736,186.79545454545453,0.595392320203877,184.9875,0.5921800508949541,185.15178571428572,0.5844967397097179,184.78125,0.59320706700891,185.94270833333334,0.5926610233632291,184.53618421052633,0.5938917753159612
0.0236842105263157,0.0252631578947368,160.54545454545453,0.6384970622349087,158.90416666666667,0.6302208546797975,158.47321428571428,0.624656983496976,158.59375,0.6404278039673672,159.75520833333334,0.6303289790741643,158.6940789473684,0.6294208523973785
0.0110526315789473,0.0094736842105263,77.20454545454545,0.5797617129266277,76.37333333333333,0.5764295566455762,76.27678571428571,0.5761560666098058,75.703125,0.5881724645815753,76.76041666666667,0.5720912538506638,76.25986842105263,0.5740361661826333
