ou_mean,ou_std,IT5B_V_num_-200_0,IT5B_V_mean_-200_0,IT5B_V_median_-200_0,IT5B_V_num_-200_-70,IT5B_V_mean_-200_-70,IT5B_V_median_-200_-70,IT5B_V_num_-70_-50,IT5B_V_mean_-70_-50,IT5B_V_median_-70_-50,IT5B_V_num_-50_0,IT5B_V_mean_-50_0,IT5B_V_median_-50_0,IT6_V_num_-200_0,IT6_V_mean_-200_0,IT6_V_median_-200_0,IT6_V_num_-200_-70,IT6_V_mean_-200_-70,IT6_V_median_-200_-70,IT6_V_num_-70_-50,IT6_V_mean_-70_-50,IT6_V_median_-70_-50,IT6_V_num_-50_0,IT6_V_mean_-50_0,IT6_V_median_-50_0
0.001578947368421,0.0157894736842105,319410,-79.11998652253818,-79.15193286811979,277954,-81.1785919384902,-80.52623364051428,40509,-66.13172329502174,-67.05421380264744,947,-30.486349033555676,-33.478869070505915,319104,-79.10325095992499,-79.31193912618431,274903,-81.41923544698234,-80.79102189374836,42821,-65.82099709169907,-66.79616580350411,1380,-29.89188099309282,-32.70759176190237
0.0094736842105263,0.0063157894736842,317879,-68.6896189624638,-68.64493822922387,129327,-74.64009870094156,-74.27799226947008,184293,-65.3361457095728,-65.9272800235621,4259,-33.10942479879438,-37.70572400452796,317011,-69.47494907834326,-69.67146635326603,152346,-75.10661908627078,-74.79000863447533,159652,-65.28092924830052,-66.00069101776702,5013,-31.89690297386607,-36.025079359500715
0.0134210526315789,0.0136842105263157,319664,-27.635754105438757,-25.091321064320105,9421,-75.36155066502667,-74.458458704654,9645,-64.34326892359556,-65.23270252424423,300598,-24.96218771508021,-24.985446054663793,318071,-39.831846998922025,-24.697442758486797,61513,-75.42432880284385,-74.71000165660666,46889,-64.63673623615844,-65.65807702609884,209669,-23.84246952943715,-23.804697856412034
0.0042105263157894,0.0073684210526315,319963,-73.852155367787,-73.85928283136614,267086,-75.06215479881104,-74.7151891847968,52818,-67.78015403316329,-68.28209444410395,59,-32.10738346404193,-35.854485102030935,319876,-73.11220258275179,-73.20166087538314,246718,-74.81983215187904,-74.421507634041,72968,-67.44845384344437,-68.02830096375789,190,-30.846234024026124,-33.82544176892914
0.0107894736842105,0.02,318782,-38.1655077520904,-26.037249272352746,54185,-78.22315241190438,-77.01728112448954,32770,-64.47064424270548,-65.36109082617081,231827,-25.08444817451973,-25.099996745109188,319292,-29.950303780311792,-24.253556354731174,25087,-78.74642735709979,-77.8722578144591,14069,-64.18626024086336,-65.04271800197752,280136,-23.861068467412412,-23.933066031669675
0.001578947368421,0.0136842105263157,319723,-65.81184032821125,-75.77193446748461,214712,-80.39410044541644,-79.8690703298323,26593,-66.29528046349472,-67.26298486782869,78418,-25.72101478046765,-25.71114457317436,319508,-78.38814006194089,-78.51608658459926,278506,-80.26493145023457,-79.75344278947139,40227,-66.32071209295592,-67.20200899837307,775,-30.309123959002243,-33.28228574299463
0.0028947368421052,0.02,318665,-72.93139458941016,-77.04540645359837,230744,-82.00854371594716,-80.98289401956958,51847,-65.28024771574589,-66.20603422239701,36074,-25.866786115307537,-25.60619921179181,318687,-60.95620497977613,-72.29983020396872,174250,-82.38193161078908,-81.60377507498342,37904,-65.04931315155703,-65.89048119645278,106533,-24.45504536165601,-24.427565223876865
0.02,0.0094736842105263,319708,-26.036558220870628,-24.633806642058833,3406,-73.02508994669303,-72.59204413266318,7678,-64.15835071706853,-65.14307170007726,308624,-24.569588504179904,-24.589348052307216,319414,-26.131898106359454,-23.460531555242078,6697,-73.33967332096962,-72.85287538574082,13496,-64.15603120906384,-64.9464498299051,299221,-23.36028725362404,-23.3812915348748
-0.0010526315789473,0.0063157894736842,319996,-82.71011846580514,-82.69677095806608,319958,-82.71173217457844,-82.69723116693831,38,-69.12277552668453,-69.08564583233668,0,,,319996,-82.22575531394321,-82.2676293538656,319935,-82.22818301658172,-82.2684929545222,61,-69.49285295911791,-69.43067592268442,0,,
-0.0036842105263157,0.0168421052631578,319909,-86.63938091053849,-86.6208724072078,309900,-87.29782924272575,-86.98596007222616,9877,-66.74085579665955,-67.49844945321375,132,-29.704490038934036,-32.38711641895908,319916,-86.43126062599151,-86.5516858332832,308515,-87.17586060662653,-86.97256887579707,11279,-66.68723690418189,-67.5481948998613,122,-28.82946171348907,-29.775980770314177
0.0186842105263157,0.0,313606,-64.95022767548497,-67.1257449615347,93188,-71.2093630930372,-71.35655693262862,206218,-64.246806980887,-64.96070551166208,14200,-34.08978383800169,-38.94710756584484,313009,-65.43198513302146,-67.69993659248323,102492,-71.25894313473232,-71.41196708384416,198033,-64.54276739931778,-65.31173343938262,12484,-31.699037035231193,-35.99358973275338
0.0134210526315789,0.0147368421052631,319378,-30.319436108147194,-25.22229712935382,19662,-75.49123603404765,-74.50472428206476,18189,-64.40675346349695,-65.26916241559822,281527,-24.96228689858821,-24.982687662945278,318126,-39.3416749745304,-24.70675231968346,59957,-75.6892487801731,-74.92083600435087,44823,-64.59672949366046,-65.57801053007388,213346,-23.82088343695348,-23.79486002188115
0.0081578947368421,0.0094736842105263,318163,-70.53780595623945,-70.82744003661854,175762,-75.227107700248,-74.50386069952097,138869,-65.56759576573214,-66.30633943829456,3532,-32.60096162303734,-36.95736610478596,317800,-65.04836451940477,-70.19114813057242,162135,-75.60213504134477,-74.95137328650402,112055,-65.46834236654378,-66.2642804591037,43610,-24.732010443828063,-24.225910739810388
0.001578947368421,0.0063157894736842,319996,-78.3224867282331,-78.30756037465338,317777,-78.38870013454118,-78.33967447030737,2219,-68.84024354826023,-69.21821490606038,0,,,319996,-77.67103932786047,-77.71648671866043,315632,-77.7937532056154,-77.77594254551859,4364,-68.79559783758869,-69.16459789728688,0,,
0.0081578947368421,0.0126315789473684,318829,-46.98400439335357,-27.031859978468674,95424,-76.81195581616373,-76.04091086830852,49762,-65.19836727212608,-66.20565748561403,173643,-25.37250515558576,-25.321677991531836,318223,-53.5619896254949,-65.92375331444823,123504,-76.6379186110163,-75.89024637946557,69846,-65.16899455391408,-66.01804050834492,124873,-24.246826222211503,-24.162447854947377
0.0107894736842105,0.0,317356,-67.3237901224951,-66.89224005479055,113184,-74.46671674986455,-74.82009657621535,198672,-64.19960658584618,-64.30386773339437,5500,-33.182478159028626,-38.571726947386914,316370,-68.43477081952334,-69.03391185870552,143878,-74.50861194729055,-74.92011357753576,166109,-64.54718665695363,-64.95629029742946,6383,-32.69461789447337,-37.28128597874799
0.0186842105263157,0.0031578947368421,313592,-64.99232962902518,-67.05863458835566,87396,-71.52323682584826,-71.36901282273146,212143,-64.35284787501973,-65.09593663697409,14053,-34.030002180539064,-38.88343668681532,312830,-65.52370478535556,-67.68314391796514,95755,-71.59603206966857,-71.46974990493956,204807,-64.6993302985677,-65.51086713617875,12268,-31.890020925408454,-36.088256176832296
0.001578947368421,0.0021052631578947,319996,-78.43113928519497,-78.42742102377953,319996,-78.43113928519497,-78.42742102377953,0,,,0,,,319996,-77.71932415208123,-77.73522807095937,319996,-77.71932415208123,-77.73522807095937,0,,,0,,
0.02,0.0021052631578947,313079,-64.42005379328269,-66.6892278909494,66916,-70.96019868869486,-70.86022562525977,230845,-64.5350225423909,-65.37191941800207,15318,-34.117122816047754,-38.97438126912266,312296,-64.9317297844907,-67.24362437687293,77563,-70.99061689866497,-70.89420090657966,221478,-64.78880131076546,-65.68219261655773,13255,-31.865720826891106,-36.07143934377184
0.001578947368421,0.0084210526315789,319996,-78.26296050195307,-78.24505907206934,308700,-78.6332871426474,-78.45335517053087,11296,-68.14257859841784,-68.58146959279853,0,,,319971,-77.67745934793012,-77.74530815435656,303813,-78.19170066674724,-78.05041051394237,16122,-68.09007875114493,-68.62290564347492,36,-31.41502011410075,-34.16503348867449
0.0028947368421052,0.011578947368421,319694,-74.32460688087944,-76.15620539787656,260733,-78.21826937687783,-77.69236243292198,45211,-66.57958587289347,-67.44469188524216,13750,-25.957613515272186,-25.721297241996854,319518,-76.07519282110569,-76.17993775711334,265173,-78.12926811629805,-77.58944184880377,53602,-66.54761043578705,-67.38123074106227,743,-30.331131940631877,-33.17160391332547
-0.005,0.0042105263157894,319996,-89.08925097790342,-89.08211160613425,319996,-89.08925097790342,-89.08211160613425,0,,,0,,,319996,-88.8048010882008,-88.83182550576059,319996,-88.8048010882008,-88.83182550576059,0,,,0,,
0.0081578947368421,0.0189473684210526,319295,-33.327300968588716,-25.749028994851205,34651,-79.02795787027432,-78.00157027637516,18165,-64.46353742130896,-65.49618350169939,266479,-25.262263207774655,-25.294249611892525,318008,-50.334717289640686,-58.55965435692336,115913,-79.33591908122654,-78.50427008989647,47622,-64.70376476236879,-65.65800501301574,154473,-24.14309103771089,-24.11298041650273
0.0028947368421052,0.0136842105263157,319415,-76.97251978235832,-77.04541722852187,266912,-79.19578723105604,-78.53568278317397,51565,-66.30709674897777,-67.22115282357869,938,-30.6460565088619,-33.66368293255188,319174,-68.84771003569276,-75.34621447409569,222126,-79.41585433605009,-78.82685910858883,47085,-65.95562374188806,-66.89669947082582,49963,-24.589244016490948,-24.497310191046697
-0.0036842105263157,0.0052631578947368,319996,-86.99757476387232,-86.9890595976113,319996,-86.99757476387232,-86.9890595976113,0,,,0,,,319996,-86.65416102503991,-86.68945898384563,319996,-86.65416102503991,-86.68945898384563,0,,,0,,
0.0160526315789473,0.0073684210526315,315719,-57.85358710491855,-65.81070458054182,88187,-73.11000843103442,-72.71086626800577,153526,-64.51075272363046,-65.33532408397602,74006,-25.86339663030103,-24.934643875471632,315254,-57.20757672690777,-66.21999260527538,94394,-73.08129669644401,-72.69837581447216,142312,-64.76211961890183,-65.65389538758808,78548,-24.444348753568352,-23.705018474830865
0.0081578947368421,0.0063157894736842,318751,-69.16611303956945,-68.92592747080994,132893,-74.26124998277874,-73.2917830762026,183382,-65.96393392139272,-66.52429698245277,2476,-32.863195937621654,-37.34845691057495,317900,-69.7410737128003,-69.55215675597248,148579,-75.06067883407168,-74.42582600795532,165850,-65.77008977460883,-66.39315077200695,3471,-31.771058396081713,-35.93485206748265
0.0173684210526315,0.0084210526315789,318396,-35.34538408673011,-25.14473664908909,26094,-72.88774474113872,-72.46329434064043,52722,-64.46794288936213,-65.32391695740597,239580,-24.84772191080348,-24.77913268426753,314869,-56.09997115063607,-65.55600766559145,86723,-73.12459903609391,-72.68459236466488,143157,-64.62754423101815,-65.48709046006955,84989,-24.363998453242043,-23.634792205773465
0.0186842105263157,0.0094736842105263,319680,-26.5092899032903,-24.727152463308833,4767,-73.03181751080102,-72.85354993771055,9138,-64.48310548252273,-65.56359316029716,305775,-24.649171790730318,-24.673002234283018,316437,-44.02915616708946,-24.964578028029436,53149,-73.35913799546238,-72.77833010301137,92806,-64.58312124973386,-65.39679445203461,170482,-23.696273589127642,-23.482818628530417
-0.005,0.0136842105263157,319987,-88.69756733314715,-88.67679008513387,318468,-88.80258790618538,-88.72548093757936,1503,-67.09779930782943,-67.9279264453364,16,-27.370035314903607,-30.301342720839116,319996,-88.51101774421389,-88.60784615709231,317961,-88.64703599809916,-88.66822353719684,2035,-67.2586835802729,-67.95824867256061,0,,
0.0107894736842105,0.0136842105263157,318229,-47.735438877979185,-28.050443899644375,90891,-76.08555728458057,-75.34309650583221,64242,-64.78748104788471,-65.61916241243301,163096,-25.21969413148951,-25.14588672092065,317730,-49.3182138091618,-60.559574975820524,100681,-76.19956439131612,-75.56355546450281,67781,-64.96057082720762,-65.88602211352652,149268,-24.08376396725298,-23.989174452517197
0.0042105263157894,0.0168421052631578,318525,-76.40713092586252,-76.54585033683139,248765,-79.8324107903654,-79.00653671185921,67285,-65.41763957862338,-66.34824627504103,2475,-30.8872035747167,-34.338051462496466,318444,-68.28986120499552,-74.77058379615568,209915,-80.12274556600593,-79.39234783168166,55459,-65.3175298298071,-66.17823667815644,53070,-24.59177575361208,-24.41913104308112
0.02,0.0189473684210526,319996,-24.430248143832987,-24.517911986554893,0,,,0,,,319996,-24.430248143832987,-24.517911986554893,319996,-23.206244073679077,-23.319545727216063,0,,,0,,,319996,-23.206244073679077,-23.319545727216063
-0.0023684210526315,0.0,319996,-85.04299054838576,-85.0429899424968,319996,-85.04299054838576,-85.0429899424968,0,,,0,,,319996,-84.54792810365518,-84.54792814328786,319996,-84.54792810365518,-84.54792814328786,0,,,0,,
0.0042105263157894,0.0010526315789473,319996,-73.98968379930541,-73.98838131454136,319996,-73.98968379930541,-73.98838131454136,0,,,0,,,319996,-73.08253185428472,-73.09098650220255,319996,-73.08253185428472,-73.09098650220255,0,,,0,,
0.0173684210526315,0.0178947368421052,319638,-26.787748301824468,-24.809250454743726,7483,-76.71130496171352,-75.91084136461343,7550,-63.84205819313408,-64.68792483671987,304605,-24.642878670120012,-24.699727342787597,319452,-26.30056764736349,-23.65973216669545,9755,-76.1701544744664,-74.82112522887668,9852,-63.91607523252661,-64.75853137980914,299845,-23.442204825814297,-23.521388636179328
0.0028947368421052,0.0063157894736842,319996,-76.0937277343571,-76.08185420245181,307880,-76.38804826624417,-76.25015179253309,12116,-68.61474082800302,-68.93096141569194,0,,,319996,-75.3441854431607,-75.3988397482013,299003,-75.82729733036506,-75.69698653823004,20993,-68.46322971459568,-68.858104207492,0,,
0.0042105263157894,0.0021052631578947,319996,-73.96141820265493,-73.95869520247598,319914,-73.96252295191893,-73.95902347356203,82,-69.65136020200431,-69.73507829491462,0,,,319996,-73.0680368808535,-73.0853269403805,318718,-73.08183916357477,-73.0914828117515,1278,-69.62591172877363,-69.71377854743963,0,,
-0.0036842105263157,0.0042105263157894,319996,-87.03229270195804,-87.02577475230326,319996,-87.03229270195804,-87.02577475230326,0,,,0,,,319996,-86.67477259747155,-86.70325377488516,319996,-86.67477259747155,-86.70325377488516,0,,,0,,
0.0147368421052631,0.0178947368421052,319996,-24.80043377213128,-24.865328197047734,0,,,0,,,319996,-24.80043377213128,-24.865328197047734,319565,-26.665268111315907,-23.830997549610906,10750,-76.46494747810289,-75.20095940415695,10065,-64.23188555821473,-64.99959558100063,298750,-23.60767963333768,-23.683403056429214
0.0002631578947368,0.0126315789473684,319904,-80.47967651603916,-80.4791966234827,300397,-81.37225441819308,-81.0174501168732,19363,-67.00733375892513,-67.70601062075629,144,-30.043903826236992,-32.87684981707939,319876,-80.03295364666147,-80.13620648918686,295673,-81.13284477435953,-80.81830277747851,24016,-66.88451388921945,-67.62798464866574,187,-29.57744463523218,-32.51069031220862
0.02,0.0063157894736842,316515,-44.43124934208599,-25.93806808108993,35922,-71.85363779246312,-71.54458516964534,113354,-64.4705754942539,-65.36710218558412,167239,-24.958489910570083,-24.618113528576817,312256,-65.29036632822913,-67.19239815139377,84507,-72.15784907913752,-71.83795132576267,214525,-64.6694694234597,-65.60669036729858,13224,-31.47665970879801,-35.45452214049939
-0.0010526315789473,0.0052631578947368,319996,-82.74119733027997,-82.73102858007081,319996,-82.74119733027997,-82.73102858007081,0,,,0,,,319996,-82.24148014285923,-82.27723260965112,319996,-82.24148014285923,-82.27723260965112,0,,,0,,
0.0173684210526315,0.0189473684210526,319915,-24.99783279412317,-24.70562196992362,1528,-76.34518854937997,-75.54075003051045,1139,-63.40148669801407,-64.02575800238397,317248,-24.61264353716784,-24.68628292465215,319546,-25.80688587641962,-23.623624089618886,8248,-76.58917712655868,-75.43115086668571,8026,-63.92552659812435,-64.8714527246609,303272,-23.416976657422982,-23.505432500656926
0.0068421052631578,0.0052631578947368,319774,-69.53681307521991,-69.51183552455058,139762,-72.5670010559526,-71.97338304607231,179577,-67.26796163955427,-67.74782518602872,435,-32.59061008526858,-36.88590373518752,319176,-69.37174137108217,-69.07261640772902,128548,-73.82428432530453,-72.49556174298587,189253,-66.61682186076487,-67.14620469933197,1375,-32.28904348504767,-36.35749053918673
0.0042105263157894,0.02,318032,-70.88975518323775,-75.44335572707043,214479,-81.18596457703892,-80.1338381650514,63001,-64.81551574333037,-65.71243929941939,40552,-25.87008819715866,-25.60460161125324,318909,-51.239471281833374,-55.30751442150651,127994,-81.12307273227431,-80.32135529053168,32322,-65.05347851432184,-65.87980383056696,158593,-24.306264735414356,-24.347179846065035
0.0094736842105263,0.0136842105263157,319639,-29.29849603904433,-25.409511448949754,16281,-77.15758578849358,-75.94410792117486,11614,-64.57118040905996,-65.26329641033692,291744,-25.22351661707115,-25.249630307477123,317051,-62.57339055324805,-70.1520340126773,160456,-76.83059947308216,-76.03796265484279,90601,-65.08278930049522,-66.03148611473975,65994,-24.463732851938094,-24.077005821958146
0.0160526315789473,0.0126315789473684,319673,-26.97522694383499,-24.91212090889653,6136,-74.54724216963184,-73.37337934224942,9850,-64.46245757498804,-65.40900399092692,303687,-24.798146241854496,-24.827988796410683,318902,-30.650150192633674,-23.924802741473904,20862,-74.1954230237324,-73.48422685326553,28953,-64.46079719980558,-65.38972935402192,269087,-23.636206209457107,-23.639808552633113
-0.0023684210526315,0.0052631578947368,319996,-84.8909010121358,-84.88087967596144,319996,-84.8909010121358,-84.88087967596144,0,,,0,,,319996,-84.47083758284242,-84.50602773410249,319996,-84.47083758284242,-84.50602773410249,0,,,0,,
0.0186842105263157,0.0105263157894736,319721,-26.08900204373169,-24.713601800484465,3701,-73.5236962721304,-73.15436275870447,7180,-63.73483442757782,-64.4363211604996,308840,-24.645364950559447,-24.667591111395758,318263,-33.26054849294474,-23.83800401712833,26274,-73.53410697797334,-72.98167901858591,43783,-64.37876253406587,-65.19723110065024,248206,-23.508180536497083,-23.467253716458288
0.0081578947368421,0.0042105263157894,319437,-67.73809717146113,-67.41974279394721,66865,-73.48563909154484,-72.13174446773121,251470,-66.36267939107495,-66.67156308139981,1102,-32.862342858683355,-37.33640516195943,318271,-68.74644987297997,-68.0766633521698,113234,-75.01862797333912,-74.87143416896353,202024,-65.77248984486094,-66.26685974519489,3013,-32.43297018650471,-37.0333563268459
0.0094736842105263,0.02,318237,-37.89739866501709,-26.09854472720017,51060,-78.87553020892315,-77.71727219821997,33769,-63.73653914587112,-64.4607348569584,233408,-25.194726385018974,-25.198028819174755,318590,-38.88525641666514,-25.0107420570852,65132,-79.01002515084281,-78.04473675882645,28736,-64.5053248395827,-65.5121295303162,224722,-23.979618680282314,-24.022075396789887
0.0094736842105263,0.0147368421052631,319794,-27.670500743617286,-25.33676018096598,9883,-76.92271306730937,-75.7364574576992,7037,-64.88775653624565,-65.97166633648008,302874,-25.198656202957554,-25.23607238068783,317857,-51.17933816539405,-63.290770892868224,114619,-77.03408213495328,-76.20071877654969,61937,-65.00100681333444,-65.94463758284459,141301,-24.14826556085202,-24.05712161262599
0.0002631578947368,0.0031578947368421,319996,-80.61477458278982,-80.60881477277059,319996,-80.61477458278982,-80.60881477277059,0,,,0,,,319996,-80.00194135981168,-80.02481993981962,319996,-80.00194135981168,-80.02481993981962,0,,,0,,
0.0160526315789473,0.0084210526315789,317320,-44.94486027869127,-26.317368807962715,54906,-73.16953641989603,-72.7303648445262,92809,-64.50593411743532,-65.39621649504535,169605,-25.103772043621635,-24.882496739935945,317999,-37.335136965788344,-24.14195992808633,38453,-73.38050936320646,-72.91440118976583,58975,-64.70036714854243,-65.57408516108755,220571,-23.73444986355893,-23.658011699928778
0.0068421052631578,0.0094736842105263,318851,-71.36485900167862,-71.41699531663663,190810,-75.31338988661015,-74.6160267976525,125851,-66.05525171043601,-66.7890655973514,2190,-32.46084487217479,-36.78701606321417,318159,-71.24708223934753,-72.00505988333872,197106,-75.9103526528979,-75.11094204160534,114058,-65.88541283485189,-66.68959656400656,6995,-27.27034325503107,-24.716089549551793
0.0068421052631578,0.0084210526315789,319049,-70.98613789324214,-70.98845077577448,184140,-74.7320487017656,-74.03394323254513,133098,-66.3271469404699,-67.0113825767629,1811,-32.515879224311725,-36.662518234621515,318327,-71.39786306521741,-71.53168982510675,191286,-75.44741992862866,-74.65149094954229,124334,-66.04042961908698,-66.8378257475149,2707,-31.312010060671486,-34.90269524406589
0.0121052631578947,0.0,316540,-67.40012192418097,-67.89075478554912,126720,-73.9581149063276,-74.32901681487948,182620,-64.19794278921313,-64.50322433464234,7200,-33.199161220043734,-38.54215596505752,315868,-68.05494117983123,-69.28406884000313,147020,-73.96564065662614,-74.38105981479274,160936,-64.45087171995614,-64.95224064912438,7912,-31.532378681862383,-37.33419943847859
0.0055263157894736,0.0,319996,-71.76007590195442,-71.76007737863603,319996,-71.76007590195442,-71.76007737863603,0,,,0,,,319996,-70.71307173026536,-70.71307162426656,319996,-70.71307173026536,-70.71307162426656,0,,,0,,
0.0186842105263157,0.0157894736842105,319975,-24.711400767772297,-24.63643608831613,494,-74.60034050720704,-73.71859037936746,563,-62.67546829721826,-62.14016586409134,318918,-24.567103781555275,-24.630132015069442,319389,-26.459820309626096,-23.577227381416968,9255,-75.59754406529831,-74.60001051780446,12308,-64.02031810512436,-64.94073695307104,297826,-23.38062561129305,-23.441599268732542
0.0094736842105263,0.0094736842105263,318057,-58.8722602401012,-67.803815238198,127692,-75.38333668961143,-74.81411931455379,106589,-65.27169756598752,-66.13316560613076,83776,-25.563890311723725,-25.287209942281024,317309,-61.60533464149886,-69.09517551615285,145214,-75.54582155100812,-75.03281230805804,107046,-65.22098770970915,-66.12831577424853,65049,-24.534894443846127,-24.125083171361794
0.0160526315789473,0.0031578947368421,314684,-66.11971505228648,-67.82293927828108,114232,-72.36008642035029,-72.28881184226766,189004,-64.30578107308801,-64.9298416499328,11448,-33.79884465464209,-38.569153768689134,313899,-66.66385893107217,-68.57263033214446,127001,-72.45782890055231,-72.38935732634111,176514,-64.53859667067452,-65.31090358947694,10384,-31.927587989035132,-36.11309586818542
0.0068421052631578,0.0105263157894736,319260,-51.49895088195073,-64.48560435760567,113037,-75.8455363044263,-75.29653755132313,64829,-65.84886234023558,-66.59341055395913,141394,-25.455728493946143,-25.425525292181707,318861,-51.73278591360519,-64.98384662596904,116577,-76.14231682799544,-75.33876297785048,65354,-65.70104585123815,-66.54042203597572,136930,-24.284662453655283,-24.240437086248058
0.0147368421052631,0.0042105263157894,315206,-66.73305837690766,-68.27330664493941,125002,-72.911278520017,-72.81212668061619,180030,-64.30768250792451,-64.91541251238219,10174,-33.74215444178707,-38.4644285309672,314488,-67.27167688436172,-68.95338528214216,136718,-72.98825666786041,-72.86502040893812,168395,-64.60001497334628,-65.33573765502734,9375,-31.89409316863566,-36.110283742627445
-0.0010526315789473,0.0105263157894736,319996,-82.57614290109898,-82.54981868926674,315542,-82.7811125313781,-82.65307365704665,4454,-68.05514445531539,-68.74034835663119,0,,,319984,-82.16930384337346,-82.2339203127982,314500,-82.41981997642986,-82.3608201164777,5467,-67.91918916565817,-68.60433369444176,17,-30.290074245075,-32.405143551509674
0.0055263157894736,0.0147368421052631,319498,-41.1391046183245,-26.368290699426787,72892,-77.76955738467908,-77.08171210970674,29767,-65.56003734293155,-66.32514285159867,216839,-25.47308112873779,-25.486431755399742,318713,-55.64932306451994,-68.18168560429132,145269,-78.5164199190926,-77.83575068608417,51314,-65.41010209532273,-66.29473334143336,122130,-24.348701528832308,-24.298253775515487
0.0055263157894736,0.0063157894736842,319951,-71.5827028160343,-71.6123641557256,217903,-73.44494624583692,-73.03879990940816,101960,-67.63651311785132,-68.15825705985196,88,-32.54942488946185,-37.436704027577505,319650,-71.06618175428133,-71.07429917973604,196201,-73.59007709259573,-72.99000975667329,122887,-67.21730320427011,-67.75582407837973,562,-31.540112541838738,-35.77843207287147
0.0028947368421052,0.0021052631578947,319996,-76.20273929955412,-76.19940213963949,319996,-76.20273929955412,-76.19940213963949,0,,,0,,,319996,-75.40523908341936,-75.42123412167788,319996,-75.40523908341936,-75.42123412167788,0,,,0,,
0.001578947368421,0.0189473684210526,319028,-79.76207667280816,-79.77374626925625,270956,-82.48557623980373,-81.5916622124011,46537,-65.55033596799602,-66.56393120492478,1535,-29.874929119060248,-32.66689805943903,318736,-76.90096801353467,-79.45910076607821,255723,-82.86186349063979,-82.05360559196177,43247,-65.35212813650224,-66.29375306654006,19766,-25.050042387220408,-24.605429071348702
0.0134210526315789,0.0010526315789473,315865,-67.07403457992422,-68.1353951505439,128628,-73.37779329779168,-73.69752259970562,178520,-64.16788689105027,-64.59871766114598,8717,-33.57232631514566,-38.25771858331297,315036,-67.6474722917419,-69.17025838062554,143887,-73.38065954569771,-73.7149345980152,162625,-64.41823815750998,-64.98566629882906,8524,-32.47889963448355,-36.77332428930058
-0.0010526315789473,0.0189473684210526,319485,-83.12961312495315,-83.0803092910289,292057,-84.84824825327841,-84.18226918435784,26630,-65.88815865036146,-66.8865861359603,798,-29.496170750374993,-31.702919194079342,319374,-83.00677098360823,-83.1162105597701,289305,-84.92215214338036,-84.33276683264742,29128,-65.72370326141214,-66.68285045937586,941,-29.11925789567954,-31.033172367300985
0.001578947368421,0.0147368421052631,319534,-78.89563862897376,-78.91843649036036,280983,-80.72963506532484,-80.10732769383876,37807,-66.21767447381637,-67.158719554236,744,-30.500437202625264,-32.87885120191289,319359,-78.65455043349813,-78.79071968397842,275592,-80.77870764262809,-80.1970889843574,42787,-66.09241645136953,-66.97930603663985,980,-29.77219646899605,-32.1067594024851
0.0134210526315789,0.011578947368421,317851,-45.59193966347909,-26.769022403923916,69368,-74.80910299271292,-74.12029955716159,77314,-64.64371127604396,-65.52765760069555,171169,-25.146036162984633,-25.015792162897935,318615,-35.5321980844045,-24.290401194637365,40570,-74.90180946113497,-74.20782501509021,40491,-64.74674243772628,-65.66218287540103,237554,-23.828959035749005,-23.814999690410005
0.0081578947368421,0.0168421052631578,316955,-37.842426835655175,-26.203285366601136,33093,-75.37987370414002,-74.18106899731174,59788,-63.858009018698105,-64.59123331062216,224074,-25.357058801976383,-25.31391905583737,317705,-57.90452983427335,-68.86826803969683,149076,-78.32261005704582,-77.42258688148493,64794,-64.8755326209147,-65.77396752741154,103835,-24.240304073714142,-24.126657148973315
0.001578947368421,0.0042105263157894,319996,-78.37643075832733,-78.3677954664837,319947,-78.37779543061619,-78.36825591446402,49,-69.46576127259101,-69.6168999103015,0,,,319996,-77.69592334859354,-77.72668268415188,319849,-77.69968915430785,-77.72820030141543,147,-69.5021193219877,-69.5879670063704,0,,
-0.0036842105263157,0.02,319761,-86.69925715525568,-86.67436684413795,302116,-87.96635429470327,-87.41983606811385,17268,-65.77519779932288,-66.73282419081174,377,-29.68688998524489,-31.514172975642616,319644,-86.7214739781322,-86.83518956985432,301520,-88.03981984170133,-87.62475119444474,17595,-65.86409862645345,-66.76947218067431,529,-29.02369426058671,-31.349582600949823
0.0121052631578947,0.0189473684210526,319918,-25.565771023558703,-25.049858532292152,2830,-77.19062962481989,-75.91913629948695,1179,-63.91881399301766,-65.37800438666531,315909,-24.960164385246532,-25.021160860192605,319253,-30.08096981871741,-24.169407136331635,25978,-77.96258576787915,-76.9415010216452,14924,-64.32916853414767,-65.3186141669256,278351,-23.776021258243745,-23.845155514646898
0.02,0.0157894736842105,319891,-24.987336786340073,-24.569557304745274,1718,-74.86085507969791,-74.63834277610601,1898,-63.95483899058788,-64.85027878188347,316275,-24.48257661366866,-24.546393566817,319926,-23.540268121184766,-23.35304626661153,590,-74.79673188939346,-73.32286035345552,1468,-63.47788990574669,-63.95833089577701,317868,-23.26068747008752,-23.340216320600952
0.0134210526315789,0.0105263157894736,318032,-43.56165567579119,-26.187909093945372,60138,-74.46905180351156,-73.79616298352124,72988,-64.73295920383381,-65.6164660646075,184906,-25.152517571924232,-25.0254039140787,317573,-44.03127725441871,-25.087546708170667,69866,-74.78731565946772,-74.20241901534892,69264,-64.74160414630606,-65.612016481095,178443,-23.950458948030448,-23.845425701832664
