ou_mean,ou_std,SOM2_V_num_-200_0,SOM2_V_mean_-200_0,SOM2_V_median_-200_0,SOM2_V_num_-200_-70,SOM2_V_mean_-200_-70,SOM2_V_median_-200_-70,SOM2_V_num_-70_-50,SOM2_V_mean_-70_-50,SOM2_V_median_-70_-50,SOM2_V_num_-50_0,SOM2_V_mean_-50_0,SOM2_V_median_-50_0,SOM3_V_num_-200_0,SOM3_V_mean_-200_0,SOM3_V_median_-200_0,SOM3_V_num_-200_-70,SOM3_V_mean_-200_-70,SOM3_V_median_-200_-70,SOM3_V_num_-70_-50,SOM3_V_mean_-70_-50,SOM3_V_median_-70_-50,SOM3_V_num_-50_0,SOM3_V_mean_-50_0,SOM3_V_median_-50_0,SOM4_V_num_-200_0,SOM4_V_mean_-200_0,SOM4_V_median_-200_0,SOM4_V_num_-200_-70,SOM4_V_mean_-200_-70,SOM4_V_median_-200_-70,SOM4_V_num_-70_-50,SOM4_V_mean_-70_-50,SOM4_V_median_-70_-50,SOM4_V_num_-50_0,SOM4_V_mean_-50_0,SOM4_V_median_-50_0,SOM5A_V_num_-200_0,SOM5A_V_mean_-200_0,SOM5A_V_median_-200_0,SOM5A_V_num_-200_-70,SOM5A_V_mean_-200_-70,SOM5A_V_median_-200_-70,SOM5A_V_num_-70_-50,SOM5A_V_mean_-70_-50,SOM5A_V_median_-70_-50,SOM5A_V_num_-50_0,SOM5A_V_mean_-50_0,SOM5A_V_median_-50_0,SOM5B_V_num_-200_0,SOM5B_V_mean_-200_0,SOM5B_V_median_-200_0,SOM5B_V_num_-200_-70,SOM5B_V_mean_-200_-70,SOM5B_V_median_-200_-70,SOM5B_V_num_-70_-50,SOM5B_V_mean_-70_-50,SOM5B_V_median_-70_-50,SOM5B_V_num_-50_0,SOM5B_V_mean_-50_0,SOM5B_V_median_-50_0,SOM6_V_num_-200_0,SOM6_V_mean_-200_0,SOM6_V_median_-200_0,SOM6_V_num_-200_-70,SOM6_V_mean_-200_-70,SOM6_V_median_-200_-70,SOM6_V_num_-70_-50,SOM6_V_mean_-70_-50,SOM6_V_median_-70_-50,SOM6_V_num_-50_0,SOM6_V_mean_-50_0,SOM6_V_median_-50_0
0.001578947368421,0.0110526315789473,311490,-68.22310929918822,-66.65258829238869,127186,-82.91569971334354,-80.15453233752481,159768,-61.27264590964878,-61.65486065163887,24536,-37.32034725179572,-40.427551059261006,312101,-68.83663025031609,-67.15429891286506,130477,-83.2367158995912,-79.97729511900889,158433,-61.56418960335235,-62.02622849414671,23191,-37.50182854965395,-40.604971042903664,311943,-68.78045168293434,-66.98478345364128,130483,-83.62279502764811,-80.64999342529167,156585,-61.35881148760491,-61.823244140826,24875,-37.64252377689881,-40.72988068249737,311530,-67.49400328882948,-66.12923916799834,119082,-82.5130839406019,-79.49419997946185,166181,-61.42310363097505,-61.89344359453921,26267,-37.81288301881543,-40.9913806169578,312350,-69.70415996087617,-67.88795998889802,137885,-83.95482640328417,-80.97922969104941,151878,-61.56970063585151,-62.07291910737567,22587,-37.406478593481765,-40.39873905972159,312591,-69.08051215197256,-67.51239438647579,133395,-83.32235754467904,-80.15142748464353,156199,-61.53960922716114,-61.881037502804176,22997,-37.68904934345583,-40.66232044798872
-0.03,0.0157894736842105,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0142105263157894,0.0189473684210526,101591,-168.6059813922467,-174.5212364642769,101397,-168.8058079392656,-174.59920820698503,194,-64.16364949491492,-65.30052013898593,0,,,87818,-170.87977633677417,-176.34886806139724,87648,-171.09061985571154,-176.41435831958196,150,-66.17517324247798,-68.0614312259963,20,-32.163662152950884,-35.70686561250269,85858,-169.8850022662091,-175.40250214889917,85700,-170.08991227527957,-175.4619737005172,135,-62.875351753804516,-63.06987135576759,23,-34.4726127807937,-39.16596398084282,96258,-172.87445264031487,-179.11956718305936,96258,-172.87445264031487,-179.11956718305936,0,,,0,,,83944,-172.48742167945736,-178.00901202151653,83944,-172.48742167945736,-178.00901202151653,0,,,0,,,78212,-174.73535814422195,-179.7564047443825,78212,-174.73535814422195,-179.7564047443825,0,,,0,,
-0.0047368421052631,0.0221052631578947,301158,-114.85648940860352,-113.24473068555676,255871,-125.23378934212177,-121.89708538493173,35097,-61.23038440151842,-61.651707689452074,10190,-38.984585202953106,-42.43326500532933,297785,-117.69842902979657,-116.53670181505565,260415,-126.49403821243223,-124.29252325217895,29093,-61.47474496143781,-61.96772753900538,8277,-38.58849491172347,-41.96519444984395,296686,-117.74685414836509,-117.00977375185616,258205,-126.91440772786022,-124.39796327469931,29949,-61.22792837830833,-61.74791020674708,8532,-38.70057377962086,-42.30748677468467,303966,-114.90647115950819,-113.30553879882737,263127,-123.92243859193837,-121.07063760680798,32635,-61.38341238673958,-61.77787822778684,8204,-38.648616510099025,-41.8569315059752,294287,-119.24139842656237,-118.37067235995146,257372,-128.22059494881225,-126.09380451700753,29513,-61.17562514941238,-61.46181515934841,7402,-38.5471805670702,-42.08563278322079,297970,-119.27072979396803,-118.64864032325791,262092,-127.81910358767246,-125.33429907626962,28446,-61.508825649411484,-61.892653845208365,7432,-38.89327297971702,-41.87052753818094
0.0205263157894736,0.0078947368421052,266938,-48.872199886222305,-52.91063087298669,0,,,162883,-56.63904844883826,-57.07100803323429,104055,-36.7143257386602,-41.75792293818849,267217,-48.95897138372999,-52.969831962075396,74,-71.6674718041879,-71.73048095690373,163818,-56.67279816870843,-57.1090911914515,103325,-36.71271824757987,-41.72664579283102,267408,-48.973156628838034,-52.98332799264698,15,-70.31153268652407,-70.24117829969522,164045,-56.69835774314781,-57.108294900347275,103348,-36.70779404380676,-41.74930660143299,267001,-48.9190919454852,-52.93627738369746,2,-70.05632299138573,-70.05632299138573,163205,-56.674226940952444,-57.11005882265935,103794,-36.724561612351096,-41.767419312789684,267429,-48.97374627389511,-52.97024817852371,0,,,164240,-56.67188646783626,-57.07827142595038,103189,-36.72105901601979,-41.734834513826,267459,-48.98552997963347,-52.98772225104381,0,,,164161,-56.68984299291707,-57.125512209676224,103298,-36.74184928326322,-41.76236344907831
-0.001578947368421,0.0268421052631578,301857,-100.44337208605445,-94.46436453966746,219036,-117.86131906839103,-112.00131006085405,60034,-60.589870486471256,-60.78793062846089,22787,-38.01337602717456,-41.69112548337807,300232,-102.58954883000916,-98.38388661874784,225309,-118.48222161400024,-113.45983147424431,55206,-60.868616722118915,-61.030554270015486,19717,-37.796911291840985,-41.632364494334645,299906,-102.5886742405675,-97.17945355538859,224257,-118.79079812099273,-112.64575149229572,55505,-60.52977927876999,-60.53806662959942,20144,-38.10492075576057,-41.86708041614114,304514,-99.03920199259532,-93.17062323550218,221963,-115.48498044593526,-109.61167937922207,60660,-60.795601246154234,-60.99469613562792,21891,-38.260914040488096,-41.91632860114545,297468,-104.59821057927796,-99.42908525637537,225311,-120.59241962975153,-115.98625936796849,53224,-60.65897844438043,-60.791645766985454,18933,-37.78103716653475,-41.50210434897565,301262,-104.17271470488971,-99.23811445063276,231122,-119.19336584248744,-113.69182498151063,51407,-60.68891527801527,-60.86273197276901,18733,-38.180548202646435,-41.881080341351264
0.0205263157894736,0.001578947368421,265935,-48.625282304461905,-52.6233948163303,0,,,159227,-56.483775059340466,-57.2318811752681,106708,-36.89903660703484,-41.961188453413754,266028,-48.62742425861627,-52.63145531672624,0,,,159325,-56.4903387144731,-57.235801123258874,106703,-36.88680922736699,-41.932276427702746,265992,-48.6304098765411,-52.62558559544111,0,,,159264,-56.488647266099825,-57.23610816043805,106728,-36.9040183053444,-41.9579443884728,265945,-48.62809788427265,-52.6252520504511,0,,,159223,-56.485401563623974,-57.229437112543295,106722,-36.90545903064025,-41.95278825922035,266064,-48.62801360628459,-52.624964892077536,0,,,159348,-56.49063913739476,-57.23622158626125,106716,-36.88756556539716,-41.93858129730915,266053,-48.63195428017039,-52.63403034966717,0,,,159392,-56.49189453366444,-57.238607899923984,106661,-36.88622156732391,-41.94030234869733
0.0110526315789473,0.0284210526315789,291342,-65.83801781622542,-61.16671972672194,99266,-93.30304265172947,-86.9060825853002,126610,-59.32636732407969,-58.8462380172558,65466,-36.786249165161,-41.039013714488476,292451,-66.5614001660682,-61.55810363183208,100492,-94.58184546552158,-87.18376143157035,127539,-59.45760930881054,-59.06855579999068,64420,-36.915013843670046,-41.23486780956127,292677,-67.1038265520457,-61.86217619398475,104871,-94.6056484384573,-87.95865594614074,124225,-59.36730573177385,-59.00655457167131,63581,-36.857774049700566,-41.16963434837722,291357,-65.00781207180997,-60.810369455938165,93822,-92.69619869386135,-86.18240754279942,131500,-59.40013671374579,-59.08090278583818,66035,-36.835320210393,-41.093473836572066,293223,-67.74008617428017,-62.30412545926886,108010,-95.17453512750478,-88.94834060362226,122101,-59.407032788794915,-58.98632961143696,63112,-36.910439197213066,-41.16197684652791,293111,-66.62855035371288,-61.675583877872675,102015,-94.0894343485779,-87.04614321318627,127215,-59.48868197610887,-59.157133483623014,63881,-36.99338927171254,-41.28041355662773
0.0047368421052631,0.0252631578947368,302568,-75.83669764333641,-69.40591602405382,148660,-99.1372522627694,-92.58750620619507,108355,-60.006207457059396,-59.87109902007287,45553,-37.45179026970877,-41.46404262126591,303540,-76.95326921305292,-70.49520747069397,154141,-99.55248367302467,-92.15219316799302,106629,-60.18777686345355,-60.136859780537215,42770,-37.304500629254086,-41.245407348540255,303246,-77.57391656584515,-70.47105644567895,153681,-100.87149129293392,-94.2871734745091,106948,-60.14341770802676,-60.04848534913228,42617,-37.30271986528495,-41.274837204297356,302546,-74.65286598199349,-68.53339218679983,144019,-97.59642483780416,-90.88096588013936,114704,-60.16848707134932,-60.0492108014723,43823,-37.16359769163292,-41.18245531093818,303949,-78.86393816543185,-71.77972157769355,159614,-101.74309421264306,-95.06231766230945,101983,-60.230776366272245,-60.17198556328364,42352,-37.50655543130173,-41.517997582242245,303772,-77.58868945454904,-71.33049115747409,157886,-99.64806393158828,-92.7407825375183,104039,-60.29477178505829,-60.26837428240032,41847,-37.355829314857566,-41.3325764942439
-0.0173684210526315,0.0157894736842105,20675,-182.5206482777277,-185.71638461617968,20675,-182.5206482777277,-185.71638461617968,0,,,0,,,14511,-182.41802664011064,-186.90806481788943,14511,-182.41802664011064,-186.90806481788943,0,,,0,,,15977,-182.49535480913232,-186.74613640467544,15977,-182.49535480913232,-186.74613640467544,0,,,0,,,15358,-185.41362470989299,-187.7885992547902,15358,-185.41362470989299,-187.7885992547902,0,,,0,,,12712,-184.8103872497369,-188.40930685623928,12712,-184.8103872497369,-188.40930685623928,0,,,0,,,9483,-186.07092713831193,-189.5316049072278,9483,-186.07092713831193,-189.5316049072278,0,,,0,,
-0.03,0.0205263157894736,0,,,0,,,0,,,0,,,15,-198.57731063566334,-198.59113856248177,15,-198.57731063566334,-198.59113856248177,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0268421052631578,0.0157894736842105,260518,-47.8739590612088,-51.855582155610435,1165,-73.52469911333519,-72.40051232088145,146832,-56.46791089426314,-56.24774439542983,112521,-36.39387758564636,-41.354909093586635,261047,-47.97261834750331,-51.94554064952843,1356,-74.0560556661733,-73.2006776760901,148072,-56.46961655378784,-56.23937604193903,111619,-36.38376107942995,-41.34065221434001,261098,-47.96584398196443,-51.96528707337945,1118,-73.83137127845997,-73.09687386148364,148407,-56.49344806260217,-56.24299073818417,111573,-36.36380945468018,-41.30462568143451,260656,-47.85715533837773,-51.897452944943865,759,-73.4961725968179,-72.24754439801386,147801,-56.45153632791516,-56.26465702092457,112096,-36.35167683126085,-41.31292908595501,261209,-47.93790562335524,-51.936353075140204,736,-72.22052601754089,-71.67231912131618,148491,-56.48766306841876,-56.26748988029838,111982,-36.44111112615888,-41.37467862893763,261276,-47.984586454184075,-52.00225321955133,1006,-74.35243611013404,-73.79212666173387,149014,-56.46675166563155,-56.245580029614565,111256,-36.38532507886482,-41.3386749156826
-0.0078947368421052,0.0284210526315789,242126,-128.39896647536455,-131.60940959860838,215232,-137.6161254730845,-138.61468253319987,19175,-60.96066910732569,-61.15327308035586,7719,-38.91869527895129,-42.53787158890891,235818,-131.81241460041016,-135.09682510702808,213808,-139.6704702093227,-140.47885795729582,16624,-61.02782594728518,-61.152047337212394,5386,-38.349334046972686,-41.695590400254886,234581,-131.5567031020198,-135.91658414392361,211317,-139.92406886118303,-142.11877603129014,17469,-61.13911968402676,-61.54512010668234,5795,-38.710824689565385,-42.20705802576121,247367,-130.28981243739594,-132.56619275562815,225016,-137.75921938665272,-138.34464514933504,16316,-61.03011149466093,-61.321433032290145,6035,-39.03963952732119,-42.19780020113317,227173,-131.768100753069,-134.87633271423522,206007,-139.62578086361447,-140.66088649265234,15790,-60.98005609804712,-61.00860144883421,5376,-38.57727459415064,-42.26830365930233,232206,-133.8589140167759,-138.23170474051582,213545,-140.6582174372813,-143.0547169644139,14232,-61.50102051505921,-62.106882224813916,4429,-38.54175244184051,-41.96656454026209
-0.03,0.0094736842105263,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0268421052631578,0.0078947368421052,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0268421052631578,0.0063157894736842,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0268421052631578,0.0063157894736842,258017,-47.061565283121425,-51.31971884604197,0,,,141421,-55.72063992830305,-56.2469859318548,116596,-36.55884653293935,-41.93532752107854,258163,-47.07209486664823,-51.31911676590454,0,,,141647,-55.735286600791824,-56.26800060784374,116516,-36.54036429259631,-41.918846785485826,258138,-47.062381153982074,-51.29660242905152,0,,,141416,-55.7298219802246,-56.262759650358845,116722,-36.56123473870548,-41.92568213025217,257951,-47.04173251960566,-51.28615109844783,0,,,141129,-55.72523698790954,-56.26779048354654,116822,-36.551462689374546,-41.91755415836803,258192,-47.09607142271097,-51.33472585072613,0,,,141711,-55.75232038702316,-56.28836375673725,116481,-36.56486292534535,-41.925601803112876,258294,-47.088553840172096,-51.335355197449104,0,,,141808,-55.7348233727918,-56.27112716728718,116486,-36.56273794914881,-41.9469149153846
-0.0078947368421052,0.0110526315789473,310571,-145.99715108740523,-147.102890976355,309891,-146.17723626911427,-147.16977571929726,680,-63.92836131533593,-64.94911226197094,0,,,309120,-148.73009631066623,-149.4967677609135,308518,-148.89877513494673,-149.56395214044187,575,-63.590509935579306,-63.353014583367504,27,-34.4637502483451,-37.54921253834804,308854,-148.91378312812864,-149.90598327710052,308321,-149.06327236455436,-149.95272559135165,502,-64.06578563937869,-64.89839168741936,31,-36.10810168728203,-39.47828939363462,312933,-147.39955635214886,-148.18983637617012,312869,-147.41590211978968,-148.19696698746247,64,-67.49199422679877,-67.96844711259668,0,,,305937,-149.93026424782778,-150.64763491717338,305750,-149.9810015680416,-150.66773748699205,187,-66.97338908542082,-68.27041782406735,0,,,308816,-150.67073253117337,-151.20494711061292,308663,-150.7114809542746,-151.22137087565926,153,-68.46465070320171,-68.31280239652145,0,,
0.0173684210526315,0.0078947368421052,272181,-49.93829225080171,-53.76392430642147,0,,,175988,-57.118694043359284,-57.50403519951848,96193,-36.80153021334969,-41.59494454420746,272523,-50.017426002312135,-53.85836816031063,25,-70.48982386393402,-70.52464459036034,176986,-57.147784252457356,-57.55349466692046,95512,-36.79934455488413,-41.58098215550143,272562,-50.06217551972084,-53.9029028108295,7,-70.1944474359692,-70.24211580426646,177272,-57.184627684033046,-57.58059071300813,95283,-36.80952535153377,-41.58287764532953,272303,-49.96495412185798,-53.77666791083699,31,-70.82965924129239,-70.71781224281419,176352,-57.12450185420293,-57.5546232663343,95920,-36.795152541862116,-41.58114843690976,272789,-50.07347671573477,-53.95316734944739,18,-70.73832670717857,-70.77793848261595,177857,-57.158871139082784,-57.55147924943787,94914,-36.79241213882036,-41.544001192528434,272632,-50.06092613404431,-53.85290723440636,75,-70.7712534332154,-70.51780194667536,177185,-57.17988299647698,-57.59896135142702,95372,-36.81882524261318,-41.570036902006336
-0.03,0.0047368421052631,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0236842105263157,0.0284210526315789,270366,-52.79566864650896,-54.00148864575033,30313,-82.95388839911519,-78.90498543189649,140155,-57.99828416082814,-57.26808142866998,99898,-36.34530234518004,-40.93388582510016,271441,-53.61819398646925,-54.37242341636809,33211,-85.50029967401274,-80.21430479105808,141013,-58.0768865474687,-57.353097140053734,97217,-36.25939638838224,-40.89492856350228,271742,-53.51675976618025,-54.42692052815519,33741,-83.87855540209273,-79.5822926603359,141035,-58.07816926248727,-57.38503932330883,96966,-36.317373023786125,-40.9006742796618,270117,-52.8062545869251,-54.013272967026666,30261,-83.01979219576813,-78.60427778946452,140558,-57.971631165699236,-57.271105447804175,99298,-36.28702093931349,-40.89537808294244,272097,-53.4676935898164,-54.469532875515064,34136,-82.46307898207606,-78.9743371500162,141199,-58.16898125907102,-57.434740818161046,96762,-36.378303195226984,-40.956660909650836,271634,-53.197589768756124,-54.35804920223295,31845,-82.83785034521179,-78.571301428487,142464,-58.121186663041335,-57.45253050248253,97325,-36.29207313885954,-40.872880969025644
0.0110526315789473,0.0205263157894736,289990,-59.084321120818885,-58.86690209310467,59808,-83.35369336138822,-79.06179059114412,161964,-59.492272124451745,-59.25310207770394,68218,-36.83834511278047,-41.23430127450976,290793,-59.66315629102545,-59.00270011686202,61872,-84.79565918435095,-79.87040709025932,162500,-59.43117945006409,-59.208999611490704,66421,-36.81944748869467,-41.14255842395536,290847,-59.693727136902375,-59.1152192478395,64753,-83.55781719098769,-79.5358816989598,160275,-59.46585730022635,-59.16117287694487,65819,-36.77102115232439,-41.12248826648707,289675,-58.92026280305541,-58.751806760189105,58892,-83.41429161647187,-79.35826076770033,161598,-59.45345987463898,-59.207229756997975,69185,-36.82492529848817,-41.15257657108844,291406,-60.173042263375386,-59.49944066681426,68491,-83.97189240503958,-80.3553640595427,156957,-59.586128389337595,-59.37775487286302,65958,-36.85688949759458,-41.20135987186415,291209,-59.653483042135406,-59.15119591473307,63373,-83.75350966112451,-79.46073621129509,161396,-59.56469540440784,-59.28964791584029,66440,-36.8816435275881,-41.18336109174001
0.0268421052631578,0.0221052631578947,263058,-49.11117925528369,-52.36723273100051,8374,-77.17449274274688,-74.72077058062607,145358,-57.12657565912939,-56.52418132837573,109326,-36.30448937717397,-41.05688229235124,263645,-49.36632593208585,-52.48236512036501,9483,-78.72506388794035,-75.84592807499492,145735,-57.16543165994635,-56.57648206450003,108427,-36.315964073092076,-41.09675054315632,263769,-49.320911274865345,-52.531133642111456,8694,-77.58566686776798,-75.21962995793763,146520,-57.289513215887666,-56.64286496526013,108555,-36.30176575855301,-41.050280317753206,263023,-49.04353182457311,-52.39977809335569,7655,-76.71279141946064,-74.3822058156327,146311,-57.10218604225073,-56.54672070792384,109057,-36.289853111226016,-41.07098088117595,264109,-49.31652245482279,-52.619096969748504,8487,-76.34492923469924,-74.51591787447332,147583,-57.2823859344345,-56.664989604307515,108039,-36.311810098614885,-41.06481290642601,264136,-49.31376238552295,-52.62917836979613,7933,-76.95373331262607,-74.66760082708632,148828,-57.248244130035054,-56.69001176254925,107375,-36.274033040359214,-41.061238156386594
0.0236842105263157,0.0094736842105263,262757,-48.08245944074712,-52.211770985263435,0,,,153187,-56.31245383184617,-56.58725275420831,109570,-36.57631587234982,-41.720650935513106,263115,-48.16298857859347,-52.29358403108355,33,-71.6281541223773,-71.71911995297832,154024,-56.349555042963416,-56.6509209099989,109058,-36.59389631969398,-41.74901593583641,263058,-48.13103003808971,-52.24911526347826,23,-71.32892565512066,-71.5372691892783,153830,-56.32068308923135,-56.6004637062137,109205,-36.58991122067002,-41.735173646772175,262839,-48.07640579428011,-52.20321894684028,11,-70.50542163763805,-70.55251464453143,153125,-56.28388639673817,-56.60033438495564,109703,-36.618039237069596,-41.769833980214905,263249,-48.153252384219755,-52.25327054379283,4,-70.21378392330251,-70.21112980071608,154086,-56.33704061528315,-56.63776492340434,109159,-36.60042178392302,-41.75453329526906,263114,-48.13797175562828,-52.25450115405751,0,,,153855,-56.33244336230416,-56.63851064766405,109259,-36.598781125610465,-41.737992350915064
-0.0205263157894736,0.0063157894736842,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
-0.0078947368421052,0.0047368421052631,319996,-149.05713587980998,-149.16244228881385,319996,-149.05713587980998,-149.16244228881385,0,,,0,,,319996,-150.3067423204827,-150.27038320028464,319996,-150.3067423204827,-150.27038320028464,0,,,0,,,319996,-150.39143046752628,-150.41663617891146,319996,-150.39143046752628,-150.41663617891146,0,,,0,,,319996,-149.48310290173623,-149.5219660638042,319996,-149.48310290173623,-149.5219660638042,0,,,0,,,319996,-151.0925613362894,-150.96877054055219,319996,-151.0925613362894,-150.96877054055219,0,,,0,,,319996,-151.18827993253709,-150.98048693559,319996,-151.18827993253709,-150.98048693559,0,,,0,,
-0.0078947368421052,0.0031578947368421,319996,-149.37403141474397,-149.44414851747206,319996,-149.37403141474397,-149.44414851747206,0,,,0,,,319996,-150.20737465717474,-150.18274003760268,319996,-150.20737465717474,-150.18274003760268,0,,,0,,,319996,-150.2637901230556,-150.28049427474997,319996,-150.2637901230556,-150.28049427474997,0,,,0,,,319996,-149.65838824046338,-149.6840799924414,319996,-149.65838824046338,-149.6840799924414,0,,,0,,,319996,-150.73145685612326,-150.64856435633405,319996,-150.73145685612326,-150.64856435633405,0,,,0,,,319996,-150.79542854780627,-150.65601978893199,319996,-150.79542854780627,-150.65601978893199,0,,,0,,
-0.0110526315789473,0.0268421052631578,190085,-143.2621931367501,-150.41428901857896,179679,-148.31356044623146,-153.12387018301075,7917,-61.43350428514497,-61.92231942175821,2489,-38.88818865216572,-42.371902865874,177083,-146.2847303017147,-153.61437680181888,169158,-150.53951559513672,-155.94595986340192,5896,-60.7970247158586,-60.92103665648425,2029,-39.97844221375014,-43.58150108195406,176834,-146.75362757924344,-154.61213733122727,168486,-151.20703266758645,-156.97872148609224,6621,-61.45860461782238,-61.89885596098527,1727,-39.28514889540478,-43.13425154247401,188096,-146.36955342406492,-151.40880938607253,180506,-150.09749395165818,-153.60014684103834,6239,-61.785931238029455,-62.132898475890926,1351,-38.89478358315222,-42.92276801553291,170117,-146.9827398068403,-153.55275902774332,163432,-150.68626423930544,-155.47608703818113,5205,-61.41797763268096,-61.8844498693937,1480,-38.935565529715376,-42.67172008131929,172257,-150.45512046594325,-157.14356229945983,167591,-153.0499667999087,-158.4621177876946,3724,-61.905154618104056,-62.61508038734799,942,-38.870386773534925,-41.85603734639919
-0.001578947368421,0.0236842105263157,307589,-98.27053276191995,-92.82953180380348,224403,-114.27957615798267,-108.583172464625,62213,-60.81691185973652,-61.099740276228744,20973,-38.0800379343264,-41.68711922418331,307543,-100.2890045205399,-95.87891602176265,230418,-115.2765075518027,-110.02249322794239,58178,-61.09880929260894,-61.468478600999276,18947,-38.359237513259956,-42.1155273625721,306855,-100.43207837202834,-95.0245729065356,230440,-115.33274668953258,-108.96222067314257,58380,-60.86907174452273,-61.0916131209517,18035,-38.10761592834105,-41.90885902402693,309272,-96.65835099965454,-91.17287216145705,224943,-112.03949753051761,-105.96718903285336,64144,-61.025187570762164,-61.34751642896603,20185,-38.48507336234708,-42.04591102312984,305322,-102.17146765681457,-97.0282506779778,230470,-117.42608794403884,-112.36357208690367,56414,-60.78043658665509,-60.98074468022591,18438,-38.135308051402326,-41.69542944418904,307338,-101.63068862794078,-96.90879437669608,236704,-115.38646913611339,-109.72315959485778,53875,-60.927892755605335,-61.047379767245204,16759,-38.19103579755599,-41.82264274847457
0.0205263157894736,0.0173684210526315,270618,-50.54537415449277,-53.93209118664771,7797,-75.22151548117179,-73.68048689930866,165565,-57.67657341478153,-57.282409046431084,97256,-36.42720273623761,-41.20618279739621,271225,-50.73458228089709,-53.98331242819568,8735,-76.81319307374667,-74.5641881554588,166146,-57.65737206237983,-57.318074795568194,96344,-36.43176636802475,-41.2285682943611,271497,-50.80864197252533,-54.10367736563915,8272,-75.84700022050356,-73.95019439454421,167219,-57.80565587991875,-57.42844536886405,96006,-36.464215915740446,-41.26877642800841,270589,-50.4608553075487,-53.86792232205658,7062,-75.49534184946337,-73.73112242908604,165819,-57.653941281482645,-57.30208846019211,97708,-36.44415383918625,-41.280454881109094,271812,-50.79222077518489,-54.16794827347247,7732,-75.0002022902798,-73.53273505933768,168406,-57.80312512361139,-57.432013031602764,95674,-36.49518635856354,-41.29586528430712,271774,-50.79139353505509,-54.20061484749556,7342,-75.75309284233882,-74.1133392638333,169370,-57.77059527175452,-57.433157117501324,95062,-36.42880707086475,-41.20845102535644
-0.0142105263157894,0.0173684210526315,95808,-171.6939422173154,-176.95482287715646,95782,-171.7218124849427,-176.96395256382817,26,-69.02202014510912,-69.09763864970247,0,,,82822,-173.79222316570724,-178.66517841453384,82741,-173.9120933131799,-178.694755969558,36,-60.60877028316199,-61.4433134096719,45,-43.935077204318304,-43.74705088382943,80550,-172.65129813723217,-177.86934115558722,80441,-172.8119469913964,-177.91296855207216,63,-60.630160143902295,-62.12957260367575,46,-45.14210717536617,-45.238057895410435,89956,-175.63796815000427,-181.3782720922136,89956,-175.63796815000427,-181.3782720922136,0,,,0,,,78485,-175.26941934264838,-180.3703321030692,78485,-175.26941934264838,-180.3703321030692,0,,,0,,,72819,-177.37616649808015,-182.00935496558688,72819,-177.37616649808015,-182.00935496558688,0,,,0,,
-0.0268421052631578,0.0205263157894736,77,-195.89443465693242,-196.9437022124178,77,-195.89443465693242,-196.9437022124178,0,,,0,,,89,-177.5127606877051,-175.26317983268714,89,-177.5127606877051,-175.26317983268714,0,,,0,,,152,-185.89559530201564,-193.24295891688712,152,-185.89559530201564,-193.24295891688712,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
0.0268421052631578,0.0031578947368421,257658,-46.96098815854302,-51.224040597281316,0,,,140286,-55.65743495479079,-56.37056507584647,117372,-36.56677373552551,-42.11392804140719,257727,-46.95686672209552,-51.21681229032005,0,,,140249,-55.65576924892508,-56.3701251008795,117478,-36.57183820198691,-42.12124565012205,257690,-46.96579574602908,-51.22187464614251,0,,,140310,-55.65561709186994,-56.36540013761866,117380,-36.57843134804876,-42.12820480036876,257630,-46.95199629782546,-51.21457760093874,0,,,140145,-55.655981458170984,-56.37239283113669,117485,-36.56922402650037,-42.1259406574338,257699,-46.974083621385134,-51.221400123318105,0,,,140330,-55.6653764854767,-56.378813213530705,117369,-36.58250554184139,-42.131698302627086,257755,-46.97947688941845,-51.240382175850485,0,,,140438,-55.66442360946317,-56.37796110224994,117317,-36.58288860750158,-42.138739191935144
