ou_mean,ou_std,IT5B_r,IT5B_cv,IT6_r,IT6_cv
0.0081578947368421,0.0157894736842105,3.7669851380042463,0.5534278479675646,5.772423191278493,0.5057137093645266
-0.005,0.0147368421052631,0.01167728237791932,,0.02490089197224975,
0.001578947368421,0.0073684210526315,0.0007961783439490446,,0.003468780971258672,
0.0094736842105263,0.0,2.625,5.812208304731533e-05,6.75,0.00016977138596677645
0.0107894736842105,0.0189473684210526,2.9721337579617835,0.5771481614693587,2.8792120911793857,0.5280073131934456
-0.0023684210526315,0.02,0.9596602972399151,0.7785143417619571,1.2674677898909812,0.787446074806849
0.001578947368421,0.0105263157894736,0.08678343949044585,,0.21704658077304262,0.6523216505043418
0.0173684210526315,0.0105263157894736,2.30307855626327,0.28092941496874874,7.6199207135778,0.27276442910063087
0.0186842105263157,0.0189473684210526,0.6648089171974523,0.48523362075165005,0.16749256689791872,0.5065269692873339
-0.0023684210526315,0.0073684210526315,0.0,,0.0,
0.0042105263157894,0.0157894736842105,3.0682059447983017,0.7270021787953664,3.9208374628344895,0.6620133624278836
0.0055263157894736,0.0084210526315789,0.8266985138004246,0.6889739747124881,1.9250495540138752,0.6915097792798169
0.0173684210526315,0.0168421052631578,0.8200636942675159,0.49722186278351616,0.7128344895936571,0.4625792982877196
0.0068421052631578,0.0010526315789473,0.0,,0.0,
0.0186842105263157,0.0021052631578947,17.141985138004248,0.04739747323307499,18.27155599603568,0.04457092220016346
0.0173684210526315,0.0126315789473684,1.278927813163482,0.34815648583228775,3.5519078295341924,0.3381885640914575
-0.0010526315789473,0.0136842105263157,0.11491507430997877,,0.22051536174430128,0.6954242074131244
0.0028947368421052,0.0157894736842105,2.0658174097664546,0.7662229410728867,2.9169970267591676,0.7100998873089142
0.0042105263157894,0.0052631578947368,0.0007961783439490446,,0.009415262636273538,
0.0055263157894736,0.0157894736842105,3.7192144373673037,0.6550634431730473,4.756318136769078,0.6017431940623927
0.0002631578947368,0.0021052631578947,0.0,,0.0,
0.0028947368421052,0.0073684210526315,0.006369426751592357,,0.036422200198216056,
-0.0010526315789473,0.0147368421052631,0.2152335456475584,0.7655636874158138,0.38862735381565905,0.6917387766593309
0.0081578947368421,0.0073684210526315,3.5897027600849256,0.5637220225392879,5.403493557978196,0.4281674787667177
0.0134210526315789,0.0189473684210526,2.265923566878981,0.540394088270918,1.6864469772051536,0.5048239911730285
0.0028947368421052,0.0042105263157894,0.0,,0.0,
0.001578947368421,0.0157894736842105,1.3325371549893843,0.7807397239470543,1.9400396432111,0.7556171609816227
0.0094736842105263,0.0063157894736842,5.389861995753716,0.4030053328537125,7.238354806739346,0.2975408642137984
0.0134210526315789,0.0136842105263157,2.6194267515923566,0.3952773863084324,5.257556987115956,0.3761725738678795
0.0042105263157894,0.0073684210526315,0.06024416135881104,,0.2840683845391477,0.6527858043608294
0.0107894736842105,0.02,2.9447983014861996,0.5858102740192749,2.570862239841427,0.5558061396133387
0.001578947368421,0.0136842105263157,0.6626857749469215,0.7328574571936093,1.1082755203171457,0.7471084103665508
0.0028947368421052,0.02,3.7380573248407645,0.7625951984294462,4.034811694747274,0.7034637269186702
0.02,0.0094736842105263,1.3901273885350318,0.25025652866026576,7.8517096134786915,0.25069784353748703
-0.0010526315789473,0.0063157894736842,0.0,,0.0,
-0.0036842105263157,0.0168421052631578,0.1475583864118896,0.5937744245526841,0.24033696729435083,0.6701830918191259
0.0186842105263157,0.0,17.125,0.00017982393037379313,18.25,4.381621988605666e-15
0.0134210526315789,0.0147368421052631,2.300424628450106,0.42356159608526367,4.377353815659069,0.39898346259076256
0.0081578947368421,0.0094736842105263,4.357484076433121,0.5304811180931336,5.900396432111001,0.4397681815388038
0.001578947368421,0.0063157894736842,0.0,,0.0,
0.0081578947368421,0.0126315789473684,4.427547770700637,0.5123155190396927,6.208498513379584,0.46322243669790536
0.0107894736842105,0.0,6.875,2.384997905690828e-15,8.875,0.00041708692862396597
0.0186842105263157,0.0031578947368421,17.165339702760086,0.07129502609216369,18.335728444003966,0.0667198854002105
0.001578947368421,0.0021052631578947,0.0,,0.0,
0.02,0.0021052631578947,18.615711252653927,0.04575230013312467,19.729311199207135,0.043801986021357174
0.001578947368421,0.0084210526315789,0.003980891719745223,,0.02217542120911794,
0.0028947368421052,0.011578947368421,0.5737791932059448,0.7224877130654861,1.0999752229930624,0.7300640273257863
-0.005,0.0042105263157894,0.0,,0.0,
0.0081578947368421,0.0189473684210526,3.93895966029724,0.6013800747711191,4.314915758176412,0.5589506345673942
0.0028947368421052,0.0136842105263157,1.3001592356687899,0.7678439367652972,2.0301040634291376,0.7344078350829885
-0.0036842105263157,0.0052631578947368,0.0,,0.0,
0.0160526315789473,0.0073684210526315,7.927813163481953,0.20373829023451917,13.893830525272547,0.17662873797135678
0.0081578947368421,0.0063157894736842,2.9118895966029723,0.5878726179164513,5.061818632309217,0.42708435700564595
0.0173684210526315,0.0084210526315789,4.5854564755838645,0.23014712773906465,12.488602576808722,0.20320896970010316
0.0186842105263157,0.0094736842105263,2.214968152866242,0.25225219426762185,9.217294350842419,0.24560518625674008
-0.005,0.0136842105263157,0.004511677282377919,,0.008919722497522299,
0.0107894736842105,0.0136842105263157,3.8964968152866244,0.43934635553032064,6.351461843409316,0.40039288234502174
0.0042105263157894,0.0168421052631578,3.3036093418259025,0.7153139610110854,4.155847373637265,0.6542663310329491
0.02,0.0189473684210526,0.3662420382165605,0.5044184040625818,0.07457879088206144,0.49791666406259316
-0.0023684210526315,0.0,0.0,,0.0,
0.0042105263157894,0.0010526315789473,0.0,,0.0,
0.0173684210526315,0.0178947368421052,0.5745753715498938,0.5100250475141019,0.45948959365708625,0.4894731577042384
0.0028947368421052,0.0063157894736842,0.0007961783439490446,,0.005574826560951437,
0.0042105263157894,0.0021052631578947,0.0,,0.0,
-0.0036842105263157,0.0042105263157894,0.0,,0.0,
