ou_mean,ou_std,CT5A_r,CT5A_cv
0.0031578947368421,0.0084210526315789,0.14206128133704735,
0.0294736842105263,0.0094736842105263,1.883008356545961,0.3506437201766008
0.0031578947368421,0.011578947368421,1.0501392757660166,
0.0373684210526315,0.0147368421052631,0.0,
0.0136842105263157,0.0042105263157894,1.532033426183844,0.43331376534289634
0.0189473684210526,0.0136842105263157,0.8774373259052924,0.474635917178167
0.0242105263157894,0.0168421052631578,0.0,
-0.0073684210526315,0.0105263157894736,0.019498607242339833,
0.021578947368421,0.0168421052631578,0.0,
0.04,0.0021052631578947,14.481894150417828,0.06519741878943075
0.0057894736842105,0.0052631578947368,0.016713091922005572,
0.0136842105263157,0.0,0.0,
0.0084210526315789,0.0126315789473684,3.214484679665738,0.4903418098943624
0.0189473684210526,0.0052631578947368,9.409470752089137,0.30537335418136013
0.0084210526315789,0.011578947368421,3.0807799442896937,0.493787618473264
0.0321052631578947,0.011578947368421,0.0,
0.0189473684210526,0.0,9.0,0.00013620689012771396
0.0031578947368421,0.0105263157894736,0.6239554317548747,
-0.01,0.0178947368421052,0.5738161559888579,
-0.0073684210526315,0.02,1.2646239554317549,0.5657327497896892
0.0373684210526315,0.011578947368421,0.0,
0.0294736842105263,0.0105263157894736,0.6657381615598886,0.35046988468194185
0.0005263157894736,0.0178947368421052,1.8050139275766017,0.6029608156083592
0.0321052631578947,0.02,0.0,
0.0084210526315789,0.0094736842105263,2.0167130919220058,0.4925620506638461
0.0321052631578947,0.0,23.0,0.0004779245372503558
0.0163157894736842,0.0168421052631578,0.21448467966573817,0.5044204451819191
0.0189473684210526,0.0021052631578947,8.532033426183844,0.19084621107345653
0.0057894736842105,0.0,0.0,
-0.0021052631578947,0.0157894736842105,1.2116991643454038,0.511192631225259
0.0321052631578947,0.0178947368421052,0.0,
-0.01,0.0052631578947368,0.0,
0.04,0.011578947368421,0.0,
-0.01,0.0157894736842105,0.26740947075208915,
0.0242105263157894,0.0157894736842105,0.0,
-0.0073684210526315,0.0178947368421052,0.8913649025069638,
-0.0021052631578947,0.0042105263157894,0.0,
0.0321052631578947,0.0168421052631578,0.0,
0.0057894736842105,0.0031578947368421,0.0,
0.0294736842105263,0.0063157894736842,17.880222841225628,0.22197768078140345
0.0268421052631578,0.0042105263157894,17.604456824512535,0.15844263966185598
0.0294736842105263,0.0,20.0,4.398386566129467e-15
-0.0047368421052631,0.0105263157894736,0.03899721448467967,
0.0189473684210526,0.0073684210526315,9.844011142061282,0.3542537858737154
-0.0047368421052631,0.0126315789473684,0.18662952646239556,
0.04,0.0178947368421052,0.0,
0.021578947368421,0.0157894736842105,0.013927576601671309,0.489984573923362
-0.01,0.0031578947368421,0.0,
0.0373684210526315,0.0,27.0,0.0002514311075559242
0.0189473684210526,0.0126315789473684,1.9554317548746518,0.47581989627766974
0.0373684210526315,0.0031578947368421,21.86350974930362,0.10057123399334959
0.0321052631578947,0.0084210526315789,3.2256267409470754,0.2962015859185916
0.0110526315789473,0.0010526315789473,0.0,
0.0136842105263157,0.0010526315789473,0.0,
0.0294736842105263,0.0136842105263157,0.0,
0.0268421052631578,0.0126315789473684,0.03899721448467967,0.1773400381285258
